,Longitude,Latitude,OM [%]
4004,-6.4059,36.9166,2.5
4005,-6.9224,37.9573,1.7
4006,-6.8685,37.9459,5.1
4007,-6.8685,37.9328,4.7
4008,-6.7335,37.8673,5.5
4009,-6.6269,37.949,2.8
4010,-6.6502,37.884,3.3
4011,-6.5835,37.8673,2.5
4012,-6.4724,37.8837,10.0
4013,-6.2002,37.9173,6.1
4014,-7.1419,37.7687,2.5
4015,-7.1419,37.7687,1.6
4016,-6.9155,37.6687,3.2
4017,-6.8935,37.7164,6.2
4018,-6.7155,37.7728,2.6
4019,-6.7127,37.7256,4.5
4020,-6.5835,37.7839,2.0
4021,-6.5669,37.5751,1.4
4022,-7.121,37.5751,1.9
4023,-7.121,37.5895,10.1
4024,-6.9169,37.5534,2.8
4025,-6.8919,37.6173,4.1
4026,-7.0002,37.3503,4.5
4027,-6.3502,37.4673,3.8
4028,-6.4669,37.4006,1.9
4029,-6.3724,37.3728,1.4
4030,-7.1699,37.2087,10.8
4031,-6.9335,37.2007,3.9
4032,-6.9332,37.2006,2.5
4033,-6.8502,37.2006,0.3
4034,-6.7335,37.2006,1.3
4035,-6.5835,37.1839,1.1
4036,-6.4962,37.2505,1.0
4037,-6.4335,37.2839,0.8
4038,-6.5169,37.2173,1.9
4039,-6.5002,37.2006,2.4
4040,-6.8169,37.1506,4.0
4041,-6.6835,37.1006,1.7
4042,-6.5044,37.017,4.2
4043,-6.5132,37.1012,0.8
4044,-6.4786,37.1483,1.5
4045,-6.4502,36.9839,14.9
4046,-0.7332,42.8341,8.0
4047,-0.7165,42.8508,5.7
4048,-0.8165,42.7341,3.8
4049,-0.7165,42.7174,6.1
4050,-0.5665,42.6841,6.7
4051,-0.3998,42.8008,4.5
4052,-0.3998,42.7841,13.6
4053,-0.2998,42.7174,10.6
4054,-0.2332,42.7841,53.3
4055,-0.8499,42.6063,3.4
4056,-0.8499,42.6008,3.9
4057,-0.7832,42.5841,7.3
4058,-0.7499,42.5508,1.6
4059,-0.5499,42.5508,2.8
4060,-0.4665,42.5341,1.6
4061,-0.3332,42.6008,5.9
4062,0.0168,42.6341,8.5
4063,-0.0498,42.6008,4.7
4064,0.2335,42.6341,21.3
4065,0.6169,42.5841,21.6
4066,-0.5832,42.4674,3.0
4067,0.1502,42.4674,3.1
4068,0.0335,42.4341,17.0
4069,-0.2665,42.4174,2.0
4070,-0.4665,42.4508,5.2
4071,0.5502,42.4841,5.5
4072,-0.6999,42.4008,9.6
4073,-0.6499,42.3007,17.1
4074,-0.2332,42.2007,1.3
4075,0.5002,42.2007,2.3
4076,-0.7499,42.0007,18.0
4077,-0.5832,42.0341,2.8
4078,-0.7832,41.9841,0.4
4079,-0.7665,41.9674,1.0
4080,-0.6832,42.0007,4.0
4081,-0.3665,41.9757,0.3
4082,-0.2832,41.9466,1.9
4083,-0.2832,41.941,1.9
4084,-0.3498,41.9257,1.1
4085,-0.2707,41.8702,0.3
4086,-0.1998,41.8868,0.8
4087,-0.4499,41.7507,4.3
4088,-0.4165,41.7507,2.9
4089,0.3335,41.6007,1.1
4090,-0.1832,42.6174,4.3
4091,0.0668,42.6008,9.1
4092,0.0168,42.5841,3.4
4093,-0.1332,42.5341,2.0
4094,0.3002,42.6008,9.1
4095,0.2335,42.6174,11.1
4096,0.3835,42.5674,8.0
4097,0.3502,42.5841,4.0
4098,-2.7592,38.509,3.5
4099,-3.9303,38.1656,4.0
4100,-2.7,38.5006,1.2
4101,-2.6166,38.5006,2.2
4102,-2.6,38.4006,7.4
4103,-3.9042,38.3145,4.0
4104,-4.2334,38.0673,6.0
4105,-4.1042,38.037,2.2
4106,-4.0973,38.0437,0.5
4107,-4.0576,38.0356,1.1
4108,-4.0101,38.0595,1.9
4109,-4.0142,38.0437,1.6
4110,-3.9981,38.1117,6.3
4111,-3.92,38.0659,1.0
4112,-3.8839,38.1012,1.5
4113,-3.8834,38.134,3.0
4114,-3.6534,38.3251,1.2
4115,-3.7667,38.0006,2.7
4116,-2.9,38.0506,2.8
4117,-2.7833,38.0673,12.1
4118,-4.0345,37.964,1.3
4119,-3.9167,37.9662,1.5
4120,-3.8667,37.9395,1.2
4121,-3.7456,37.9834,0.8
4122,-3.7478,37.9831,1.6
4123,-3.0667,37.834,1.6
4124,-3.05,37.9673,3.1
4125,-2.9,37.9673,5.9
4126,-3.8175,37.7645,3.2
4127,-3.8167,37.7506,4.0
4128,-3.85,37.734,0.5
4129,-3.8167,37.7173,1.0
4130,-3.0,37.8006,10.0
4131,-3.0192,37.6545,1.8
4132,-2.9,42.3508,8.0
4133,-2.1138,42.4091,2.7
4134,-1.8527,42.2202,1.6
4135,-2.0166,42.1174,2.2
4136,-1.9499,42.1174,3.2
4137,-6.0502,43.0508,12.4
4138,-5.0835,43.1508,7.1
4139,-5.0501,43.1341,6.9
4140,-5.0334,43.1008,36.2
4141,-4.8668,43.1174,16.0
4142,-5.1501,42.7174,5.7
4143,-5.2835,42.6008,3.1
4144,-5.6168,42.4008,0.5
4145,-5.5668,42.3507,2.1
4146,-5.5835,42.3507,1.1
4147,-5.5001,42.4008,0.9
4148,-5.4668,42.4174,0.4
4149,-4.9834,42.4674,6.3
4150,-6.2169,42.3174,4.2
4151,-5.8335,42.2341,4.0
4152,-6.1168,42.3007,2.5
4153,-6.0502,42.3007,2.8
4154,-6.0502,42.1841,0.9
4155,-5.9668,42.3007,2.6
4156,-5.6668,42.3007,0.8
4157,-5.5668,42.2341,0.8
4158,-5.4001,42.3007,0.8
4159,-5.4001,42.2841,0.6
4160,-5.3835,42.2674,0.5
4161,-5.8168,42.1507,1.0
4162,-5.0668,43.1424,7.0
4163,-5.6168,42.8008,3.6
4164,-5.3668,42.2841,0.8
4165,-5.4335,42.3841,0.6
4166,-5.0334,42.6341,1.5
4167,-5.4335,42.1174,1.5
4168,-5.7168,42.7008,4.3
4169,0.9669,42.6674,7.0
4170,1.0002,42.5674,13.1
4171,1.0169,42.5674,16.1
4172,1.4003,42.5508,7.0
4173,1.3503,42.5174,21.3
4174,1.2169,42.4341,15.0
4175,1.3336,42.4174,4.2
4176,1.3503,42.4174,6.4
4177,1.7169,42.3507,8.3
4178,1.8003,42.3507,7.1
4179,1.6669,42.2174,6.3
4180,1.6003,42.3174,3.4
4181,1.4341,41.8796,12.3
4182,1.4664,41.9446,9.6
4183,1.4003,41.8007,2.2
4184,1.4003,41.8007,3.0
4185,1.4169,41.7841,3.2
4186,1.3752,41.7196,25.9
4187,0.5335,41.5341,1.9
4188,1.2975,41.6052,48.0
4189,1.3919,41.7757,0.7
4190,1.4003,41.7757,5.8
4191,1.4003,41.7841,4.6
4192,1.3919,41.7924,2.8
4193,0.6002,41.5591,1.4
4194,1.6808,42.4199,24.4
4195,1.4286,42.5908,27.7
4196,0.5835,41.5257,2.7
4197,0.4335,41.3007,6.0
4198,0.4169,41.3174,3.9
4199,-7.6169,43.7008,10.7
4200,-7.6336,43.0008,15.9
4201,-7.3336,43.5841,12.0
4202,-7.2669,43.5175,3.8
4203,-7.0836,43.5341,8.6
4204,-7.0669,43.5341,5.1
4205,-7.817,43.4008,17.2
4206,-7.7503,43.3508,10.6
4207,-7.4669,43.3508,22.8
4208,-7.4169,43.3841,3.2
4209,-7.3836,43.4675,39.1
4210,-7.2669,43.4841,5.5
4211,-7.0836,43.4341,7.7
4212,-7.7336,43.2174,9.9
4213,-7.6003,43.2674,6.0
4214,-7.5336,43.2674,2.7
4215,-7.6003,43.2008,4.8
4216,-7.4669,43.2841,11.0
4217,-7.4836,43.2674,5.1
4218,-7.4336,43.2008,6.6
4219,-7.5003,43.0508,5.0
4220,-7.8003,43.0841,6.8
4221,-7.6169,43.1508,4.5
4222,-7.6003,43.1008,6.5
4223,-7.4669,43.1508,5.7
4224,-7.4836,43.1174,9.9
4225,-7.4669,43.1174,8.1
4226,-7.5003,43.0841,12.5
4227,-7.0669,43.1341,25.0
4228,-7.817,42.8841,19.0
4229,-7.7336,42.9008,22.8
4230,-7.6669,42.8674,6.8
4231,-7.5003,42.8841,9.6
4232,-7.1669,42.8841,4.8
4233,-7.7003,42.8174,11.0
4234,-7.4336,42.8008,12.3
4235,-7.4003,42.7841,6.1
4236,-7.5003,42.7008,3.5
4237,-7.7669,42.5841,25.8
4238,-7.4669,42.5841,3.1
4239,-7.2336,42.5674,7.0
4240,-7.5169,42.4841,9.3
4241,-7.123,42.6658,3.0
4242,-7.4725,43.4302,14.3
4243,-7.3669,43.4341,5.5
4244,-3.6153,41.1174,8.3
4245,-3.4834,41.084,4.1
4246,-3.9167,40.8674,4.5
4247,-3.8667,40.884,1.8
4248,-3.7,40.9674,1.5
4249,-3.75,40.834,4.9
4250,-3.7,40.8674,3.6
4251,-3.6667,40.884,3.1
4252,-3.55,40.9174,1.6
4253,-3.5,40.8507,6.2
4254,-4.1334,40.7146,11.2
4255,-4.0834,40.7507,5.4
4256,-3.9834,40.734,5.2
4257,-3.9001,40.8007,4.2
4258,-3.9505,40.8629,8.7
4259,-3.8,40.834,2.8
4260,-3.7667,40.734,8.4
4261,-3.65,40.784,5.2
4262,-4.1497,40.5679,5.7
4263,-4.0667,40.6507,2.3
4264,-3.9667,40.584,2.6
4265,-3.85,40.634,6.6
4266,-3.9001,40.6174,1.9
4267,-3.7334,40.5507,0.7
4268,-3.6667,40.5507,1.8
4269,-3.6167,40.5507,1.2
4270,-3.45,40.6174,3.4
4271,-3.3,40.5674,1.1
4272,-3.2667,40.5174,0.7
4273,-4.3334,40.3674,7.7
4274,-4.0167,40.434,1.6
4275,-4.0334,40.4007,1.7
4276,-3.6667,40.3507,2.0
4277,-3.5834,40.5007,0.8
4278,-3.5334,40.4174,1.9
4279,-3.6334,40.784,1.7
4280,-3.3,40.384,1.3
4281,-4.4668,40.284,5.1
4282,-4.4167,40.334,3.4
4283,-4.2501,40.284,4.0
4284,-4.0667,40.3174,3.1
4285,-3.8833,40.2007,0.8
4286,-3.6334,40.3007,0.7
4287,-3.6,40.3174,1.4
4288,-3.3667,40.3174,0.4
4289,-3.3667,40.284,2.4
4290,-3.4,40.2507,0.6
4291,-3.35,40.184,1.3
4292,-3.6,40.1674,1.8
4293,-3.5834,40.1174,1.0
4294,-3.7667,39.9674,1.0
4295,-3.6167,40.0507,2.5
4296,-3.35,40.084,4.8
4297,-3.3,40.1007,1.6
4298,-3.25,40.1507,1.8
4299,-3.5834,40.1674,1.3
4300,-3.7667,39.934,0.5
4301,-3.7834,39.934,1.8
4302,-3.6667,40.684,10.0
4303,-3.6,40.7507,3.8
4304,-3.6167,40.834,2.2
4305,-3.6334,40.8507,0.5
4306,-3.7167,40.9674,5.6
4307,-3.6167,41.1174,5.0
4308,-3.8334,40.834,11.0
4309,-4.2001,40.5674,2.3
4310,-4.2167,40.5007,0.9
4311,-3.75,40.7174,5.7
4312,-4.6501,37.1006,2.4
4313,-4.6501,37.0006,18.0
4314,-4.6168,37.0839,1.5
4315,-4.7668,36.8506,0.4
4316,-4.7501,36.8339,3.5
4317,-4.5134,36.9653,8.9
4318,-4.4506,36.9839,2.0
4319,-4.4504,36.9839,2.9
4320,-4.6234,36.72,1.3
4321,-4.5906,36.7634,1.3
4322,-4.6987,36.6945,1.0
4323,-4.6584,36.7089,1.1
4324,-4.5923,36.6867,1.7
4325,-4.3667,36.7673,2.1
4326,-4.2667,36.8173,0.5
4327,-3.9834,36.8173,1.6
4328,-4.8501,36.5173,5.4
4329,-4.7668,36.5673,3.8
4330,-4.6606,36.6934,1.7
4331,-4.6254,36.7495,1.2
4332,-4.5695,36.6887,1.8
4333,-4.5426,36.9559,13.8
4334,-4.5498,36.9517,15.0
4335,-4.5568,36.9539,18.5
4336,-1.2999,38.584,1.5
4337,-1.4894,38.3523,3.6
4338,-1.3407,38.3415,1.4
4339,-1.7874,38.3109,3.1
4340,-1.8233,38.2301,1.4
4341,-1.8347,38.2031,0.5
4342,-1.5494,38.209,8.0
4343,-1.4832,38.3006,1.0
4344,-1.4999,38.234,4.7
4345,-1.4666,38.2006,3.3
4346,-1.3666,38.3006,5.1
4347,-1.2999,38.3006,0.8
4348,-1.2832,38.2506,3.2
4349,-0.8666,37.7006,4.0
4350,-1.051,38.3254,2.8
4351,-2.2833,38.0173,3.0
4352,-1.9666,38.2673,3.0
4353,-1.7999,38.0173,4.3
4354,-1.7499,38.0173,10.6
4355,-1.5666,38.084,2.2
4356,-1.4663,38.1359,0.7
4357,-1.4232,38.0723,1.1
4358,-0.8332,37.6839,3.7
4359,-1.1332,38.1006,2.8
4360,-2.1119,37.982,1.5
4361,-1.9091,37.9131,1.4
4362,-1.5499,37.9006,10.6
4363,-1.4666,37.984,1.7
4364,-1.4166,37.9673,0.6
4365,-1.3666,37.934,1.6
4366,-1.0666,37.8673,0.9
4367,-1.1499,37.9506,1.5
4368,-0.7999,37.8506,1.7
4369,-1.9666,37.784,7.6
4370,-1.8166,37.7673,0.1
4371,-1.6999,37.7173,0.8
4372,-1.6499,37.7673,0.1
4373,-1.5333,37.7006,2.2
4374,-1.6249,37.4839,0.8
4375,-1.2827,37.6659,1.6
4376,-1.1832,37.734,1.3
4377,-1.0735,37.7692,0.8
4378,-1.0832,37.6839,1.2
4379,-1.0166,37.6839,1.1
4380,-0.9166,37.7506,1.5
4381,-0.9332,37.834,1.6
4382,-0.8166,37.6506,0.9
4383,-1.7999,37.6673,2.9
4384,-1.7666,37.6006,0.5
4385,-1.7699,37.6403,0.7
4386,-1.6999,37.6339,1.7
4387,-1.6916,37.5839,1.1
4388,-1.4332,37.6006,2.9
4389,-1.1832,37.6506,1.7
4390,-1.4269,37.5226,1.2
4391,-1.3702,37.5506,1.8
4392,-1.0749,37.6645,1.3
4393,-0.8832,37.6506,4.0
4394,-0.7332,37.6339,1.1
4395,-2.0833,38.034,4.3
4396,-2.0666,38.0006,1.1
4397,-1.7035,43.2155,3.2
4398,-1.8666,43.1841,11.6
4399,-1.5746,43.1719,2.8
4400,-1.481,43.2452,4.0
4401,-1.9122,43.0377,6.6
4402,-1.8638,43.0961,5.0
4403,-1.8919,43.1952,5.1
4404,-1.8333,43.098,12.6
4405,-1.6194,43.073,16.4
4406,-1.461,43.1208,9.4
4407,-1.3021,43.0091,17.0
4408,-2.0608,42.8688,11.9
4409,-1.9666,42.9841,15.1
4410,-1.878,42.9749,8.7
4411,-1.8249,42.8685,3.1
4412,-1.6019,42.9911,7.4
4413,-1.281,42.9397,16.3
4414,-1.3466,42.9783,11.0
4415,-1.468,42.8685,2.8
4416,-1.126,42.9572,9.1
4417,-1.081,42.9083,4.1
4418,-1.0946,42.8658,4.9
4419,-0.8252,42.8741,13.3
4420,-2.17,42.8341,3.1
4421,-1.8619,42.7841,2.8
4422,-1.6671,42.8135,1.8
4423,-1.7141,42.7327,7.5
4424,-1.5555,42.7508,6.0
4425,-1.4916,42.8327,3.7
4426,-1.3824,42.7655,2.7
4427,-1.186,42.7041,8.6
4428,-0.8604,42.8124,4.5
4429,-1.0866,42.6785,9.8
4430,-0.9938,42.7035,5.7
4431,-2.0041,42.6563,3.6
4432,-1.6305,42.6063,7.9
4433,-1.4068,42.6299,4.6
4434,-1.3638,42.628,8.3
4435,-1.2105,42.6166,3.4
4436,-2.35,42.4841,2.3
4437,-1.8758,42.4655,3.2
4438,-1.5069,42.3813,1.0
4439,-1.4944,42.3299,2.2
4440,-2.35,42.0674,7.0
4441,-2.0333,42.4077,2.7
4442,-1.4999,42.2507,9.9
4443,-1.7958,42.3874,6.1
4444,-1.7666,43.0091,9.4
4445,-2.2,42.8674,8.4
4446,-2.175,42.8591,6.9
4447,-1.6499,42.8508,2.4
4448,-1.6333,42.7841,3.6
4449,-1.6333,42.6508,5.2
4450,-1.3332,42.6841,1.7
4451,-8.067,42.4507,8.8
4452,-7.3669,42.3674,9.8
4453,-7.2933,42.3563,7.7
4454,-7.1336,42.4008,22.8
4455,-6.9669,42.4008,5.4
4456,-6.9836,42.3507,12.0
4457,-8.1003,42.2174,7.3
4458,-7.8169,42.2841,2.9
4459,-7.7336,42.3341,20.8
4460,-7.6003,42.3174,15.2
4461,-7.6503,42.2341,3.5
4462,-7.4836,42.3341,10.5
4463,-7.5003,42.3007,17.6
4464,-7.3628,42.1924,12.5
4465,-7.2669,42.2341,16.3
4466,-7.0336,42.2341,8.1
4467,-8.067,42.1341,7.5
4468,-7.8169,42.0841,8.9
4469,-7.7503,42.0674,10.1
4470,-7.4503,42.0507,2.2
4471,-7.3377,42.1341,20.2
4472,-7.3044,42.1174,11.0
4473,-6.9836,42.0507,14.8
4474,-8.1003,41.9507,7.5
4475,-7.4003,41.9674,6.4
4476,-6.8927,42.4633,7.8
4477,-4.4334,43.0008,4.8
4478,-4.7668,42.6341,6.2
4479,-4.7501,42.5674,1.6
4480,-4.7334,42.5508,0.3
4481,-4.6668,42.5674,2.2
4482,-4.5668,42.6008,1.0
4483,-4.5334,42.5841,4.5
4484,-4.5668,42.5174,3.5
4485,-4.5168,42.5508,1.1
4486,-4.5001,42.5508,1.0
4487,-4.3667,42.4008,0.7
4488,-4.7834,42.1507,0.7
4489,-4.7183,42.0674,0.3
4490,-4.7001,42.1007,1.1
4491,-4.7168,42.067,0.5
4492,-4.6334,42.0341,1.1
4493,-4.6334,42.0674,0.7
4494,-8.717,42.6771,9.1
4495,-8.567,42.6841,10.1
4496,-8.317,42.7508,6.2
4497,-8.6128,42.7563,9.8
4498,-8.1003,42.7174,4.5
4499,-8.0336,42.7508,0.6
4500,-8.7003,42.6508,9.7
4501,-8.6871,42.6548,13.4
4502,-8.6861,42.6548,5.1
4503,-8.6359,42.6257,9.5
4504,-8.6503,42.5674,4.6
4505,-8.5503,42.5341,12.2
4506,-8.3503,42.5674,14.3
4507,-8.3503,42.6174,4.2
4508,-8.117,42.6508,6.8
4509,-8.167,42.6008,14.4
4510,-7.9336,42.6341,28.2
4511,-8.767,42.5007,6.0
4512,-8.7003,42.4674,18.1
4513,-8.6503,42.4674,4.5
4514,-8.667,42.3841,9.9
4515,-8.5003,42.3841,12.0
4516,-8.5503,42.2344,20.5
4517,-8.5519,42.234,14.9
4518,-8.417,42.3174,14.4
4519,-8.2836,42.3096,15.8
4520,-8.3503,42.3055,14.0
4521,-8.317,42.2785,6.4
4522,-8.3003,42.2341,10.4
4523,-8.6337,42.1341,6.6
4524,-8.6503,42.0674,5.9
4525,-8.2503,42.1674,4.5
4526,-8.8503,41.9341,5.5
4527,-8.767,41.9507,8.3
4528,-8.717,41.9841,11.5
4529,-6.4169,41.0007,1.2
4530,-5.5835,41.0674,1.5
4531,-5.5001,41.1007,3.0
4532,-5.2335,41.0507,1.1
4533,-5.2168,41.1007,1.5
4534,-6.7502,40.9674,2.4
4535,-5.9668,40.884,1.5
4536,-5.8835,40.934,0.7
4537,-5.8168,40.9507,1.7
4538,-5.7668,40.884,1.5
4539,-5.3835,40.9674,0.7
4540,-5.3501,40.934,0.3
4541,-5.2668,40.9007,2.2
4542,-6.1835,40.684,1.6
4543,-6.1168,40.7007,1.5
4544,-5.6668,40.7007,2.4
4545,-5.6001,40.7007,2.8
4546,-5.6001,40.6674,3.1
4547,-5.3668,40.7674,1.2
4548,-6.2669,40.6174,4.5
4549,-6.3835,40.534,6.0
4550,-6.2669,40.5674,13.0
4551,-6.3335,40.534,17.8
4552,-6.2002,40.5674,4.3
4553,-6.1835,40.6507,1.4
4554,-6.1335,40.584,2.9
4555,-6.1571,40.516,15.8
4556,-6.6002,40.4174,7.7
4557,-5.8002,40.3674,7.1
4558,-5.7668,40.3507,10.2
4559,-5.7502,40.3674,2.9
4560,-6.1335,40.5507,4.4
4561,-6.1335,40.6174,5.3
4562,-5.7168,40.3507,15.4
4563,-6.7168,40.2844,12.8
4564,-6.7335,40.284,8.9
4565,-6.053,40.5535,12.6
4566,-6.3335,40.4507,5.7
4567,-6.1339,40.5842,3.9
4568,-5.2835,40.834,1.0
4569,-5.2168,40.9007,1.2
4570,-5.5668,41.084,0.8
4571,-5.2335,41.084,1.3
4572,-5.3335,41.0674,1.3
4573,-5.5168,41.1507,1.1
4574,-3.7834,41.5174,1.7
4575,-4.3001,41.3841,0.2
4576,-3.5834,41.4841,1.1
4577,-3.5167,41.184,3.0
4578,-3.4667,41.3507,1.9
4579,-3.3333,41.3674,6.7
4580,-4.5168,41.2507,2.2
4581,-4.4501,41.284,1.9
4582,-4.2167,41.3174,1.7
4583,-4.2001,41.184,1.8
4584,-4.1001,41.2507,1.2
4585,-3.5834,41.3174,2.4
4586,-3.5667,41.284,4.9
4587,-3.5,41.284,4.4
4588,-3.45,41.2674,3.6
4589,-3.4834,41.234,2.9
4590,-4.4001,41.1007,1.5
4591,-4.1167,41.1174,7.2
4592,-3.8334,41.0674,17.8
4593,-3.8167,41.1174,7.4
4594,-4.0709,40.934,1.3
4595,-4.0167,40.8676,9.2
4596,-3.9667,40.884,6.5
4597,-4.3834,40.8174,1.1
4598,-4.1167,40.7674,5.3
4599,-4.0834,40.8007,12.8
4600,-4.0084,40.7924,6.4
4601,-4.0001,40.859,18.4
4602,-4.0167,40.809,18.4
4603,-3.6834,41.1257,12.7
4604,-6.0502,37.884,3.5
4605,-5.9835,37.9673,3.3
4606,-5.6835,37.984,6.5
4607,-5.7001,37.934,4.1
4608,-5.6501,37.884,3.3
4609,-5.5835,37.8506,5.0
4610,-6.4544,37.7034,1.7
4611,-6.3835,37.7089,2.5
4612,-6.2668,37.7173,1.6
4613,-6.1502,37.7338,5.2
4614,-6.1501,37.7339,3.4
4615,-6.1502,37.734,5.1
4616,-5.821,37.7006,4.2
4617,-5.3668,37.7673,7.3
4618,-5.8043,37.6673,3.4
4619,-5.1001,37.5173,2.3
4620,-6.1835,37.3839,1.8
4621,-5.9668,37.4839,1.8
4622,-5.9168,37.4173,0.2
4623,-5.8335,37.3506,0.4
4624,-5.4835,37.4839,2.4
4625,-5.3668,37.4839,1.7
4626,-5.3168,37.4339,3.2
4627,-5.3668,37.3506,4.0
4628,-5.2168,37.4673,1.6
4629,-6.3168,37.2339,0.4
4630,-6.2002,37.2506,0.7
4631,-6.1002,37.2839,0.8
4632,-5.5168,37.2673,0.7
4633,-5.3668,37.1006,3.1
4634,-2.7667,42.0841,9.6
4635,-2.7167,42.0841,7.6
4636,-2.9999,41.8341,7.3
4637,-2.9833,41.8674,8.6
4638,-2.8333,41.9507,15.3
4639,-2.6333,41.8507,0.6
4640,-3.3167,41.7007,3.4
4641,-2.7333,41.7841,8.9
4642,-2.7,41.7841,22.7
4643,-2.75,41.7507,47.4
4644,-2.75,41.7007,13.1
4645,-2.5333,41.7007,3.7
4646,-2.5,41.7174,2.4
4647,-2.45,41.8174,0.9
4648,-2.9667,41.6341,1.6
4649,-2.9333,41.6507,1.5
4650,-2.9833,41.5507,7.0
4651,-2.9333,41.5174,9.8
4652,-2.5444,41.5674,5.8
4653,-2.55,41.5174,13.3
4654,-2.525,41.5841,1.4
4655,-2.8667,41.4841,3.1
4656,-2.7333,41.4674,0.5
4657,-3.1667,41.6007,1.1
4658,-3.5,41.5674,2.3
4659,-3.4,41.6174,2.4
4660,-3.0,41.6007,13.9
4661,-2.7833,41.7257,3.8
4662,-2.6667,41.8174,8.0
4663,-2.7167,41.8174,19.5
4664,1.0336,41.3841,3.9
4665,1.0336,41.3674,5.5
4666,1.0124,41.3396,3.5
4667,1.2502,41.384,4.2
4668,1.2502,41.3507,6.0
4669,0.5835,41.184,1.6
4670,0.9961,41.3327,4.7
4671,0.9836,41.309,2.7
4672,1.2502,41.3007,6.4
4673,0.5669,41.1174,1.2
4674,0.6335,41.0507,5.8
4675,0.6669,41.034,1.3
4676,0.2669,40.734,15.7
4677,0.5835,40.734,4.2
4678,0.6002,40.7451,2.1
4679,0.6335,40.7507,2.9
4680,0.6669,40.784,2.4
4681,0.6002,40.7674,2.3
4682,0.6849,40.7785,4.3
4683,0.5335,40.7674,1.0
4684,0.8335,40.7174,0.6
4685,0.6835,40.7007,2.0
4686,0.7169,40.7007,2.0
4687,0.3752,40.6257,2.1
4688,0.4502,40.6007,14.8
4689,1.2041,41.3799,2.3
4690,1.1847,41.3904,4.3
4691,-0.5665,40.984,7.2
4692,-0.5499,40.884,5.6
4693,-0.1165,40.884,4.9
4694,-0.0665,40.784,1.7
4695,-0.1332,40.8507,3.1
4696,-0.7727,40.8157,3.4
4697,-0.7704,40.8149,5.9
4698,-0.7796,40.7971,2.1
4699,-0.7035,40.7674,8.7
4700,-0.0998,40.8007,4.7
4701,-0.0665,40.7674,3.3
4702,-1.5999,40.5507,6.3
4703,-0.4999,40.534,16.7
4704,-0.2998,40.5174,15.4
4705,-1.5666,40.484,14.8
4706,-1.5499,40.634,7.1
4707,-1.6833,40.5674,2.2
4708,-1.6666,40.534,3.2
4709,-1.5166,40.6174,11.6
4710,-1.3332,40.5174,3.5
4711,-1.3666,40.584,4.4
4712,-1.1999,40.534,3.0
4713,-0.8666,40.6507,4.6
4714,-0.7832,40.5507,2.3
4715,-0.6499,40.534,5.7
4716,-0.5999,40.5174,7.5
4717,-1.4332,40.284,7.6
4718,-1.3666,40.3345,6.9
4719,-1.4166,40.2007,2.2
4720,-0.7499,40.284,3.5
4721,-0.7165,40.2674,2.3
4722,-0.5999,40.284,13.1
4723,-0.4665,40.3007,10.0
4724,-0.2998,40.7174,5.9
4725,-0.1832,40.834,5.4
4726,-1.3681,40.334,1.9
4727,-0.7688,40.8026,4.7
4728,-0.7765,40.8015,1.7
4729,-0.7785,40.8076,2.8
4730,-0.7821,40.8046,4.4
4731,-0.7838,40.8026,1.1
4732,-0.7868,40.8013,2.5
4733,-0.7777,40.7888,9.7
4734,-0.7079,40.7693,3.7
4735,-4.7668,40.2632,4.6
4736,-3.85,40.0674,0.9
4737,-3.8334,40.034,0.9
4738,-3.8,40.0507,1.4
4739,-3.8,40.0174,3.2
4740,-4.3334,39.834,0.8
4741,-4.0835,39.9001,3.9
4742,-4.0167,39.884,0.8
4743,-3.5667,39.984,1.4
4744,-3.7167,39.9174,1.7
4745,-3.6334,39.8507,3.1
4746,-3.4667,39.9507,1.6
4747,-3.3167,39.934,4.3
4748,-3.4834,39.884,2.1
4749,-3.2833,39.884,3.1
4750,-3.55,39.8173,2.4
4751,-3.7167,39.7673,1.5
4752,-3.7334,39.7007,6.2
4753,-3.3667,39.784,3.1
4754,-3.25,39.734,3.2
4755,-3.4167,39.6673,2.9
4756,-3.1167,39.784,0.8
4757,-3.4167,39.6507,4.1
4758,-4.6356,39.484,4.1
4759,-3.7667,39.3201,1.7
4760,-3.6834,39.684,4.3
4761,-3.7167,39.684,3.5
4762,-3.2167,39.7507,4.2
4763,-3.3667,39.8507,3.2
4764,-3.4334,39.634,1.1
4765,-4.9501,39.7507,1.6
4766,-1.4499,40.134,13.3
4767,-0.9332,39.8507,12.6
4768,-1.2499,39.734,2.6
4769,-1.1332,39.684,5.3
4770,-1.0999,39.7507,3.5
4771,-1.0832,39.734,5.6
4772,-1.1832,39.8173,6.2
4773,-0.9332,39.7507,2.3
4774,-0.9666,39.684,10.2
4775,-0.8499,39.8173,11.6
4776,-0.6665,39.8173,7.3
4777,-0.7165,39.7007,1.5
4778,-0.6999,39.784,4.3
4779,-0.4832,39.7007,7.5
4780,-0.2498,39.7173,0.8
4781,-0.1998,39.7007,6.1
4782,-1.4332,39.5673,3.8
4783,-1.1999,39.6007,1.9
4784,-1.2166,39.534,0.8
4785,-1.1332,39.484,0.2
4786,-1.1666,39.6673,24.0
4787,-0.9499,39.5507,1.9
4788,-0.7999,39.6507,1.2
4789,-0.8666,39.5173,11.7
4790,-0.6999,39.534,0.5
4791,-0.5999,39.7007,2.4
4792,-0.5832,39.5673,4.4
4793,-0.4332,39.584,3.1
4794,-0.4332,39.5673,2.9
4795,-0.3161,39.634,3.7
