,Longitude,Latitude,pH
4010,-5.6502,41.4591,6.2
4011,-6.5002,42.0007,5.1
4012,-6.5002,41.7507,6.2
4013,-6.5169,41.7341,5.9
4014,-5.3835,41.234,6.9
4015,-5.4168,41.3674,5.7
4016,-1.0166,42.6174,4.7
4017,-1.0166,42.6174,6.3
4018,-1.2499,42.1174,7.8
4019,-1.1166,42.1174,7.7
4020,-1.7499,41.9174,8.2
4021,-1.7333,41.9507,8.1
4022,-1.6999,41.9007,8.1
4023,-1.6833,41.9007,8.1
4024,-1.7499,41.8841,8.0
4025,-1.6999,41.8716,7.6
4026,-1.6824,41.8938,8.0
4027,-0.5499,41.8007,7.7
4028,-0.5332,41.7507,8.2
4029,-1.6999,41.6341,8.3
4030,-1.3499,41.3674,6.4
4031,-1.0832,41.184,6.3
4032,-1.8166,41.8174,5.2
4033,-8.4903,43.1508,4.5
4034,-8.1103,43.1208,4.1
4035,-6.2402,43.2808,4.4
4036,-8.4403,42.5908,4.1
4037,-6.3402,43.1808,4.2
4038,-5.4601,43.2408,4.4
4039,-5.2201,43.2708,5.2
4040,-6.5502,43.0608,4.1
4041,-8.1503,42.4607,4.9
4042,-7.2802,42.5308,4.3
4043,-7.1602,42.5508,4.2
4044,-5.5401,43.0608,5.2
4045,-4.0601,43.2008,4.1
4046,-7.2602,42.4508,5.4
4047,-6.1502,42.5508,5.7
4048,-4.4001,43.0708,4.8
4049,-3.29,43.1508,4.5
4050,-3.05,43.1708,4.4
4051,-5.3501,42.4308,4.6
4052,-5.2301,42.4408,4.7
4053,-5.1201,42.4608,6.3
4054,-4.4801,42.4908,4.4
4055,-4.1201,42.5308,4.9
4056,-4.0101,42.5508,4.4
4057,-2.25,43.0508,4.7
4058,-2.1299,43.0608,4.1
4059,-1.4899,43.0808,4.7
4060,-1.65,43.1314,4.4
4061,-7.1802,42.2007,5.6
4062,-6.3202,42.2707,5.0
4063,-5.0901,42.3808,5.7
4064,-4.5801,42.3908,5.4
4065,-4.3401,42.4208,5.3
4066,-3.47,42.4808,6.9
4067,-3.35,42.4908,6.4
4068,-3.11,42.5208,6.3
4069,-2.59,42.5308,6.1
4070,-1.4799,43.0008,4.1
4071,-1.3599,43.0108,5.4
4072,-6.1802,42.2007,5.8
4073,-4.4401,42.3208,6.2
4074,-4.3201,42.3408,6.1
4075,-3.45,42.3908,4.1
4076,-2.34,42.4708,4.5
4077,-2.0999,42.4908,7.3
4078,-1.3399,42.5308,5.2
4079,-1.2199,42.5408,5.4
4080,-1.0999,42.5508,4.8
4081,-0.5799,42.5608,4.6
4082,-6.2702,42.1007,5.1
4083,-5.0501,42.2107,5.2
4084,-4.1801,42.2708,6.9
4085,-2.56,42.3608,6.8
4086,-2.0799,42.4108,5.9
4087,-1.4399,42.4308,7.0
4088,-1.0899,42.4708,4.5
4089,-6.2502,42.0207,6.3
4090,-1.3099,42.3608,7.1
4091,-1.1899,42.3708,6.2
4092,-0.3198,42.4108,6.2
4093,-0.1998,42.4208,6.8
4094,-5.4801,41.5807,6.9
4095,-5.3601,42.0007,5.9
4096,-3.16,42.1707,5.1
4097,-2.52,42.1907,7.0
4098,-1.1799,42.2908,7.1
4099,-1.0599,42.3007,7.2
4100,-0.4199,42.3207,5.9
4101,0.5202,42.4008,5.7
4102,1.0402,42.4008,4.8
4103,-6.2002,41.4507,6.1
4104,-3.14,42.0907,4.2
4105,-3.02,42.1007,7.4
4106,-1.0399,42.2207,7.1
4107,-0.5199,42.2307,7.3
4108,-0.1698,42.2607,7.0
4109,-0.0498,42.2707,6.9
4110,0.1802,42.2907,4.6
4111,1.0502,42.3207,5.9
4112,-6.0602,41.3807,7.4
4113,-5.0901,41.4607,5.8
4114,-3.12,42.0007,5.3
4115,-2.9679,42.0107,4.5
4116,-2.37,42.0407,4.3
4117,-2.25,42.0507,7.2
4118,-1.3799,42.1007,7.3
4119,-1.0299,42.1307,7.2
4120,-0.5099,42.1407,6.7
4121,-0.1498,42.1707,7.2
4122,0.0702,42.1907,7.2
4123,0.1902,42.2007,6.5
4124,0.3102,42.2107,7.3
4125,1.0602,42.2407,5.8
4126,1.3002,42.2507,5.3
4127,1.4203,42.2607,5.0
4128,-6.1602,41.2907,4.6
4129,-2.58,41.5307,4.9
4130,-2.47,41.5407,5.3
4131,-2.23,41.5707,7.2
4132,0.3202,42.1307,7.1
4133,0.4402,42.1407,6.3
4134,1.0802,42.1507,6.5
4135,1.1902,42.1607,5.7
4136,1.3102,42.1707,7.3
4137,1.4303,42.1807,4.1
4138,2.0703,42.1907,5.9
4139,2.1903,42.2007,7.2
4140,2.4303,42.2107,5.9
4141,2.5403,42.2207,5.1
4142,-5.2701,41.2707,5.9
4143,-4.1801,41.3507,6.2
4144,-3.55,41.3807,7.2
4145,-3.08,41.4307,7.3
4146,-2.57,41.4507,7.1
4147,-0.9999,41.5607,6.3
4148,0.3302,42.0407,6.4
4149,1.0902,42.0707,7.0
4150,1.2102,42.0807,6.9
4151,1.3202,42.0807,6.9
4152,1.4403,42.0907,7.3
4153,1.5603,42.1007,7.2
4154,2.0803,42.1107,6.4
4155,2.2003,42.1107,4.8
4156,2.3203,42.1207,7.0
4157,2.4303,42.1307,5.9
4158,-2.32,41.3907,7.1
4159,-2.0799,41.4107,7.6
4160,0.2302,41.5507,7.1
4161,0.3502,41.5607,7.1
4162,0.5802,41.5807,7.6
4163,1.1002,41.5807,7.3
4164,1.2202,41.5907,7.0
4165,1.3402,42.0007,7.3
4166,1.4503,42.0107,7.2
4167,1.5703,42.0207,7.1
4168,2.0903,42.0207,6.7
4169,2.2103,42.0307,5.8
4170,2.4403,42.0407,7.2
4171,2.5603,42.0507,5.3
4172,-6.0902,41.0407,5.2
4173,-5.4601,41.0707,4.5
4174,-4.1401,41.1907,4.8
4175,-4.0301,41.2007,7.5
4176,1.3502,41.5207,7.4
4177,1.4603,41.5207,7.2
4178,1.5803,41.5307,6.8
4179,2.1003,41.5407,6.3
4180,2.2203,41.5507,5.3
4181,2.3403,41.5507,5.4
4182,2.4503,41.5607,4.9
4183,-5.2101,41.0207,4.8
4184,-4.2401,41.0907,4.9
4185,-4.1201,41.1007,6.2
4186,-4.0101,41.1207,6.1
4187,-3.26,41.1607,7.4
4188,-2.17,41.2307,5.8
4189,-1.5299,41.2607,7.2
4190,1.5903,41.4507,7.3
4191,2.1103,41.4507,5.9
4192,2.2303,41.4607,6.2
4193,2.517,41.8174,5.2
4194,-5.5301,40.4906,7.4
4195,-2.38,41.1307,7.1
4196,-2.0299,41.1607,6.3
4197,-1.2899,41.2007,7.1
4198,-0.5399,41.2307,7.2
4199,1.1302,41.3307,6.8
4200,1.4903,41.3607,7.3
4201,2.1203,41.3707,5.1
4202,-6.2502,40.3507,4.3
4203,-6.0202,40.3907,5.1
4204,-5.5101,40.4007,5.4
4205,-5.4001,40.4207,5.2
4206,-3.11,41.0007,7.4
4207,-2.13,41.0707,7.3
4208,-2.0199,41.0807,7.4
4209,0.1602,41.2007,7.3
4210,0.4002,41.2207,7.5
4211,0.5102,41.2307,7.2
4212,1.0402,41.2507,7.2
4213,1.2602,41.2607,7.3
4214,1.3802,41.2607,5.2
4215,-6.3402,40.2507,5.1
4216,-5.3801,40.3307,4.8
4217,-4.0601,40.4507,5.3
4218,-3.09,40.5207,6.6
4219,-2.46,40.5507,5.6
4220,-2.12,40.5807,7.1
4221,-1.9999,40.5907,6.5
4222,-1.2599,41.0307,7.1
4223,-0.3899,41.0707,7.5
4224,0.0602,41.1107,7.5
4225,0.1802,41.1207,7.0
4226,1.0402,41.1507,4.2
4227,-6.4302,40.1507,4.2
4228,-6.2102,40.1907,5.5
4229,-5.4701,40.2407,4.5
4230,-5.3601,40.2507,5.9
4231,-4.2701,40.3407,7.3
4232,-2.45,40.4607,7.5
4233,-2.33,40.4707,7.3
4234,-2.22,40.4907,7.4
4235,-2.0999,40.5007,5.4
4236,-1.4699,40.5207,5.3
4237,-1.0099,40.5707,7.4
4238,-0.2598,41.0007,7.2
4239,0.1902,41.0407,4.5
4240,-5.5601,40.1407,4.4
4241,-5.1101,40.2007,5.0
4242,-4.3701,40.2407,7.3
4243,-2.2,40.4007,7.0
4244,-2.0799,40.4107,7.3
4245,-0.4799,40.4907,7.3
4246,-0.0198,40.5307,4.2
4247,-6.0502,40.0407,4.2
4248,-5.5401,40.0507,4.9
4249,-4.2301,40.1707,7.3
4250,-2.0699,40.3307,6.3
4251,-1.4399,40.3507,7.3
4252,-1.0999,40.3907,7.2
4253,-0.0098,40.4507,7.1
4254,0.1002,40.4607,7.0
4255,0.3302,40.4807,7.0
4256,-6.2502,39.5207,4.8
4257,-5.4001,39.5807,4.8
4258,-5.0701,40.0307,4.8
4259,-4.3301,40.0807,7.4
4260,-3.25,40.1607,7.2
4261,-2.0499,40.2507,5.9
4262,-1.5399,40.2607,6.5
4263,-1.4199,40.2707,5.4
4264,-1.3099,40.2807,7.3
4265,-1.1999,40.2907,7.2
4266,-0.3399,40.3307,7.5
4267,-2.49,40.1107,7.1
4268,-2.0399,40.1607,7.0
4269,-1.5199,40.1707,6.8
4270,-1.2899,40.2007,7.4
4271,-1.1799,40.2107,7.0
4272,-0.5499,40.2307,7.2
4273,-0.4399,40.2407,6.6
4274,-0.3199,40.2507,4.8
4275,-7.0502,39.2907,4.4
4276,-6.4302,39.3207,5.1
4277,-5.1401,39.4507,5.5
4278,-5.0301,39.4607,7.6
4279,-2.0199,40.0807,7.2
4280,-1.5099,40.0907,6.5
4281,-1.2799,40.1107,7.2
4282,-1.1699,40.1207,7.3
4283,-0.5399,40.1407,6.8
4284,-0.4199,40.1607,7.2
4285,-7.1402,39.1907,4.4
4286,-7.0302,39.2007,4.5
4287,-5.3401,39.3307,7.5
4288,-2.12,39.5807,6.7
4289,-1.4899,40.0107,7.3
4290,-1.2599,40.0307,6.8
4291,-1.0399,40.0507,7.2
4292,-0.5199,40.0607,7.2
4293,-0.4099,40.0707,7.7
4294,-0.1798,40.0907,4.6
4295,-6.2802,39.1707,5.0
4296,-4.2501,39.3407,7.6
4297,-1.5899,39.5107,7.8
4298,-1.3599,39.5307,7.5
4299,-1.1399,39.5507,7.4
4300,-0.5099,39.5807,7.4
4301,-0.3999,39.5907,7.6
4302,-0.2798,40.0007,5.5
4303,-6.3702,39.0707,4.1
4304,-4.5701,39.2107,7.4
4305,-1.5699,39.4307,7.5
4306,-1.4599,39.4407,7.6
4307,-1.2299,39.4607,7.5
4308,-1.0099,39.4807,7.5
4309,-0.4999,39.4907,5.6
4310,-0.4999,39.4907,5.0
4311,-4.1001,39.1907,7.4
4312,-3.48,39.2107,7.6
4313,-1.3299,39.3607,7.1
4314,3.8337,40.034,5.9
4315,4.0604,40.0107,5.0
4316,-4.3101,39.0707,7.7
4317,-2.28,39.2207,7.6
4318,-1.3199,39.2807,7.2
4319,2.9669,39.7673,5.0
4320,-7.1402,38.3506,4.9
4321,-6.0802,38.4506,4.4
4322,-5.5701,38.4706,4.4
4323,-5.0201,38.5506,7.6
4324,-1.1899,39.2107,7.7
4325,-1.0799,39.2207,7.6
4326,-0.5699,39.2307,7.1
4327,2.517,39.6178,6.5
4328,-7.1202,38.2706,7.5
4329,-2.58,39.0107,7.3
4330,2.7306,39.8041,5.0
4331,-5.5301,38.3006,5.7
4332,-4.3601,38.4106,7.7
4333,-2.23,38.5706,7.5
4334,-0.4299,39.0707,4.7
4335,-6.4502,38.1406,5.3
4336,-5.2901,38.2506,6.2
4337,-3.39,38.3906,7.7
4338,-2.21,38.4806,4.9
4339,-5.2701,38.1606,5.4
4340,-5.0501,38.2006,5.3
4341,-4.5401,38.2106,5.3
4342,-4.3201,38.2406,5.5
4343,-3.59,38.2806,7.4
4344,-2.2,38.4006,7.0
4345,-2.09,38.4106,7.7
4346,-1.4699,38.4306,4.6
4347,-7.1302,37.5206,5.6
4348,-6.5202,37.5506,4.4
4349,-6.4102,37.5706,4.2
4350,-6.3002,37.5806,4.3
4351,-6.1902,38.0006,5.6
4352,-5.2501,38.0806,6.0
4353,-5.0301,38.1106,5.6
4354,-4.4101,38.1406,5.3
4355,-4.3001,38.1606,5.4
4356,-4.1901,38.1706,4.3
4357,-4.0801,38.1806,5.0
4358,-3.35,38.2306,5.2
4359,-2.51,38.2806,5.3
4360,-6.5002,37.4706,6.0
4361,-5.3401,37.5806,5.8
4362,-5.1201,38.0106,5.0
4363,-4.5001,38.0406,5.3
4364,-4.3901,38.0606,5.3
4365,-4.2801,38.0706,5.5
4366,-4.0601,38.1006,5.1
4367,-3.56,38.1106,5.2
4368,-3.34,38.1406,7.6
4369,-2.39,38.2106,7.6
4370,-0.9999,38.3106,5.0
4371,-7.2002,37.3306,5.0
4372,-7.0902,37.3506,4.8
4373,-6.5802,37.3706,5.3
4374,-6.3702,37.4006,4.7
4375,-6.2602,37.4206,5.5
4376,-5.1001,37.5306,5.6
4377,-4.4801,37.5606,6.5
4378,-4.3701,37.5706,7.6
4379,-2.48,38.1106,6.6
4380,-2.37,38.1206,7.4
4381,-2.26,38.1306,7.7
4382,-2.15,38.1506,7.5
4383,-1.5299,38.1706,7.5
4384,-0.5799,38.2306,4.8
4385,-6.4502,37.3006,6.6
4386,-2.57,38.0106,7.5
4387,-2.46,38.0206,6.5
4388,-2.35,38.0406,7.5
4389,-2.14,38.0606,7.7
4390,-1.2999,38.1106,6.2
4391,-3.5,37.4606,7.8
4392,-2.56,37.5306,7.4
4393,-2.34,37.5506,7.6
4394,-2.23,37.5606,7.6
4395,-2.0099,37.5906,7.6
4396,-1.4999,38.0006,7.7
4397,-6.4102,37.1306,7.0
4398,-5.4701,37.2106,7.6
4399,-3.27,37.4006,7.2
4400,-2.54,37.4406,7.6
4401,-2.1,37.4906,7.4
4402,-3.47,37.2906,7.4
4403,-2.52,37.3606,7.3
4404,-4.0601,37.1806,7.2
4405,-3.56,37.1906,7.7
4406,-3.45,37.2106,7.4
4407,-3.34,37.2206,7.6
4408,-2.51,37.2706,7.7
4409,-3.43,37.1206,7.7
4410,-3.22,37.1506,6.6
4411,-2.38,37.2006,7.0
4412,-4.0301,37.0106,6.5
4413,-3.09,37.0806,6.5
4414,-2.58,37.0906,6.8
4415,-5.3501,36.3106,4.4
4416,1.2702,41.1707,7.1
4417,1.5103,41.1907,7.6
4418,1.1702,41.0807,4.6
4419,1.3302,39.0106,7.7
4420,-0.4599,42.5708,7.6
4421,-0.0598,40.0207,6.9
4422,-6.1668,36.9673,7.9
4423,-6.0168,36.9339,7.0
4424,-5.9335,36.9839,7.8
4425,-5.7668,37.1839,7.6
4426,-2.5501,37.7366,8.4
4427,-3.8667,40.7507,5.3
4428,-3.8667,40.784,4.2
4429,-3.9001,40.784,5.5
4430,-3.85,40.734,4.4
4431,-3.8653,40.734,4.7
4432,-3.8667,40.7342,5.45
4433,-5.3506,36.7505,6.4
4434,-5.3503,36.7505,4.6
4435,-5.3501,36.7507,7.6
4436,-5.4169,36.767,7.6
4437,-5.4168,36.7673,7.9
4438,-5.4168,36.7673,6.7
4439,-5.3495,36.7499,7.6
4440,-5.3502,36.7516,7.8
4441,-5.3668,36.7506,6.6
4442,-5.3501,36.7506,7.7
4443,-5.3497,36.7508,6.5
4444,-5.3501,36.7506,7.6
4445,-0.0498,38.7006,7.7
4446,-0.0498,38.8006,7.2
4447,-1.7999,38.1006,7.6
4448,-0.6999,38.1006,8.2
4449,-0.6999,38.1006,8.05
4450,-1.2335,38.2507,8.05
4451,-1.2332,38.2506,7.89
4452,-1.2005,38.2707,8.17
4453,-1.202,38.2675,8.2
4454,-1.2,38.2673,8.2
4455,-1.2018,38.2786,8.0
4456,-1.1999,38.2673,8.15
4457,-1.2001,38.2675,7.88
4458,-1.2011,38.2673,8.28
4459,-1.2017,38.2674,7.98
4460,-1.2017,38.2674,8.09
4461,-1.1999,38.2686,8.24
4462,-1.2005,38.269,8.2
4463,-2.45,38.5506,8.2
4464,-0.8332,39.8507,7.6
4465,1.999,41.3332,6.9
4466,0.1668,41.3174,6.1
4467,0.0502,41.3674,6.4
4468,0.0502,41.3007,6.65
4469,0.0835,41.3841,7.0
4470,0.0172,41.3508,6.7
4471,0.0168,41.3509,5.25
4472,1.7336,41.484,5.5
4473,-1.5833,37.5673,7.2
4474,-1.2828,37.6004,8.5
4475,-1.2999,37.6005,8.1
4476,-1.3001,37.6008,7.3
4477,-1.3499,37.5673,8.1
4478,-1.2832,37.5969,7.8
4479,-1.2666,37.6339,8.1
4480,-1.2914,37.5974,8.0
4481,-1.2825,37.5982,8.0
4482,-1.5499,37.6006,7.5
4483,-1.3499,37.5999,7.8
4484,-1.2833,37.5999,8.2
4485,-2.0166,38.1506,7.8
4486,-1.9999,38.1673,7.9
4487,-1.9333,38.184,8.5
4488,-1.9499,38.184,7.7
4489,-1.8999,38.1006,8.1
4490,-1.8999,38.1506,7.8
4491,-2.0833,38.0173,7.8
4492,-1.8521,38.1005,8.1
4493,-1.8833,38.1173,8.0
4494,-1.7333,37.6674,8.1
4495,-1.6833,37.5839,8.1
4496,-1.6529,37.7173,8.1
4497,-1.5666,37.4839,7.4
4498,-1.6333,37.734,7.9
4499,-1.6501,37.7075,8.1
4500,-1.7331,37.6673,8.4
4501,-1.5499,37.6339,8.2
4502,-1.7999,37.5506,7.9
4503,-1.6499,37.6506,8.0
4504,-1.5999,37.5506,8.1
4505,-1.6666,37.6339,8.2
4506,-1.7333,37.6506,8.6
4507,-0.3999,38.4673,7.8
4508,-0.3757,38.5028,7.8
4509,-0.7499,38.484,8.6
4510,-0.7499,38.6173,8.4
4511,-0.6603,38.6002,8.2
4512,-0.7332,38.484,8.0
4513,-0.6844,38.5646,7.7
4514,-0.5665,38.534,8.0
4515,-0.6499,38.584,7.9
4516,-0.7614,38.6975,7.9
4517,-0.7165,38.534,8.4
4518,-0.7165,38.6673,8.1
4519,-0.6499,38.7173,8.1
4520,-0.5499,38.5506,7.6
4521,-0.6646,38.5521,8.1
4522,-0.6665,38.7006,7.7
4523,-0.7165,38.4673,8.3
4524,-0.6832,38.634,8.0
4525,1.501,42.0,8.0
4526,1.5003,42.0007,4.9
4527,1.4997,41.9998,5.1
4528,1.5002,42.0006,5.05
4529,1.5001,42.0002,5.2
4530,1.5002,42.0173,6.1
4531,1.5001,42.0176,5.8
4532,1.5003,42.0341,4.5
4533,1.5001,42.0172,5.8
4534,1.5003,42.0341,5.1
4535,-5.5835,40.0008,5.7
4536,-5.5834,40.0007,5.1
4537,-5.4001,40.4507,5.8
4538,2.0017,41.3353,7.05
4539,1.9928,41.326,6.65
4540,2.0015,41.3188,8.15
4541,1.9894,41.2749,6.63
4542,1.9926,41.3235,6.76
4543,2.0003,41.3174,7.59
4544,1.9982,41.3198,6.12
4545,1.9974,41.3185,6.86
4546,1.9919,41.3238,6.98
4547,2.0027,41.3246,6.58
4548,1.9982,41.3175,6.47
4549,2.0003,41.3174,7.67
4550,2.0,41.32,7.8
4551,1.9927,41.3187,7.88
4552,2.0003,41.3174,8.0
4553,2.0009,41.3176,6.55
4554,2.0013,41.3194,7.7
4555,2.0006,41.3219,8.01
4556,2.0005,41.3199,8.15
4557,0.0166,41.3507,7.7
4558,0.0168,41.3341,8.54
4559,0.0153,41.3341,7.45
4560,0.0167,41.334,7.15
4561,0.0166,41.3337,8.14
4562,0.0162,41.3341,7.89
4563,1.9926,41.3336,7.64
4564,0.0167,41.3507,8.12
4565,0.0169,41.351,7.78
4566,2.0019,41.338,8.12
4567,2.0004,41.3341,7.17
4568,2.0004,41.333,7.32
4569,1.9992,41.3348,7.07
4570,2.0004,41.3347,7.04
4571,2.0006,41.3333,6.52
4572,1.9827,41.3352,7.58
4573,2.0003,41.3349,8.09
4574,0.0169,41.334,7.44
4575,1.9985,41.3371,7.77
4576,1.9992,41.3341,6.15
4577,1.9939,41.333,6.9
4578,1.9986,41.3342,6.4
4579,1.9994,41.333,6.7
4580,2.0,41.3341,5.25
4581,-0.1257,42.637,6.4
4582,-0.1312,42.6184,6.2
4583,-0.1331,42.6188,7.4
4584,-0.13,42.6194,6.5
4585,-0.1335,42.6183,7.2
4586,-0.1314,42.6179,8.0
4587,-0.1281,42.6218,8.1
4588,-0.1337,42.6175,7.4
4589,-0.1349,42.6181,7.9
4590,-0.1333,42.6174,8.2
4591,-0.1291,42.6177,7.0
4592,-0.133,42.6171,6.0
4593,-0.133,42.6171,7.4
4594,-0.1346,42.6194,5.0
4595,-0.1354,42.6175,7.1
4596,-0.1307,42.6188,7.6
4597,-0.1271,42.619,7.1
4598,-0.1302,42.6197,6.6
4599,-0.1332,42.6176,7.2
4600,-0.1323,42.6203,7.1
4601,-0.1325,42.6202,5.9
4602,-0.1245,42.6181,6.3
4603,-0.1324,42.6181,5.8
4604,-0.1298,42.6255,7.2
4605,-0.1315,42.6197,8.0
4606,-0.1326,42.6183,8.04
4607,-0.1282,42.6182,7.2
4608,-0.1301,42.6191,6.1
4609,-0.1331,42.6175,6.8
4610,-0.1309,42.6306,8.0
4611,-0.1328,42.6201,6.9
4612,-0.1204,42.621,7.9
4613,-0.1256,42.6172,7.1
4614,-0.1266,42.6144,7.3
4615,-0.1206,42.618,7.0
4616,-0.1195,42.6172,5.6
4617,-0.1329,42.6221,7.8
4618,-0.1137,42.617,7.3
4619,-0.1129,42.6207,7.5
4620,-0.1213,42.6176,5.8
4621,-0.1318,42.6192,5.9
4622,-2.3333,42.0674,7.85
4623,-6.9169,42.7841,4.4
4624,-6.9169,42.7841,4.9
4625,-6.9169,42.7841,4.4
4626,-1.4999,41.8507,5.66
4627,-4.1501,40.5665,4.91
4628,-4.1513,40.5674,5.22
4629,-4.1501,40.584,5.57
4630,-4.1167,40.7007,5.1
4631,-5.7501,37.834,5.9
4632,-1.8177,41.8007,7.5
4633,-0.8165,41.7341,7.7
4634,-0.7832,41.6674,7.75
4635,-0.8999,42.0507,8.32
4636,-0.6999,41.6174,7.95
4637,-1.6666,41.8341,7.45
4638,-1.6166,43.0175,5.9
4639,-1.6165,43.0174,6.72
4640,-2.1666,42.8341,6.0
4641,-2.1666,42.8508,5.9
4642,-2.1666,42.8508,5.6
4643,-6.1835,40.5507,5.8
4644,-6.1168,40.5674,5.1
4645,-6.4502,40.4674,6.0
4646,-8.267,42.7008,5.97
4647,-3.8667,40.9007,6.3
4648,-3.75,40.6507,6.8
4649,-4.0167,39.8507,7.1
4650,-3.6667,38.834,7.7
4651,-5.3835,39.3673,4.7
4652,-5.3834,39.3673,4.6
4653,-5.7168,40.1175,5.2
4654,-5.7168,40.1174,5.4
4655,-2.5512,37.7506,8.4
4656,-2.7333,37.5506,8.7
4657,-2.5645,37.5833,8.3
4658,-2.5704,37.584,8.7
4659,-2.5666,37.5839,8.8
4660,-2.5666,37.584,8.5
4661,-2.5662,37.5841,8.2
4662,-2.7,37.6006,8.7
4663,-3.7167,37.1005,8.0
4664,-3.718,37.0997,8.1
4665,-3.9167,37.0839,8.7
4666,-3.6,39.8673,7.8
4667,-3.4667,39.7673,8.4
4668,-2.0666,42.8175,6.47
4669,-2.3833,37.6173,7.8
4670,-2.2333,37.6506,7.9
4671,-2.3833,37.5506,7.1
4672,-2.4498,37.6006,7.7
4673,-2.4506,37.6006,7.8
4674,-2.45,37.5999,7.8
4675,-1.8666,37.0506,7.6
4676,-1.83,37.3808,7.8
4677,-1.8166,37.3006,8.0
4678,-1.8275,37.0504,7.9
4679,-1.8162,37.1673,7.5
4680,-1.8333,37.1339,8.1
4681,-1.8499,37.1339,7.6
4682,-1.8999,37.1673,8.4
4683,-1.7666,37.3173,8.1
4684,-1.816,37.1673,7.6
4685,-1.8333,37.1506,8.0
4686,-1.8499,37.1173,7.3
4687,-1.8333,37.1839,7.7
4688,-1.8333,37.2006,7.8
4689,-1.8999,37.0506,7.9
4690,-2.2166,36.7673,8.3
4691,-2.2,36.8173,7.8
4692,-2.05,36.8173,8.0
4693,-2.1,36.8173,7.8
4694,-2.1166,36.7839,8.2
4695,-2.233,36.7854,8.6
4696,-2.2189,36.7643,7.3
4697,-2.2166,36.7673,8.0
4698,-2.1189,37.3665,7.9
4699,-1.8999,37.4839,7.7
4700,-2.0666,37.4673,7.9
4701,-2.3666,37.0506,8.6
4702,-1.8666,37.4673,8.3
4703,-2.1166,37.3673,8.0
4704,-2.1,37.684,7.7
4705,-2.1361,37.5039,8.0
4706,-1.8502,38.1017,7.7
4707,-2.5666,37.4839,7.7
4708,-1.7002,37.6643,7.6
4709,-1.7002,37.6675,7.7
4710,-2.45,37.7003,8.2
4711,-2.45,37.7006,8.1
4712,-2.4553,37.7007,8.3
4713,-2.8833,37.3173,8.0
4714,-2.8667,37.2839,7.1
4715,-3.1333,37.3009,7.5
4716,-2.8333,37.2839,7.8
4717,-2.8333,37.2838,7.6
4718,-3.1167,37.2839,7.9
4719,-2.9833,37.3173,7.8
4720,-2.95,37.3339,7.9
4721,-2.9667,37.2673,7.3
4722,-3.0833,37.3173,7.0
4723,-2.8834,37.2504,7.8
4724,-2.9992,37.1673,7.5
4725,-3.15,37.3006,8.1
4726,-3.1831,37.3173,7.9
4727,-2.8667,37.2173,8.1
4728,-3.1333,37.3006,7.0
4729,-2.8333,37.3839,7.4
4730,-2.7167,37.4673,8.0
4731,-2.8333,37.4173,7.7
4732,-2.5833,37.3339,8.2
4733,-2.7649,37.483,8.1
4734,-2.7667,37.4673,8.2
4735,-2.5833,37.3673,8.4
4736,-2.5833,37.4499,8.1
4737,-2.75,37.4576,8.2
4738,-2.749,37.4704,8.0
4739,-2.7644,37.4666,8.1
4740,-2.7667,37.4673,8.1
4741,-2.8167,37.1006,7.7
4742,-2.7667,37.3506,7.6
4743,-2.7499,37.4673,7.9
4744,-5.4001,38.0506,6.7
4745,-6.5835,37.7506,5.3
4746,-4.6501,40.5174,5.5
4747,-4.6668,40.4674,6.1
4748,-4.5168,40.534,5.6
4749,-4.4001,40.5674,5.4
4750,-4.4237,40.5671,5.6
4751,-6.7002,40.2674,4.8
4752,-6.7002,40.2007,4.8
4753,-6.6002,40.2174,5.0
4754,-6.6669,40.1507,5.0
4755,-6.5002,40.1674,5.0
4756,-5.7502,40.1007,5.4
4757,-5.8335,40.034,5.5
4758,-5.7502,40.0507,5.8
4759,-5.6501,40.1174,5.2
4760,-5.4667,40.1007,5.4
4761,-5.4501,40.1174,5.3
4762,-6.3169,40.3007,5.0
4763,-6.4169,40.234,4.7
4764,-6.4669,40.4507,4.8
4765,-6.3502,40.5007,5.3
4766,-6.1835,40.5674,4.9
4767,-6.3502,40.5174,5.0
4768,-6.1843,40.5675,4.9
4769,-6.1169,40.5674,5.1
4770,-5.0168,40.3174,5.5
4771,-5.7001,40.4007,5.0
4772,-2.7,38.0006,7.3
4773,-2.7,38.0006,8.2
4774,-2.6998,37.9766,8.2
4775,-2.9266,37.9006,8.0
4776,-2.9,37.9006,8.4
4777,-3.0833,41.1507,5.2
4778,-3.1167,41.0674,4.8
4779,-3.1165,41.134,5.0
4780,-3.0833,41.1841,5.7
4781,-3.1001,41.5674,5.4
4782,-3.1,41.5674,5.6
4783,-3.1167,41.1345,6.2
4784,-3.0832,41.184,5.5
4785,-3.3333,41.084,5.9
4786,-2.25,40.7007,6.2
4787,-4.6001,41.2674,7.8
4788,-4.6334,41.5174,6.5
4789,-5.051,41.2674,6.3
4790,-3.4,41.2507,4.7
4791,-6.3524,37.0519,7.7
4792,-6.3519,37.0503,5.1
4793,-6.3402,37.0352,5.0
4794,-2.9667,37.9006,8.24
4795,-2.9501,38.0673,7.53
4796,-2.9477,38.0662,7.42
4797,-2.9594,38.0673,7.88
4798,-2.9467,38.0667,7.55
4799,-2.6166,42.5174,8.1
4800,-6.34,37.0404,5.9
4801,-6.3494,37.0541,6.3
4802,-6.3365,37.051,5.0
4803,-6.3505,37.0496,5.7
