,Longitude,Latitude,Sand [%]
4794,-5.2168,41.3507,79.8
4795,-5.1835,41.4007,82.0
4796,-5.0334,41.3674,74.7
4797,-4.8501,41.4507,78.1
4798,-4.5334,41.3674,73.0
4799,-4.3501,41.4841,73.7
4800,-4.2167,41.4674,72.6
4801,-5.2835,41.234,76.6
4802,-5.1168,41.2174,77.3
4803,-5.0501,41.234,58.3
4804,-4.9334,41.2507,79.7
4805,-4.9334,41.3007,85.8
4806,-4.8668,41.3174,93.5
4807,-4.8001,41.2007,93.8
4808,-4.7168,41.2674,73.9
4809,-4.7001,41.234,84.8
4810,-4.6334,41.3007,94.9
4811,-4.8668,41.4674,78.1
4812,-5.2166,41.3173,62.0
4813,-4.9168,41.4174,64.0
4814,-4.9501,41.2007,72.0
4815,-4.7001,41.5507,92.2
4816,-5.0501,41.2674,85.5
4817,-5.1166,41.2174,85.3
4818,-4.6857,41.284,82.5
4819,-2.82,43.4227,45.9
4820,-2.8,43.3841,24.5
4821,-2.7167,43.3841,21.1
4822,-2.6333,43.3508,13.2
4823,-3.3167,43.2341,15.8
4824,-3.2,43.2008,54.6
4825,-3.1833,43.2341,18.7
4826,-3.1861,43.2027,53.9
4827,-3.1167,43.2008,41.2
4828,-3.0583,43.1911,32.2
4829,-2.8667,43.2841,5.2
4830,-2.8944,43.2891,38.6
4831,-2.8667,43.2508,34.6
4832,-2.8167,43.2675,23.2
4833,-2.8055,43.3077,41.2
4834,-2.7833,43.2174,19.1
4835,-2.7,43.3175,39.9
4836,-2.7,43.3008,13.1
4837,-2.6333,43.2008,84.6
4838,-2.65,43.1841,13.1
4839,-2.5034,43.2675,40.0
4840,-2.5166,43.2174,41.4
4841,-2.9333,43.1174,21.9
4842,-2.8833,43.0841,34.4
4843,-2.8167,43.1008,33.9
4844,-2.75,43.1508,21.7
4845,-2.6333,43.1508,34.6
4846,-2.6667,43.1008,28.2
4847,-2.7167,43.0674,55.7
4848,-2.5,43.1174,20.0
4849,-3.0,42.9841,11.3
4850,-2.9,43.3841,91.8
4851,-2.6166,43.1174,76.5
4852,-6.9836,42.0674,64.2
4853,-6.7502,42.1507,59.7
4854,-6.6835,42.1507,80.4
4855,-6.3502,42.0341,48.1
4856,-5.6168,42.0841,16.9
4857,-5.6168,42.0202,54.4
4858,-6.4335,41.9841,60.3
4859,-6.4169,41.9341,61.5
4860,-5.9335,41.9507,71.4
4861,-5.7002,41.8841,82.7
4862,-5.7502,41.8507,53.3
4863,-5.6335,41.9674,83.0
4864,-5.5835,41.8841,73.0
4865,-5.4168,41.9674,81.4
4866,-5.4001,41.8841,87.5
4867,-6.5335,41.7841,35.4
4868,-6.5002,41.7174,60.9
4869,-6.4335,41.7841,29.8
4870,-6.2502,41.6841,56.8
4871,-6.0835,41.8174,57.9
4872,-5.8168,41.7507,83.0
4873,-5.9668,41.7841,80.9
4874,-5.6668,41.8007,37.5
4875,-5.8002,41.7007,83.0
4876,-5.7668,41.5507,72.2
4877,-5.4668,41.5674,87.5
4878,-5.3835,41.6507,52.7
4879,-5.3335,41.5674,81.9
4880,-6.1502,41.4007,77.7
4881,-5.6668,41.4674,60.4
4882,-5.5168,41.4174,81.9
4883,-5.4335,41.3674,85.0
4884,-6.4335,41.3007,75.2
4885,-5.7835,41.2507,79.5
4886,-5.4668,41.3174,62.5
4887,-5.6502,41.4591,68.7
4888,-6.5002,42.0007,60.3
4889,-6.5002,41.7507,25.1
4890,-6.5169,41.7341,32.4
4891,-5.3835,41.234,61.0
4892,-5.4168,41.3674,77.0
4893,-1.0166,42.6174,73.2
4894,-1.0166,42.6174,49.6
4895,-1.2499,42.1174,8.1
4896,-1.1166,42.1174,63.2
4897,-1.7499,41.9174,33.8
4898,-1.7333,41.9507,27.3
4899,-1.6999,41.9007,21.0
4900,-1.6833,41.9007,57.3
4901,-1.7499,41.8841,48.3
4902,-1.6999,41.8716,63.1
4903,-1.6824,41.8938,51.6
4904,-0.5499,41.8007,25.2
4905,-0.5332,41.7507,14.0
4906,-1.6999,41.6341,63.5
4907,-1.3499,41.3674,61.9
4908,-1.0832,41.184,52.3
4909,-1.8166,41.8174,33.6
4910,-1.8166,41.8007,51.0
4911,-8.4903,43.1508,20.0
4912,-8.0203,43.2208,20.0
4913,-6.2402,43.2808,10.0
4914,-6.0102,43.3108,65.0
4915,-8.4403,42.5908,65.0
4916,-8.3203,43.0108,20.0
4917,-7.4503,43.0808,20.0
4918,-7.1002,43.1308,20.0
4919,-6.5802,43.1508,20.0
4920,-6.3402,43.1808,20.0
4921,-5.4601,43.2408,20.0
4922,-5.2201,43.2708,20.0
4923,-7.1902,43.0308,20.0
4924,-6.5502,43.0608,20.0
4925,-5.2001,43.1908,20.0
4926,-8.1503,42.4607,20.0
4927,-7.5203,42.4908,20.0
4928,-7.4003,42.5107,20.0
4929,-7.2802,42.5308,20.0
4930,-7.1602,42.5508,20.0
4931,-5.5401,43.0608,35.0
4932,-5.4201,43.0808,20.0
4933,-4.0601,43.2008,20.0
4934,-8.3603,42.3407,65.0
4935,-8.2403,42.3607,65.0
4936,-7.2602,42.4508,65.0
4937,-6.1502,42.5508,20.0
4938,-5.1601,43.0308,20.0
4939,-4.4001,43.0708,20.0
4940,-3.29,43.1508,20.0
4941,-3.05,43.1708,35.0
4942,-2.41,43.2008,65.0
4943,-8.4503,42.2407,65.0
4944,-7.5803,42.3107,20.0
4945,-6.2502,42.4508,20.0
4946,-5.4901,42.5008,20.0
4947,-4.2601,43.0008,20.0
4948,-3.27,43.0708,20.0
4949,-3.02,43.1008,35.0
4950,-2.51,43.1108,20.0
4951,-2.38,43.1208,35.0
4952,-2.27,43.1308,20.0
4953,-8.3103,42.1707,10.0
4954,-7.3302,42.2607,65.0
4955,-5.5901,42.4008,20.0
4956,-5.3501,42.4308,65.0
4957,-5.2301,42.4408,20.0
4958,-5.1201,42.4608,10.0
4959,-4.4801,42.4908,20.0
4960,-4.1201,42.5308,20.0
4961,-4.0101,42.5508,10.0
4962,-3.37,42.5708,35.0
4963,-2.37,43.0408,10.0
4964,-2.25,43.0508,20.0
4965,-2.1299,43.0608,20.0
4966,-1.4899,43.0808,35.0
4967,-1.65,43.1314,65.0
4968,-7.1802,42.2007,20.0
4969,-6.3202,42.2707,20.0
4970,-5.0901,42.3808,20.0
4971,-4.5801,42.3908,20.0
4972,-4.3401,42.4208,35.0
4973,-3.47,42.4808,10.0
4974,-3.35,42.4908,35.0
4975,-3.11,42.5208,35.0
4976,-2.59,42.5308,35.0
4977,-2.1199,42.5808,10.0
4978,-1.4799,43.0008,20.0
4979,-1.3599,43.0108,20.0
4980,-6.1802,42.2007,20.0
4981,-4.4401,42.3208,20.0
4982,-4.3201,42.3408,35.0
4983,-3.45,42.3908,20.0
4984,-2.34,42.4708,65.0
4985,-2.0999,42.4908,35.0
4986,-1.3399,42.5308,20.0
4987,-1.2199,42.5408,35.0
4988,-1.0999,42.5508,10.0
4989,-0.5799,42.5608,20.0
4990,-6.2702,42.1007,20.0
4991,-5.0501,42.2107,20.0
4992,-4.1801,42.2708,20.0
4993,-2.56,42.3608,35.0
4994,-2.0799,42.4108,20.0
4995,-1.4399,42.4308,35.0
4996,-1.0899,42.4708,20.0
4997,-6.2502,42.0207,20.0
4998,-1.3099,42.3608,35.0
4999,-1.1899,42.3708,20.0
5000,-0.3198,42.4108,20.0
5001,-0.1998,42.4208,65.0
5002,-5.4801,41.5807,65.0
5003,-5.3601,42.0007,20.0
5004,-3.27,42.1607,20.0
5005,-3.16,42.1707,20.0
5006,-2.52,42.1907,20.0
5007,-1.1799,42.2908,35.0
5008,-1.0599,42.3007,10.0
5009,-0.4199,42.3207,65.0
5010,0.5202,42.4008,20.0
5011,1.0402,42.4008,20.0
5012,-6.2002,41.4507,20.0
5013,-5.5701,41.4807,20.0
5014,-3.14,42.0907,20.0
5015,-3.02,42.1007,20.0
5016,-1.0399,42.2207,20.0
5017,-0.5199,42.2307,20.0
5018,-0.1698,42.2607,20.0
5019,-0.0498,42.2707,20.0
5020,1.0502,42.3207,20.0
5021,-6.0602,41.3807,20.0
5022,-5.0901,41.4607,65.0
5023,-3.12,42.0007,20.0
5024,-2.9679,42.0107,20.0
5025,-2.37,42.0407,20.0
5026,-2.25,42.0507,10.0
5027,-1.3799,42.1007,20.0
5028,-1.0299,42.1307,20.0
5029,-0.5099,42.1407,20.0
5030,-0.1498,42.1707,20.0
5031,0.0702,42.1907,20.0
5032,0.1902,42.2007,20.0
5033,0.3102,42.2107,20.0
5034,1.0602,42.2407,20.0
5035,1.3002,42.2507,65.0
5036,1.4203,42.2607,65.0
5037,-6.1602,41.2907,65.0
5038,-2.58,41.5307,20.0
5039,-2.47,41.5407,20.0
5040,-2.23,41.5707,20.0
5041,0.3202,42.1307,20.0
5042,0.4402,42.1407,35.0
5043,1.0802,42.1507,20.0
5044,1.1902,42.1607,35.0
5045,1.3102,42.1707,20.0
5046,1.4303,42.1807,20.0
5047,2.0703,42.1907,20.0
5048,2.1903,42.2007,10.0
5049,2.4303,42.2107,20.0
5050,2.5403,42.2207,65.0
5051,-5.2701,41.2707,65.0
5052,-4.1801,41.3507,65.0
5053,-3.55,41.3807,35.0
5054,-3.08,41.4307,10.0
5055,-2.57,41.4507,35.0
5056,-0.9999,41.5607,20.0
5057,0.3302,42.0407,65.0
5058,1.0902,42.0707,20.0
5059,1.2102,42.0807,20.0
5060,1.3202,42.0807,35.0
5061,1.4403,42.0907,20.0
5062,1.5603,42.1007,20.0
5063,2.0803,42.1107,20.0
5064,2.2003,42.1107,35.0
5065,2.3203,42.1207,20.0
5066,2.4303,42.1307,20.0
5067,-2.32,41.3907,10.0
5068,-2.0799,41.4107,20.0
5069,0.2302,41.5507,20.0
5070,0.3502,41.5607,10.0
5071,0.5802,41.5807,20.0
5072,1.1002,41.5807,20.0
5073,1.2202,41.5907,20.0
5074,1.3402,42.0007,20.0
5075,1.4503,42.0107,20.0
5076,1.5703,42.0207,65.0
5077,2.0903,42.0207,20.0
5078,2.2103,42.0307,20.0
5079,2.3303,42.0407,20.0
5080,2.4403,42.0407,20.0
5081,2.5603,42.0507,65.0
5082,-6.0902,41.0407,65.0
5083,-5.4601,41.0707,65.0
5084,-4.1401,41.1907,65.0
5085,-4.0301,41.2007,10.0
5086,1.3502,41.5207,20.0
5087,1.4603,41.5207,20.0
5088,1.5803,41.5307,10.0
5089,2.1003,41.5407,65.0
5090,2.2203,41.5507,20.0
5091,2.3403,41.5507,65.0
5092,2.4503,41.5607,65.0
5093,-5.2101,41.0207,65.0
5094,-4.2401,41.0907,65.0
5095,-4.1201,41.1007,65.0
5096,-4.0101,41.1207,20.0
5097,-3.26,41.1607,20.0
5098,-2.17,41.2307,20.0
5099,-1.5299,41.2607,20.0
5100,1.5903,41.4507,20.0
5101,2.1103,41.4507,20.0
5102,2.2303,41.4607,65.0
5103,2.517,41.8174,20.0
5104,-5.5301,40.4906,20.0
5105,-2.38,41.1307,20.0
5106,-2.0299,41.1607,20.0
5107,-1.2899,41.2007,20.0
5108,-0.5399,41.2307,35.0
5109,1.1302,41.3307,35.0
5110,1.4903,41.3607,20.0
5111,2.1203,41.3707,65.0
5112,-6.2502,40.3507,20.0
5113,-6.0202,40.3907,20.0
5114,-5.5101,40.4007,20.0
5115,-5.4001,40.4207,20.0
5116,-3.11,41.0007,10.0
5117,-2.13,41.0707,20.0
5118,-2.0199,41.0807,20.0
5119,0.1602,41.2007,20.0
5120,0.4002,41.2207,20.0
5121,0.5102,41.2307,10.0
5122,1.0402,41.2507,10.0
5123,1.2602,41.2607,20.0
5124,1.3802,41.2607,20.0
5125,-6.3402,40.2507,20.0
5126,-5.3801,40.3307,20.0
5127,-4.0601,40.4507,20.0
5128,-3.09,40.5207,35.0
5129,-2.46,40.5507,20.0
5130,-2.12,40.5807,20.0
5131,-1.9999,40.5907,20.0
5132,-1.2599,41.0307,20.0
5133,-0.3899,41.0707,20.0
5134,0.0602,41.1107,20.0
5135,0.1802,41.1207,20.0
5136,1.0402,41.1507,20.0
5137,-6.5502,40.1407,20.0
5138,-6.4302,40.1507,20.0
5139,-6.2102,40.1907,20.0
5140,-5.4701,40.2407,20.0
5141,-5.3601,40.2507,65.0
5142,-4.2701,40.3407,20.0
5143,-2.45,40.4607,20.0
5144,-2.33,40.4707,20.0
5145,-2.22,40.4907,35.0
5146,-2.0999,40.5007,65.0
5147,-1.4699,40.5207,20.0
5148,-1.0099,40.5707,20.0
5149,-0.2598,41.0007,20.0
5150,0.1902,41.0407,65.0
5151,-5.5601,40.1407,65.0
5152,-5.1101,40.2007,65.0
5153,-4.3701,40.2407,20.0
5154,-2.2,40.4007,10.0
5155,-2.0799,40.4107,35.0
5156,-0.4799,40.4907,20.0
5157,-0.0198,40.5307,65.0
5158,-6.0502,40.0407,20.0
5159,-5.5401,40.0507,65.0
5160,-4.2301,40.1707,10.0
5161,-2.0699,40.3307,20.0
5162,-1.4399,40.3507,20.0
5163,-1.0999,40.3907,20.0
5164,-0.0098,40.4507,20.0
5165,0.1002,40.4607,20.0
5166,0.3302,40.4807,20.0
5167,-6.2502,39.5207,65.0
5168,-5.4001,39.5807,65.0
5169,-5.0701,40.0307,65.0
5170,-4.3301,40.0807,20.0
5171,-3.25,40.1607,20.0
5172,-2.0499,40.2507,20.0
5173,-1.5399,40.2607,35.0
5174,-1.4199,40.2707,20.0
5175,-1.3099,40.2807,35.0
5176,-1.1999,40.2907,10.0
5177,-0.3399,40.3307,20.0
5178,-2.49,40.1107,10.0
5179,-2.0399,40.1607,35.0
5180,-1.5199,40.1707,20.0
5181,-1.2899,40.2007,20.0
5182,-1.1799,40.2107,20.0
5183,-0.5499,40.2307,35.0
5184,-0.4399,40.2407,10.0
5185,-0.3199,40.2507,20.0
5186,-7.0502,39.2907,20.0
5187,-6.4302,39.3207,20.0
5188,-5.1401,39.4507,65.0
5189,-5.0301,39.4607,20.0
5190,-2.0199,40.0807,35.0
5191,-1.5099,40.0907,65.0
5192,-1.2799,40.1107,20.0
5193,-1.1699,40.1207,20.0
5194,-0.5399,40.1407,35.0
5195,-0.4199,40.1607,20.0
5196,-0.3099,40.1707,65.0
5197,-7.1402,39.1907,20.0
5198,-7.0302,39.2007,20.0
5199,-5.3401,39.3307,20.0
5200,-2.12,39.5807,65.0
5201,-1.4899,40.0107,35.0
5202,-1.2599,40.0307,35.0
5203,-1.0399,40.0507,35.0
5204,-0.5199,40.0607,20.0
5205,-0.4099,40.0707,20.0
5206,-0.1798,40.0907,20.0
5207,-6.2802,39.1707,20.0
5208,-4.2501,39.3407,20.0
5209,-1.5899,39.5107,20.0
5210,-1.3599,39.5307,20.0
5211,-1.1399,39.5507,10.0
5212,-0.5099,39.5807,35.0
5213,-0.3999,39.5907,35.0
5214,-0.2798,40.0007,20.0
5215,-6.3702,39.0707,20.0
5216,-4.5701,39.2107,20.0
5217,-1.5699,39.4307,20.0
5218,-1.4599,39.4407,20.0
5219,-1.2299,39.4607,20.0
5220,-1.0099,39.4807,20.0
5221,-0.4999,39.4907,65.0
5222,-0.4999,39.4907,20.0
5223,-4.1001,39.1907,20.0
5224,-3.48,39.2107,20.0
5225,-1.3299,39.3607,20.0
5226,3.8337,40.034,65.0
5227,4.0604,40.0107,20.0
5228,-4.3101,39.0707,65.0
5229,-2.28,39.2207,20.0
5230,-1.3199,39.2807,35.0
5231,2.9669,39.7673,20.0
5232,-7.1402,38.3506,20.0
5233,-6.0802,38.4506,20.0
5234,-5.5701,38.4706,65.0
5235,-5.0201,38.5506,20.0
5236,-1.1899,39.2107,20.0
5237,-1.0799,39.2207,20.0
5238,-0.5699,39.2307,20.0
5239,2.517,39.6178,20.0
5240,-7.1202,38.2706,20.0
5241,-2.58,39.0107,10.0
5242,2.7306,39.8041,20.0
5243,-5.5301,38.3006,20.0
5244,-4.3601,38.4106,35.0
5245,-2.23,38.5706,20.0
5246,-0.4299,39.0707,20.0
5247,-6.4502,38.1406,20.0
5248,-5.2901,38.2506,20.0
5249,-3.39,38.3906,20.0
5250,-2.21,38.4806,20.0
5251,-5.2701,38.1606,20.0
5252,-5.0501,38.2006,20.0
5253,-4.5401,38.2106,65.0
5254,-4.3201,38.2406,20.0
5255,-3.59,38.2806,10.0
5256,-2.2,38.4006,35.0
5257,-2.09,38.4106,65.0
5258,-1.4699,38.4306,20.0
5259,-7.1302,37.5206,20.0
5260,-6.5202,37.5506,20.0
5261,-6.4102,37.5706,20.0
5262,-6.3002,37.5806,20.0
5263,-6.1902,38.0006,65.0
5264,-5.2501,38.0806,20.0
5265,-5.0301,38.1106,20.0
5266,-4.4101,38.1406,20.0
5267,-4.3001,38.1606,20.0
5268,-4.1901,38.1706,20.0
5269,-4.0801,38.1806,20.0
5270,-3.35,38.2306,20.0
5271,-2.51,38.2806,20.0
5272,-6.5002,37.4706,20.0
5273,-5.3401,37.5806,20.0
5274,-5.1201,38.0106,20.0
5275,-4.5001,38.0406,20.0
5276,-4.3901,38.0606,20.0
5277,-4.2801,38.0706,65.0
5278,-4.0601,38.1006,65.0
5279,-3.56,38.1106,20.0
5280,-3.34,38.1406,20.0
5281,-2.39,38.2106,35.0
5282,-0.9999,38.3106,20.0
5283,-7.2002,37.3306,20.0
5284,-7.0902,37.3506,20.0
5285,-6.5802,37.3706,20.0
5286,-6.3702,37.4006,20.0
5287,-6.2602,37.4206,20.0
5288,-5.1001,37.5306,20.0
5289,-4.4801,37.5606,20.0
5290,-4.3701,37.5706,20.0
5291,-2.48,38.1106,20.0
5292,-2.37,38.1206,20.0
5293,-2.26,38.1306,20.0
5294,-2.15,38.1506,20.0
5295,-1.5299,38.1706,20.0
5296,-0.5799,38.2306,20.0
5297,-6.4502,37.3006,35.0
5298,-2.57,38.0106,20.0
5299,-2.46,38.0206,35.0
5300,-2.35,38.0406,35.0
5301,-2.14,38.0606,35.0
5302,-1.2999,38.1106,65.0
5303,-3.5,37.4606,20.0
5304,-2.56,37.5306,20.0
5305,-2.34,37.5506,20.0
5306,-2.23,37.5606,20.0
5307,-2.0099,37.5906,35.0
5308,-1.4999,38.0006,20.0
5309,-1.0599,38.0506,65.0
5310,-6.4102,37.1306,65.0
5311,-5.4701,37.2106,10.0
5312,-3.27,37.4006,35.0
5313,-2.54,37.4406,20.0
5314,-2.1,37.4906,35.0
5315,-3.47,37.2906,20.0
5316,-2.52,37.3606,35.0
5317,-4.0601,37.1806,35.0
5318,-3.56,37.1906,20.0
5319,-3.45,37.2106,20.0
5320,-3.34,37.2206,20.0
5321,-2.51,37.2706,20.0
5322,-3.43,37.1206,20.0
5323,-3.22,37.1506,65.0
5324,-2.38,37.2006,35.0
5325,-4.0301,37.0106,65.0
5326,-3.09,37.0806,65.0
5327,-2.58,37.0906,20.0
5328,-5.3501,36.3106,65.0
5329,-5.3301,36.2206,65.0
5330,1.5103,41.1907,35.0
5331,1.1702,41.0807,20.0
5332,1.3302,39.0106,20.0
5333,-0.4599,42.5708,20.0
5334,-0.0598,40.0207,65.0
5335,-6.1668,36.9673,1.5
5336,-6.0168,36.9339,3.0
5337,-5.9335,36.9839,5.0
5338,-5.7668,37.1839,10.0
5339,-2.5501,37.7366,55.4
5340,-3.8667,40.7507,66.0
5341,-3.85,40.734,67.1
5342,-3.8653,40.734,70.9
5343,-3.8667,40.7342,74.3
5344,-5.3506,36.7505,23.3
5345,-5.3503,36.7505,57.8
5346,-5.3501,36.7507,13.0
5347,-5.4169,36.767,43.2
5348,-5.4168,36.7673,59.5
5349,-5.4168,36.7673,15.5
5350,-5.3495,36.7499,35.0
5351,-5.3502,36.7516,56.2
5352,-5.3668,36.7506,19.5
5353,-5.3501,36.7506,15.7
5354,-5.3497,36.7508,14.7
5355,-5.3501,36.7506,10.5
5356,-0.0498,38.7006,37.9
5357,-0.0498,38.8006,26.7
5358,-1.7999,38.1006,22.2
5359,-0.6999,38.1006,94.7
5360,-0.6999,38.1006,73.4
5361,-1.2335,38.2507,41.9
5362,-1.2332,38.2506,80.0
5363,-1.2005,38.2707,53.3
5364,-1.202,38.2675,45.3
5365,-1.1999,38.2673,42.5
5366,-1.2017,38.2674,37.8
5367,-1.2017,38.2674,41.0
5368,-0.8332,39.8507,8.5
5369,0.0172,41.3508,14.8
5370,0.0168,41.3509,68.9
5371,1.7336,41.484,79.6
5372,-1.5833,37.5673,60.0
5373,-1.2828,37.6004,82.6
5374,-1.2999,37.6005,54.8
5375,-1.3001,37.6008,51.0
5376,-1.3499,37.5673,71.4
5377,-1.2832,37.5969,10.6
5378,-1.2666,37.6339,59.6
5379,-1.2914,37.5974,44.4
5380,-1.2825,37.5982,69.9
5381,-1.5499,37.6006,43.0
5382,-1.3499,37.5999,39.5
5383,-1.2833,37.5999,40.2
5384,-2.0166,38.1506,12.4
5385,-1.9999,38.1673,18.8
5386,-1.9333,38.184,62.9
5387,-1.9499,38.184,20.4
5388,-1.8999,38.1006,30.8
5389,-1.8999,38.1506,22.2
5390,-2.0833,38.0173,35.3
5391,-1.8521,38.1005,58.1
5392,-1.8833,38.1173,29.7
5393,-1.7333,37.6674,34.5
5394,-1.6833,37.5839,15.1
5395,-1.6529,37.7173,58.0
5396,-1.5666,37.4839,52.6
5397,-1.6333,37.734,49.7
5398,-1.6501,37.7075,45.2
5399,-1.7331,37.6673,53.8
5400,-1.5499,37.6339,20.4
5401,-1.7999,37.5506,30.1
5402,-1.6499,37.6506,60.6
5403,-1.5999,37.5506,34.3
5404,-1.6666,37.6339,53.7
5405,-1.7333,37.6506,56.8
5406,-0.3999,38.4673,24.7
5407,-0.3757,38.5028,48.6
5408,0.7835,41.6341,20.2
5409,0.6338,41.6341,11.7
5410,0.6335,41.6341,8.0
5411,0.6502,41.5507,6.2
5412,0.6502,41.5341,13.2
5413,0.7669,41.6507,4.7
5414,0.7835,41.6507,13.2
5415,0.9669,41.5507,16.0
5416,0.5502,41.7507,9.0
5417,0.6335,41.8174,6.1
5418,0.6669,41.6507,2.0
5419,0.6335,41.7174,22.7
5420,0.6502,41.7007,8.8
5421,0.7502,41.334,42.8
5422,0.7669,41.7507,14.1
5423,0.6169,41.7507,17.6
5424,0.7169,41.6007,10.1
5425,-0.5332,41.4674,59.7
5426,0.7669,41.8674,34.5
5427,0.7002,41.9174,29.0
5428,0.5501,41.9341,52.6
5429,0.5669,41.8674,53.0
5430,0.4853,41.6943,9.9
5431,0.6007,41.6007,12.5
5432,0.6669,41.5841,2.6
5433,0.6002,41.6015,1.4
5434,0.6002,41.5841,14.5
5435,0.7169,41.5174,58.0
5436,0.9669,41.4007,20.2
5437,0.8335,41.4341,34.7
5438,0.9502,41.8007,49.4
5439,-0.9332,41.7841,28.1
5440,-0.9329,41.7833,36.7
5441,0.8335,41.8841,11.0
5442,0.7835,41.8841,27.5
5443,-0.9666,41.5507,32.9
5444,-0.7499,41.4507,48.3
5445,-0.3665,41.2007,11.3
5446,-0.3332,41.1836,23.7
5447,-0.4665,41.1174,9.5
5448,-0.5497,41.1674,29.6
5449,-0.883,41.4353,12.5
5450,-0.8832,41.4341,33.2
5451,0.6668,41.6507,6.2
5452,-0.5663,41.4007,20.3
5453,-0.4332,41.3174,14.0
5454,-0.4665,41.334,8.0
5455,-0.4165,41.4174,35.2
5456,-0.4165,41.3841,16.9
5457,0.6669,41.6007,25.9
5458,2.8341,42.0174,68.0
5459,2.8335,42.0174,52.9
5460,0.5502,41.934,49.0
5461,0.7002,41.6341,52.6
5462,2.8712,42.0177,61.5
5463,2.8337,42.0173,75.8
5464,2.8659,42.0165,70.8
5465,2.8688,42.0167,67.2
5466,2.8654,42.0173,65.6
5467,2.867,42.0174,63.4
5468,2.8669,42.0158,68.9
5469,2.8675,42.0174,4.5
5470,2.8676,42.0172,52.0
5471,2.8663,42.0166,70.3
5472,2.8659,42.0173,79.2
5473,2.8654,42.0173,56.3
5474,2.8669,42.0175,55.8
5475,2.8668,42.0174,31.1
5476,2.8837,42.0174,55.2
5477,2.8837,42.0174,57.3
5478,-0.7499,38.484,95.2
5479,-0.7499,38.6173,92.8
5480,-0.6603,38.6002,77.4
5481,-0.5665,38.534,45.7
5482,-0.6499,38.584,50.7
5483,-0.7614,38.6975,34.9
5484,-0.7165,38.534,38.5
5485,-0.7165,38.6673,19.8
5486,-0.6499,38.7173,29.1
5487,-0.5499,38.5506,10.2
5488,-0.6646,38.5521,31.1
5489,-0.6665,38.7006,32.2
5490,-0.7165,38.4673,40.2
5491,-0.6832,38.634,45.9
5492,1.501,42.0,14.5
5493,1.5003,42.0007,88.6
5494,1.5002,42.0006,68.4
5495,1.5001,42.0176,71.6
5496,1.5001,42.0172,61.2
5497,1.5003,42.0341,82.4
5498,-5.5835,40.0008,65.1
5499,-5.5834,40.0007,49.6
5500,-5.4001,40.4507,47.2
5501,2.0017,41.3353,42.7
5502,1.9928,41.326,54.1
5503,2.0015,41.3188,49.9
5504,1.9894,41.2749,51.3
5505,1.9926,41.3235,65.8
5506,2.0003,41.3174,59.8
5507,1.9982,41.3198,59.0
5508,1.9974,41.3185,52.4
5509,1.9919,41.3238,50.9
5510,2.0027,41.3246,60.1
5511,1.9982,41.3175,38.9
5512,2.0003,41.3174,42.2
5513,2.0,41.32,55.1
5514,1.9927,41.3187,34.7
5515,2.0003,41.3174,59.2
5516,2.0009,41.3176,46.2
5517,2.0013,41.3194,51.2
5518,2.0006,41.3219,58.3
5519,2.0005,41.3199,50.8
5520,0.0166,41.3507,55.2
5521,0.0168,41.3341,33.6
5522,0.0153,41.3341,49.9
5523,0.0167,41.334,28.4
5524,0.0166,41.3337,35.9
5525,0.0162,41.3341,21.6
5526,1.9926,41.3336,27.8
5527,0.0167,41.3507,49.7
5528,0.0169,41.351,47.6
5529,2.0019,41.338,48.7
5530,2.0004,41.3341,24.8
5531,2.0004,41.333,73.6
5532,1.9992,41.3348,41.8
5533,2.0004,41.3347,42.4
5534,2.0006,41.3333,46.0
5535,1.9827,41.3352,60.3
5536,2.0003,41.3349,27.1
5537,0.0169,41.334,38.2
5538,1.9985,41.3371,34.2
5539,1.9992,41.3341,58.1
5540,1.9994,41.333,14.8
5541,2.0,41.3341,68.9
5542,-0.1257,42.637,22.9
5543,-0.1312,42.6184,35.6
5544,-0.1331,42.6188,46.7
5545,-0.13,42.6194,36.7
5546,-0.1335,42.6183,16.1
5547,-0.1314,42.6179,31.4
5548,-0.1281,42.6218,15.1
5549,-0.1337,42.6175,30.0
5550,-0.1349,42.6181,30.0
5551,-0.1333,42.6174,41.7
5552,-0.1291,42.6177,47.5
5553,-0.133,42.6171,47.8
5554,-0.133,42.6171,55.8
5555,-0.1346,42.6194,32.5
5556,-0.1354,42.6175,17.7
5557,-0.1307,42.6188,18.2
5558,-0.1271,42.619,18.0
5559,-0.1302,42.6197,19.6
5560,-0.1323,42.6203,39.1
5561,-0.1325,42.6202,29.8
5562,-0.1245,42.6181,26.5
5563,-0.1324,42.6181,44.5
5564,-0.1298,42.6255,49.3
5565,-0.1315,42.6197,20.8
5566,-0.1326,42.6183,42.4
5567,-0.1282,42.6182,35.4
5568,-0.1301,42.6191,52.8
5569,-0.1331,42.6175,60.1
5570,-0.1309,42.6306,28.9
5571,-0.1328,42.6201,37.4
5572,-0.1204,42.621,27.8
5573,-0.1256,42.6172,27.6
5574,-0.1266,42.6144,21.0
5575,-0.1206,42.618,61.2
5576,-0.1195,42.6172,46.8
5577,-0.1329,42.6221,37.7
5578,-0.1137,42.617,36.3
5579,-0.1129,42.6207,39.9
5580,-0.1213,42.6176,17.0
5581,-0.1318,42.6192,21.1
5582,-2.3333,42.0674,42.3
5583,-1.4999,41.8507,87.1
5584,-4.1501,40.5665,78.0
5585,-4.1513,40.5674,77.3
5586,-4.1501,40.584,75.2
5587,-4.1167,40.7007,71.2
5588,-5.7501,37.834,70.0
