,Longitude,Latitude,TOC [%]
4794,-0.4332,39.5673,1.69
4795,-0.3161,39.634,2.15
4796,-0.3165,39.6334,2.15
4797,-0.3165,39.6007,0.81
4798,-0.2832,39.584,4.53
4799,-1.0999,39.4007,1.45
4800,-1.0416,39.3882,0.81
4801,-0.5499,38.8173,1.86
4802,-0.5999,39.384,0.52
4803,-0.6332,39.484,0.52
4804,-0.5332,39.484,0.64
4805,-0.4332,39.4507,0.81
4806,-0.4499,39.334,0.99
4807,-0.3165,39.3507,0.7
4808,-0.5499,39.2673,0.99
4809,-0.5165,38.7506,5.47
4810,-0.3165,39.184,1.16
4811,-1.2166,39.0673,8.14
4812,-1.1999,39.0673,4.65
4813,-1.0666,39.1007,1.34
4814,-1.1832,39.034,0.76
4815,-0.9666,39.1507,2.03
4816,-0.8332,39.084,3.9
4817,-0.6665,39.084,0.93
4818,-0.5165,39.0173,1.05
4819,-0.5999,38.7673,1.05
4820,-0.2524,39.1015,0.41
4821,-0.8832,38.934,4.24
4822,-0.8166,38.834,0.81
4823,-0.6832,38.984,1.57
4824,-0.5665,38.9507,0.12
4825,-0.5665,38.8506,0.41
4826,-0.1998,38.884,0.87
4827,-0.0332,38.8673,0.52
4828,-0.0665,38.884,3.55
4829,-0.8499,38.834,0.81
4830,-0.6665,38.8006,1.28
4831,-5.1501,42.1841,0.99
4832,-5.2501,42.1674,0.87
4833,-4.9834,42.0174,0.93
4834,-5.2335,41.9841,0.93
4835,-5.3001,41.9007,0.81
4836,-4.9668,41.9174,0.58
4837,-4.8501,41.8841,1.22
4838,-5.3335,41.7841,0.99
4839,-5.2168,41.7507,0.99
4840,-5.1335,41.8174,1.63
4841,-4.7168,41.7841,0.76
4842,-4.6834,41.8007,1.34
4843,-4.6334,41.8174,1.05
4844,-4.6168,41.8007,1.34
4845,-4.6334,41.7507,1.05
4846,-4.6001,41.7507,2.67
4847,-4.3167,41.7507,0.58
4848,-4.1501,41.7841,0.7
4849,-4.1334,41.7341,2.56
4850,-4.1001,41.7174,2.09
4851,-5.1168,41.5341,0.17
4852,-4.9834,41.5507,0.35
4853,-4.9668,41.5174,0.76
4854,-4.7001,41.5341,0.29
4855,-4.5001,41.6341,0.93
4856,-4.5001,41.5841,0.52
4857,-4.4501,41.6007,0.81
4858,-4.4668,41.5674,0.29
4859,-4.3667,41.6174,0.93
4860,-4.2834,41.6341,0.81
4861,-4.2501,41.6507,0.81
4862,-4.2001,41.5674,0.81
4863,-4.1667,41.5341,0.29
4864,-5.2168,41.3507,0.47
4865,-5.1835,41.4007,0.35
4866,-5.0334,41.3674,0.64
4867,-4.8501,41.4507,1.16
4868,-4.5334,41.3674,3.26
4869,-4.3501,41.4841,1.8
4870,-4.2167,41.4674,3.2
4871,-5.2835,41.234,0.29
4872,-5.1168,41.2174,0.47
4873,-5.0501,41.234,2.27
4874,-4.9334,41.2507,0.81
4875,-4.9334,41.3007,0.81
4876,-4.8668,41.3174,0.23
4877,-4.8001,41.2007,0.23
4878,-4.7168,41.2674,0.35
4879,-4.7001,41.234,0.17
4880,-4.6334,41.3007,0.12
4881,-4.5334,41.5507,0.29
4882,-4.8668,41.4674,1.16
4883,-5.2166,41.3173,0.35
4884,-4.9168,41.4174,0.58
4885,-4.9501,41.2007,0.23
4886,-4.7001,41.5507,0.87
4887,-5.0501,41.2674,0.35
4888,-5.1166,41.2174,0.23
4889,-4.6857,41.284,0.29
4890,-2.82,43.4227,2.91
4891,-2.8,43.3841,2.27
4892,-2.7167,43.3841,5.35
4893,-2.6333,43.3508,1.63
4894,-3.3167,43.2341,3.49
4895,-3.2,43.2008,4.94
4896,-3.1833,43.2341,6.51
4897,-3.1861,43.2027,2.09
4898,-3.1167,43.2008,2.5
4899,-3.0583,43.1911,1.57
4900,-2.8667,43.2841,1.8
4901,-2.8944,43.2891,2.38
4902,-2.8667,43.2508,1.63
4903,-2.8167,43.2675,2.85
4904,-2.8055,43.3077,3.08
4905,-2.7833,43.2174,3.02
4906,-2.7,43.3175,1.8
4907,-2.7,43.3008,11.74
4908,-2.6333,43.2008,2.38
4909,-2.65,43.1841,6.16
4910,-2.5034,43.2675,0.35
4911,-2.5166,43.2174,3.78
4912,-2.9333,43.1174,2.38
4913,-2.8833,43.0841,2.97
4914,-2.8167,43.1008,2.62
4915,-2.75,43.1508,1.86
4916,-2.6333,43.1508,2.85
4917,-2.6667,43.1008,4.83
4918,-2.7167,43.0674,7.97
4919,-2.5,43.1174,0.12
4920,-3.0,42.9841,4.94
4921,-2.9,43.3841,6.4
4922,-2.6166,43.1174,9.88
4923,-6.9836,42.0674,8.78
4924,-6.7502,42.1507,3.31
4925,-6.6835,42.1507,2.62
4926,-6.3502,42.0341,0.81
4927,-5.6168,42.0841,1.16
4928,-5.6168,42.0202,0.81
4929,-6.4335,41.9841,5.17
4930,-6.4169,41.9341,4.94
4931,-5.9335,41.9507,0.35
4932,-5.7002,41.8841,0.29
4933,-5.7502,41.8507,1.22
4934,-5.6335,41.9674,0.35
4935,-5.5835,41.8841,0.12
4936,-5.4168,41.9674,0.47
4937,-5.4001,41.8841,0.29
4938,-6.5335,41.7841,0.7
4939,-6.5002,41.7174,5.23
4940,-6.4335,41.7841,2.27
4941,-6.2502,41.6841,2.21
4942,-6.0835,41.8174,0.23
4943,-5.8168,41.7507,0.47
4944,-5.9668,41.7841,0.47
4945,-5.6668,41.8007,0.99
4946,-5.8002,41.7007,0.87
4947,-5.7668,41.5507,0.58
4948,-5.4668,41.5674,1.51
4949,-5.3835,41.6507,0.41
4950,-5.3335,41.5674,0.47
4951,-6.1502,41.4007,0.76
4952,-5.6668,41.4674,0.29
4953,-5.5168,41.4174,0.35
4954,-5.4335,41.3674,0.29
4955,-6.4335,41.3007,0.41
4956,-5.7835,41.2507,0.23
4957,-5.4668,41.3174,0.47
4958,-5.6502,41.4591,0.23
4959,-6.5002,42.0007,5.17
4960,-6.5002,41.7507,2.79
4961,-6.5169,41.7341,2.97
4962,-5.3835,41.234,0.76
4963,-5.4168,41.3674,0.17
4964,-1.0166,42.6174,4.42
4965,-1.0166,42.6174,1.86
4966,-1.2499,42.1174,1.34
4967,-1.1166,42.1174,3.37
4968,-1.7499,41.9174,1.1
4969,-1.7333,41.9507,1.4
4970,-1.6999,41.9007,1.51
4971,-1.6833,41.9007,0.81
4972,-1.7499,41.8841,1.63
4973,-1.6999,41.8716,1.28
4974,-1.6824,41.8938,1.22
4975,-0.5499,41.8007,2.62
4976,-0.5332,41.7507,2.5
4977,-1.6999,41.6341,0.58
4978,-1.3499,41.3674,2.56
4979,-1.0832,41.184,6.45
4980,-1.8166,41.8174,9.53
4981,-1.8166,41.8007,26.51
4982,-8.4903,43.1508,11.0
4983,-8.0203,43.2208,8.4
4984,-8.1103,43.1208,8.9
4985,-6.2402,43.2808,6.4
4986,-6.0102,43.3108,4.5
4987,-8.4403,42.5908,10.0
4988,-8.3203,43.0108,18.8
4989,-7.4503,43.0808,20.5
4990,-7.1002,43.1308,8.0
4991,-6.5802,43.1508,12.5
4992,-6.3402,43.1808,12.1
4993,-5.4601,43.2408,5.0
4994,-5.2201,43.2708,5.8
4995,-7.1902,43.0308,10.6
4996,-6.5502,43.0608,7.2
4997,-5.2001,43.1908,9.4
4998,-8.1503,42.4607,6.1
4999,-7.5203,42.4908,7.8
5000,-7.4003,42.5107,11.9
5001,-7.2802,42.5308,10.7
5002,-7.1602,42.5508,8.1
5003,-5.5401,43.0608,9.7
5004,-5.4201,43.0808,6.2
5005,-4.0601,43.2008,6.1
5006,-8.3603,42.3407,7.3
5007,-8.2403,42.3607,9.8
5008,-7.2602,42.4508,6.0
5009,-6.1502,42.5508,8.2
5010,-5.1601,43.0308,7.6
5011,-4.4001,43.0708,2.8
5012,-3.29,43.1508,3.6
5013,-3.05,43.1708,3.6
5014,-2.41,43.2008,17.5
5015,-8.4503,42.2407,13.8
5016,-7.5803,42.3107,7.3
5017,-6.2502,42.4508,6.3
5018,-5.4901,42.5008,7.2
5019,-4.2601,43.0008,19.1
5020,-3.27,43.0708,2.9
5021,-3.02,43.1008,5.6
5022,-2.51,43.1108,6.1
5023,-2.38,43.1208,8.2
5024,-2.27,43.1308,16.1
5025,-8.3103,42.1707,7.7
5026,-7.3302,42.2607,3.1
5027,-5.5901,42.4008,11.3
5028,-5.3501,42.4308,3.0
5029,-5.2301,42.4408,3.2
5030,-5.1201,42.4608,5.8
5031,-4.4801,42.4908,5.1
5032,-4.1201,42.5308,6.8
5033,-4.0101,42.5508,6.5
5034,-3.37,42.5708,5.9
5035,-2.37,43.0408,3.7
5036,-2.25,43.0508,5.1
5037,-2.1299,43.0608,5.3
5038,-1.4899,43.0808,5.7
5039,-1.65,43.1314,3.4
5040,-7.1802,42.2007,7.6
5041,-6.3202,42.2707,2.9
5042,-5.0901,42.3808,4.4
5043,-4.5801,42.3908,5.9
5044,-4.3401,42.4208,9.8
5045,-3.47,42.4808,10.9
5046,-3.35,42.4908,12.9
5047,-3.11,42.5208,10.0
5048,-2.59,42.5308,4.5
5049,-2.1199,42.5808,13.2
5050,-1.4799,43.0008,29.8
5051,-1.3599,43.0108,5.3
5052,-6.1802,42.2007,5.6
5053,-4.4401,42.3208,3.9
5054,-4.3201,42.3408,7.5
5055,-3.45,42.3908,3.9
5056,-2.34,42.4708,2.8
5057,-2.0999,42.4908,5.3
5058,-1.3399,42.5308,4.8
5059,-1.2199,42.5408,7.0
5060,-1.0999,42.5508,6.6
5061,-0.5799,42.5608,8.3
5062,-6.2702,42.1007,3.1
5063,-5.0501,42.2107,2.1
5064,-4.1801,42.2708,4.4
5065,-2.56,42.3608,8.9
5066,-2.0799,42.4108,8.1
5067,-1.4399,42.4308,5.1
5068,-1.0899,42.4708,4.6
5069,-6.2502,42.0207,4.5
5070,-1.3099,42.3608,3.2
5071,-1.1899,42.3708,4.2
5072,-0.3198,42.4108,14.1
5073,-0.1998,42.4208,3.9
5074,-5.4801,41.5807,0.9
5075,-5.3601,42.0007,4.2
5076,-3.27,42.1607,10.8
5077,-3.16,42.1707,4.0
5078,-2.52,42.1907,6.3
5079,-1.1799,42.2908,8.0
5080,-1.0599,42.3007,4.6
5081,-0.4199,42.3207,6.4
5082,0.5202,42.4008,6.5
5083,1.0402,42.4008,5.1
5084,-6.2002,41.4507,3.2
5085,-5.5701,41.4807,4.5
5086,-3.14,42.0907,8.2
5087,-3.02,42.1007,4.4
5088,-1.0399,42.2207,5.3
5089,-0.5199,42.2307,3.7
5090,-0.1698,42.2607,4.0
5091,-0.0498,42.2707,5.4
5092,0.1802,42.2907,37.1
5093,1.0502,42.3207,2.2
5094,-6.0602,41.3807,2.7
5095,-5.0901,41.4607,1.7
5096,-3.12,42.0007,3.6
5097,-2.9679,42.0107,8.3
5098,-2.37,42.0407,11.3
5099,-2.25,42.0507,2.2
5100,-1.3799,42.1007,2.9
5101,-1.0299,42.1307,7.6
5102,-0.5099,42.1407,4.4
5103,-0.1498,42.1707,3.6
5104,0.0702,42.1907,3.1
5105,0.1902,42.2007,5.6
5106,0.3102,42.2107,5.0
5107,1.0602,42.2407,11.0
5108,1.3002,42.2507,3.2
5109,1.4203,42.2607,3.7
5110,-6.1602,41.2907,5.2
5111,-2.58,41.5307,4.4
5112,-2.47,41.5407,2.7
5113,-2.23,41.5707,3.0
5114,0.3202,42.1307,6.5
5115,0.4402,42.1407,11.6
5116,1.0802,42.1507,7.1
5117,1.1902,42.1607,14.9
5118,1.3102,42.1707,7.1
5119,1.4303,42.1807,25.7
5120,2.0703,42.1907,7.3
5121,2.1903,42.2007,9.2
5122,2.4303,42.2107,4.3
5123,2.5403,42.2207,1.1
5124,-5.2701,41.2707,1.3
5125,-4.1801,41.3507,1.5
5126,-3.55,41.3807,2.9
5127,-3.08,41.4307,2.3
5128,-2.57,41.4507,8.1
5129,-0.9999,41.5607,1.8
5130,0.3302,42.0407,4.3
5131,1.0902,42.0707,5.6
5132,1.2102,42.0807,16.7
5133,1.3202,42.0807,11.4
5134,1.4403,42.0907,6.6
5135,1.5603,42.1007,9.7
5136,2.0803,42.1107,4.3
5137,2.2003,42.1107,4.7
5138,2.3203,42.1207,8.4
5139,2.4303,42.1307,1.8
5140,-2.32,41.3907,3.3
5141,-2.0799,41.4107,4.4
5142,0.2302,41.5507,4.9
5143,0.3502,41.5607,4.6
5144,0.5802,41.5807,3.9
5145,1.1002,41.5807,8.4
5146,1.2202,41.5907,11.8
5147,1.3402,42.0007,4.6
5148,1.4503,42.0107,5.3
5149,1.5703,42.0207,7.5
5150,2.0903,42.0207,6.8
5151,2.2103,42.0307,6.7
5152,2.3303,42.0407,8.2
5153,2.4403,42.0407,3.8
5154,2.5603,42.0507,1.5
5155,-6.0902,41.0407,1.5
5156,-5.4601,41.0707,1.8
5157,-4.1401,41.1907,1.1
5158,-4.0301,41.2007,3.7
5159,1.3502,41.5207,2.7
5160,1.4603,41.5207,5.4
5161,1.5803,41.5307,7.8
5162,2.1003,41.5407,4.2
5163,2.2203,41.5507,4.5
5164,2.3403,41.5507,7.3
5165,2.4503,41.5607,0.9
5166,-5.2101,41.0207,0.5
5167,-4.2401,41.0907,1.4
5168,-4.1201,41.1007,1.6
5169,-4.0101,41.1207,3.9
5170,-3.26,41.1607,2.3
5171,-2.17,41.2307,1.9
5172,-1.5299,41.2607,6.0
5173,1.5903,41.4507,7.0
5174,2.1103,41.4507,9.5
5175,2.2303,41.4607,3.8
5176,2.517,41.8174,4.7
5177,-5.5301,40.4906,3.0
5178,-2.38,41.1307,2.6
5179,-2.0299,41.1607,2.1
5180,-1.2899,41.2007,9.3
5181,-0.5399,41.2307,17.7
5182,1.1302,41.3307,10.8
5183,1.4903,41.3607,16.1
5184,2.1203,41.3707,1.4
5185,-6.2502,40.3507,2.6
5186,-6.0202,40.3907,5.7
5187,-5.5101,40.4007,6.2
5188,-5.4001,40.4207,4.9
5189,-3.11,41.0007,6.2
5190,-2.13,41.0707,3.9
5191,-2.0199,41.0807,2.0
5192,0.1602,41.2007,9.7
5193,0.4002,41.2207,3.8
5194,0.5102,41.2307,10.9
5195,1.0402,41.2507,9.3
5196,1.2602,41.2607,6.2
5197,1.3802,41.2607,4.5
5198,-6.3402,40.2507,3.3
5199,-5.3801,40.3307,7.3
5200,-4.0601,40.4507,4.4
5201,-3.09,40.5207,5.4
5202,-2.46,40.5507,4.8
5203,-2.12,40.5807,6.6
5204,-1.9999,40.5907,1.7
5205,-1.2599,41.0307,8.4
5206,-0.3899,41.0707,2.1
5207,0.0602,41.1107,1.0
5208,0.1802,41.1207,11.5
5209,1.0402,41.1507,10.8
5210,-6.5502,40.1407,6.8
5211,-6.4302,40.1507,5.6
5212,-6.2102,40.1907,3.4
5213,-5.4701,40.2407,6.1
5214,-5.3601,40.2507,2.8
5215,-4.2701,40.3407,3.7
5216,-2.45,40.4607,5.1
5217,-2.33,40.4707,3.0
5218,-2.22,40.4907,5.2
5219,-2.0999,40.5007,1.4
5220,-1.4699,40.5207,10.3
5221,-1.0099,40.5707,2.1
5222,-0.2598,41.0007,7.0
5223,0.1902,41.0407,1.5
5224,-5.5601,40.1407,14.4
5225,-5.1101,40.2007,9.1
5226,-4.3701,40.2407,10.2
5227,-2.2,40.4007,9.9
5228,-2.0799,40.4107,1.8
5229,-0.4799,40.4907,4.4
5230,-0.0198,40.5307,2.1
5231,-6.0502,40.0407,6.5
5232,-5.5401,40.0507,1.2
5233,-4.2301,40.1707,7.0
5234,-2.0699,40.3307,2.3
5235,-1.4399,40.3507,7.2
5236,-1.0999,40.3907,6.3
5237,-0.0098,40.4507,10.0
5238,0.1002,40.4607,11.7
5239,0.3302,40.4807,1.6
5240,-6.2502,39.5207,2.1
5241,-5.4001,39.5807,1.6
5242,-5.0701,40.0307,0.5
5243,-4.3301,40.0807,1.3
5244,-3.25,40.1607,5.8
5245,-2.0499,40.2507,3.1
5246,-1.5399,40.2607,9.3
5247,-1.4199,40.2707,5.3
5248,-1.3099,40.2807,6.5
5249,-1.1999,40.2907,6.6
5250,-0.3399,40.3307,3.7
5251,-2.49,40.1107,5.5
5252,-2.0399,40.1607,7.1
5253,-1.5199,40.1707,13.6
5254,-1.2899,40.2007,4.0
5255,-1.1799,40.2107,7.0
5256,-0.5499,40.2307,8.9
5257,-0.4399,40.2407,11.3
5258,-0.3199,40.2507,2.1
5259,-7.0502,39.2907,1.5
5260,-6.4302,39.3207,1.9
5261,-5.1401,39.4507,0.7
5262,-5.0301,39.4607,6.5
5263,-2.0199,40.0807,2.9
5264,-1.5099,40.0907,6.8
5265,-1.2799,40.1107,0.6
5266,-1.1699,40.1207,2.4
5267,-0.5399,40.1407,7.1
5268,-0.4199,40.1607,3.6
5269,-0.3099,40.1707,7.2
5270,-7.1402,39.1907,2.8
5271,-7.0302,39.2007,1.1
5272,-5.3401,39.3307,4.0
5273,-2.12,39.5807,2.1
5274,-1.4899,40.0107,4.6
5275,-1.2599,40.0307,6.8
5276,-1.0399,40.0507,4.4
5277,-0.5199,40.0607,3.6
5278,-0.4099,40.0707,2.4
5279,-0.1798,40.0907,3.1
5280,-6.2802,39.1707,1.7
5281,-4.2501,39.3407,5.5
5282,-1.5899,39.5107,3.4
5283,-1.3599,39.5307,3.2
5284,-1.1399,39.5507,8.3
5285,-0.5099,39.5807,3.3
5286,-0.3999,39.5907,1.3
5287,-0.2798,40.0007,4.6
5288,-6.3702,39.0707,2.7
5289,-4.5701,39.2107,7.0
5290,-1.5699,39.4307,4.1
5291,-1.4599,39.4407,2.2
5292,-1.2299,39.4607,2.6
5293,-1.0099,39.4807,3.9
5294,-0.4999,39.4907,1.1
5295,-0.4999,39.4907,0.6
5296,-4.1001,39.1907,2.7
5297,-3.48,39.2107,2.9
5298,-1.3299,39.3607,14.9
5299,3.8337,40.034,4.0
5300,4.0604,40.0107,2.7
5301,-4.3101,39.0707,1.1
5302,-2.28,39.2207,4.0
5303,-1.3199,39.2807,7.7
5304,2.9669,39.7673,3.7
5305,-7.1402,38.3506,2.0
5306,-6.0802,38.4506,3.1
5307,-5.5701,38.4706,2.1
5308,-5.0201,38.5506,1.4
5309,-1.1899,39.2107,1.3
5310,-1.0799,39.2207,3.0
5311,-0.5699,39.2307,11.4
5312,2.517,39.6178,3.6
5313,-7.1202,38.2706,2.1
5314,-2.58,39.0107,4.0
5315,2.7306,39.8041,3.7
5316,-5.5301,38.3006,3.6
5317,-4.3601,38.4106,2.4
5318,-2.23,38.5706,4.4
5319,-0.4299,39.0707,1.6
5320,-6.4502,38.1406,1.1
5321,-5.2901,38.2506,1.6
5322,-3.39,38.3906,1.8
5323,-2.21,38.4806,2.5
5324,-5.2701,38.1606,1.8
5325,-5.0501,38.2006,2.3
5326,-4.5401,38.2106,1.3
5327,-4.3201,38.2406,2.5
5328,-3.59,38.2806,1.7
5329,-2.2,38.4006,6.6
5330,-2.09,38.4106,1.5
5331,-1.4699,38.4306,1.6
5332,-7.1302,37.5206,1.8
5333,-6.5202,37.5506,5.8
5334,-6.4102,37.5706,2.1
5335,-6.3002,37.5806,1.7
5336,-6.1902,38.0006,1.3
5337,-5.2501,38.0806,1.0
5338,-5.0301,38.1106,3.0
5339,-4.4101,38.1406,3.0
5340,-4.3001,38.1606,2.0
5341,-4.1901,38.1706,0.9
5342,-4.0801,38.1806,4.0
5343,-3.35,38.2306,2.5
5344,-2.51,38.2806,1.3
5345,-6.5002,37.4706,4.8
5346,-5.3401,37.5806,4.0
5347,-5.1201,38.0106,1.8
5348,-4.5001,38.0406,1.1
5349,-4.3901,38.0606,4.0
5350,-4.2801,38.0706,1.3
5351,-4.0601,38.1006,2.1
5352,-3.56,38.1106,1.5
5353,-3.34,38.1406,1.1
5354,-2.39,38.2106,3.9
5355,-0.9999,38.3106,1.6
5356,-7.2002,37.3306,2.5
5357,-7.0902,37.3506,1.6
5358,-6.5802,37.3706,1.5
5359,-6.3702,37.4006,1.4
5360,-6.2602,37.4206,1.7
5361,-5.1001,37.5306,2.9
5362,-4.4801,37.5606,4.0
5363,-4.3701,37.5706,4.0
5364,-2.48,38.1106,2.0
5365,-2.37,38.1206,7.0
5366,-2.26,38.1306,3.0
5367,-2.15,38.1506,4.5
5368,-1.5299,38.1706,4.0
5369,-0.5799,38.2306,1.3
5370,-6.4502,37.3006,3.5
5371,-2.57,38.0106,2.7
5372,-2.46,38.0206,5.4
5373,-2.35,38.0406,2.1
5374,-2.14,38.0606,4.5
5375,-1.2999,38.1106,0.6
5376,-3.5,37.4606,3.7
5377,-2.56,37.5306,5.5
5378,-2.34,37.5506,1.4
5379,-2.23,37.5606,2.4
5380,-2.0099,37.5906,4.1
5381,-1.4999,38.0006,2.1
5382,-1.0599,38.0506,1.2
5383,-6.4102,37.1306,3.5
5384,-5.4701,37.2106,2.1
5385,-3.27,37.4006,3.6
5386,-2.54,37.4406,1.9
5387,-2.1,37.4906,4.1
5388,-3.47,37.2906,0.6
5389,-2.52,37.3606,8.3
5390,-4.0601,37.1806,6.6
5391,-3.56,37.1906,2.3
5392,-3.45,37.2106,4.9
5393,-3.34,37.2206,1.1
5394,-2.51,37.2706,0.3
5395,-3.43,37.1206,2.1
5396,-3.22,37.1506,0.4
5397,-2.38,37.2006,4.8
5398,-4.0301,37.0106,1.0
5399,-3.09,37.0806,1.0
5400,-2.58,37.0906,4.0
5401,-5.3501,36.3106,6.4
5402,-5.3301,36.2206,7.0
5403,1.2702,41.1707,5.7
5404,1.5103,41.1907,1.8
5405,1.1702,41.0807,1.6
5406,1.3302,39.0106,1.3
5407,-0.4599,42.5708,0.7
5408,-0.0598,40.0207,1.2
5409,-6.1668,36.9673,1.76
5410,-6.0168,36.9339,2.58
5411,-5.9335,36.9839,1.9
5412,-5.7668,37.1839,0.98
5413,-2.5501,37.7366,0.61
5414,-3.8667,40.7507,3.63
5415,-3.8667,40.784,14.98
5416,-3.9001,40.784,17.83
5417,-3.85,40.734,3.27
5418,-3.8653,40.734,15.4
5419,-3.8667,40.7342,14.33
5420,-5.3506,36.7505,5.98
5421,-5.3503,36.7505,6.7
5422,-5.3501,36.7507,10.3
5423,-5.4169,36.767,3.17
5424,-5.4168,36.7673,9.73
5425,-5.4168,36.7673,5.56
5426,-5.3495,36.7499,6.8
5427,-5.3502,36.7516,0.28
5428,-5.3668,36.7506,1.91
5429,-5.3501,36.7506,5.5
5430,-5.3497,36.7508,3.5
5431,-5.3501,36.7506,4.64
5432,-0.0498,38.7006,3.03
5433,-0.0498,38.8006,4.0
5434,-1.7999,38.1006,2.31
5435,-0.6999,38.1006,0.1
5436,-0.6999,38.1006,0.7
5437,-1.2335,38.2507,10.05
5438,-1.2332,38.2506,8.7
5439,-1.2005,38.2707,4.12
5440,-1.202,38.2675,7.62
5441,-1.2,38.2673,7.4
5442,-1.2018,38.2786,4.59
5443,-1.1999,38.2673,5.64
5444,-1.2001,38.2675,6.26
5445,-1.2011,38.2673,3.68
5446,-1.2017,38.2674,5.37
5447,-1.2017,38.2674,6.54
5448,-1.1999,38.2686,8.53
5449,-1.2005,38.269,5.82
5450,-2.45,38.5506,3.65
5451,-0.8332,39.8507,6.74
5452,1.999,41.3332,19.09
5453,0.1668,41.3174,27.84
5454,0.0502,41.3674,27.6
5455,0.0502,41.3007,22.86
5456,0.0835,41.3841,18.78
5457,0.0172,41.3508,6.24
5458,0.0168,41.3509,5.53
5459,1.7336,41.484,3.63
5460,-1.5833,37.5673,1.14
5461,-1.2828,37.6004,0.16
5462,-1.2999,37.6005,1.82
5463,-1.3001,37.6008,2.08
5464,-1.3499,37.5673,1.69
5465,-1.2832,37.5969,0.09
5466,-1.2666,37.6339,2.21
5467,-1.2914,37.5974,1.39
5468,-1.2825,37.5982,1.33
5469,-1.5499,37.6006,2.61
5470,-1.3499,37.5999,2.17
5471,-1.2833,37.5999,1.32
5472,-2.0166,38.1506,1.27
5473,-1.9999,38.1673,1.79
5474,-1.9333,38.184,0.79
5475,-1.9499,38.184,0.98
5476,-1.8999,38.1006,3.89
5477,-1.8999,38.1506,2.63
5478,-2.0833,38.0173,1.92
5479,-1.8521,38.1005,3.2
5480,-1.8833,38.1173,2.05
5481,-1.7333,37.6674,2.41
5482,-1.6833,37.5839,0.63
5483,-1.6529,37.7173,1.57
5484,-1.5666,37.4839,2.55
5485,-1.6333,37.734,0.89
5486,-1.6501,37.7075,1.55
5487,-1.7331,37.6673,0.74
5488,-1.5499,37.6339,0.37
5489,-1.7999,37.5506,3.43
5490,-1.6499,37.6506,1.21
5491,-1.5999,37.5506,2.57
5492,-1.6666,37.6339,0.82
5493,-1.7333,37.6506,0.78
5494,-0.3999,38.4673,1.8
5495,-0.3757,38.5028,1.75
5496,1.7003,41.8341,13.6
5497,0.7835,41.6341,20.04
5498,0.6335,41.6341,22.5
5499,0.6502,41.5507,9.08
5500,0.6502,41.5341,6.03
5501,0.9169,41.8674,31.82
5502,0.7669,41.6507,8.57
5503,0.7835,41.6507,3.38
5504,0.9669,41.5507,16.25
5505,0.5502,41.7507,15.32
5506,0.6335,41.8174,20.76
5507,0.6669,41.6507,27.84
5508,0.6335,41.7174,15.02
5509,0.6502,41.7007,16.3
5510,0.7008,41.6343,33.82
5511,0.7502,41.334,17.2
5512,0.7669,41.7507,19.88
5513,0.8002,41.7341,23.9
5514,0.6169,41.7507,15.21
5515,0.7169,41.6007,23.55
5516,-0.5332,41.4674,7.37
5517,0.7669,41.8674,22.03
5518,0.7002,41.9174,12.87
5519,0.5501,41.9341,7.6
5520,0.5669,41.8674,7.13
5521,0.4853,41.6943,20.2
5522,0.6007,41.6007,1.19
5523,0.6669,41.5841,19.16
5524,0.6002,41.6015,31.05
5525,0.6002,41.5841,16.05
5526,0.7169,41.5174,12.11
5527,0.9669,41.4007,22.22
5528,0.8335,41.4341,19.59
5529,0.9502,41.8007,12.49
5530,-0.9332,41.7841,9.19
5531,-0.9342,41.7829,28.22
5532,-0.9329,41.7833,13.86
5533,0.8335,41.8841,15.69
5534,0.7835,41.8841,7.15
5535,-0.9666,41.5507,7.59
5536,-0.7499,41.4507,10.55
5537,-0.3665,41.2007,21.68
5538,-0.3332,41.1836,17.4
5539,-0.3336,41.1841,8.79
5540,-0.4665,41.0674,36.57
5541,-0.4665,41.1174,13.77
5542,-0.5497,41.1674,10.66
5543,-0.5499,41.1674,8.12
5544,-0.883,41.4353,18.65
5545,-0.8832,41.4341,13.13
5546,0.6668,41.6507,13.0
5547,0.6671,41.6507,21.76
5548,0.6665,41.6505,19.07
5549,-0.5663,41.4007,14.15
5550,-0.5665,41.4012,12.33
5551,-0.4332,41.3174,7.08
5552,-0.4332,41.3172,17.68
5553,-0.4665,41.334,11.27
5554,-0.4624,41.3344,6.72
5555,-0.4476,41.3372,5.34
5556,-0.4165,41.4174,3.66
5557,-0.4165,41.4175,10.84
5558,-0.4165,41.3841,6.06
5559,0.6669,41.6174,37.99
5560,0.6502,41.6007,24.63
5561,0.6669,41.6007,7.72
5562,2.8341,42.0174,4.97
5563,2.8335,42.0174,5.85
5564,0.5502,41.934,5.55
5565,0.7002,41.6341,5.68
5566,2.8712,42.0177,2.28
5567,2.8337,42.0173,1.29
5568,2.8659,42.0165,1.35
5569,2.8688,42.0167,1.98
5570,2.8654,42.0173,0.92
5571,2.867,42.0174,0.13
5572,2.8669,42.0158,1.44
5573,2.8675,42.0174,1.95
5574,2.8676,42.0172,3.98
5575,2.8663,42.0166,1.57
5576,2.8659,42.0173,0.95
5577,2.8654,42.0173,5.5
5578,2.8663,42.0173,13.5
5579,2.867,42.0174,31.5
5580,2.8669,42.0175,9.3
5581,2.8668,42.0174,5.5
5582,2.8837,42.0174,7.3
5583,2.8837,42.0174,9.0
5584,-0.7499,38.484,0.13
5585,-0.7499,38.6173,0.06
5586,-0.6603,38.6002,0.93
