,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Fecha,FechaAntes,FechaDespues,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,NDVI
10,33402058,16.0,53.0,31.0,5.8,6.13,7.86,5.5,0,62.5,0.7,234.7,40.939914725,-1.6493729469999998,2015-07-22,2015-07-05,2015-08-08,1357,1451,1691,2269,2200,2433,2723,2882,2939,1013,16,3630,2647,1891348088.531186,3560830860.534126,5515267175.572522,-1746835443.0379746,6401098901.098886,6855791962.174941,3180000000.0000033,1786833855.7993753,-23955223880.59701,-2327264239.0289445,15045795170.691101,-1669780873.110243,3.3591202655994744e+16,2.8997571439738828e+16,-6.92948723149857e+16,2.0627681883890784e+17,1.2491567611979518e+16,-8.689815513415928e+16,-2.786332288401259e+16,-8.069610575672858e+17,2.6900447315383165e+17,4.055335996666677e+16,-6.959024164779915e+16,1.0,0.9293745870553076,0.9198835047136218,1.0,0.9088214817942131,0.9501946774935371,1.0,1.0,1.0,0.3361903317846675,0.004694284340605426,1.0,0.11900601824888372
11,33582148,32.0,21.0,47.0,7.5,7.9,20.0,14.9,588,12.4,1.9,122.3,41.76770343,-1.5888827580000002,2015-07-14,2015-06-27,2015-07-31,1706,1798,2013,2472,2454,3028,3267,3346,3646,820,14,3909,2953,1851106639.8390331,3189910979.2284875,4379770992.366415,-455696202.53164554,15769230769.230732,5650118203.309692,1580000000.0000017,9404388714.733553,-35149253731.343285,-1881419234.3604105,16215653621.981693,-1623917105.4866657,2.6937713066186188e+16,1.7653709393737802e+16,-4.613995414979069e+16,4.107576448547437e+17,-2.7799759796486304e+17,-9.622028849431893e+16,1.564877742946712e+17,-1.3966659074005294e+18,4.137790360321253e+17,4.224340069174159e+16,-7.42696533200182e+16,1.0,0.929449378330373,0.8969281157547307,0.9067869244048685,0.843966984176658,0.9847048234365752,0.9992375297704036,0.956177381586022,1.0,0.2231759369697491,0.003660458571749526,1.0,0.15022344448264008
12,33462052,33.0,21.0,46.0,7.5,7.82,20.5,19.5,11,0.0,2.4,444.2,40.89466085,-1.56906407,2015-07-22,2015-07-05,2015-08-08,1362,1291,1471,1947,2087,2449,2679,2708,2975,1015,16,3914,2854,-1428571428.5714278,2670623145.400594,4541984732.82443,3544303797.468354,9945054945.05492,5437352245.862884,580000000.0000006,8369905956.112863,-24378109452.736317,-2331932773.109243,16228143213.988354,-1800577543.7404451,8.247876406382333e+16,2.776500871548719e+16,-9519856253397680.0,1.620443328502928e+17,-1.2383798624153917e+17,-1.1483102236082464e+17,1.557981191222574e+17,-1.0265835551363391e+18,2.7420617760730192e+17,4.332417363935012e+16,-7.505712222201837e+16,1.0,0.830514662140601,0.8102643363232744,0.8765202853631271,0.8790170654381533,0.9736808449849359,1.0,0.9469497686051969,1.0,0.3299959640078747,0.004428614496277251,1.0,0.16348012889366273
13,30441944,23.0,48.0,29.0,4.9,5.38,5.36,12.6,0,0.0,1.2,57.8,39.459341839000004,-4.858951215,2015-07-13,2015-06-26,2015-07-30,1303,1238,1397,1979,2242,2545,2809,2669,3134,1256,17,3876,2848,-1307847082.4949691,2359050445.103858,5553435114.50382,6658227848.101265,8324175824.175804,6241134751.773049,-2800000000.000003,14576802507.837008,-23358208955.22388,-2892156862.745097,16065778517.90176,-1746220485.8162053,7.378063435812526e+16,4.739443129673536e+16,1.0541915396922188e+16,4.217589812846934e+16,-5.722640308798763e+16,-2.1373841020740077e+17,3.4753605015674054e+17,-1.1891853123216594e+18,2.545528867223729e+17,4.425288370832599e+16,-7.415486679316394e+16,1.0,0.8128282224755476,0.7669370070745432,0.8658567507281641,0.9111940256593214,0.9707475160017455,1.0,0.887473808103786,1.0,0.3908330240993147,0.004672839575945588,1.0,0.14845094664371772
14,33021926,30.0,33.0,38.0,7.6,7.87,14.5,16.4,386,9.7,1.6,474.1,39.708266498,-1.871334777,2015-07-21,2015-07-04,2015-08-07,1630,1715,2056,2807,2964,3268,3558,3540,3903,1270,24,5123,3753,1710261569.416498,5059347181.0089035,7166030534.35115,3974683544.3037972,8351648351.648332,6855791962.174941,-360000000.0000004,11379310344.8276,-32748756218.90547,-2908496732.026143,21228143213.988358,-2327161542.381519,6.738602840226164e+16,3.125642957481078e+16,-3.0451784256177044e+16,1.1080923562897554e+17,-4.109495575476338e+16,-1.7058609839657072e+17,2.3478620689655226e+17,-1.3833249706499412e+18,3.71147506055713e+17,5.6341363085934856e+16,-9.806538199987466e+16,1.0,0.8970859968076758,0.8963172633137118,0.9719752731203107,0.9524862563356163,0.9848699368926455,1.0,0.9393352085953613,1.0,0.31482722613592545,0.005072115974710524,1.0,0.11548763195210335
15,32601818,23.0,60.0,17.0,6.9,7.37,6.9,9.8,1,13.5,0.9,73.6,38.683431977,-2.172716049,2015-07-31,2015-07-14,2015-08-17,1445,1444,1634,2165,2528,2852,3112,2794,3381,908,16,3565,2334,-20120724.346076448,2818991097.9228497,5066793893.129774,9189873417.721518,8901098901.098879,6146572104.018912,-6360000000.000007,18401253918.49532,-30758706467.66169,-2082166199.8132582,14775187343.88011,-2091048072.0231018,5.712498636355985e+16,3.3350189839865356e+16,3.934236187587544e+16,-7310747256269334.0,-7.56738131065923e+16,-2.956636431210146e+17,4.952250783699071e+17,-1.5410645889077453e+18,3.566733864160252e+17,3.934956476118899e+16,-7.021746634430984e+16,1.0,0.8551439819019652,0.8093253304229724,0.8548382902317032,0.927280388671981,0.9818682911062518,1.0,0.8528108681036423,1.0,0.26699983738768773,0.00456361532774595,1.0,0.12684008872756605
16,32661818,18.0,34.0,48.0,7.2,7.56,17.12,49.2,477,8.7,3.7,459.7,38.692057929,-2.1047957530000003,2015-07-31,2015-07-14,2015-08-17,1455,1304,1371,1642,2032,2336,2536,2326,2788,684,16,3843,2885,-3038229376.2575436,994065281.8991101,2585877862.5954213,9873417721.518986,8351648351.648332,4728132387.706856,-4200000000.000005,14482758620.689672,-26169154228.85572,-1559290382.8197942,15932556203.164042,-1627314421.6069305,8.113268929892658e+16,2.361739733970789e+16,6.9537594073698184e+16,-3.8525806832168456e+16,-9.954714186652382e+16,-2.110669595202567e+17,3.73655172413794e+17,-1.2743546347819889e+18,3.060928339059195e+17,4.083064095701175e+16,-7.310520659771434e+16,1.0,0.8084463785193243,0.7503285161689817,0.7600782012833742,0.8889457151093189,0.9727049552546974,1.0,0.864733470601693,1.0,0.23576069219349535,0.004565340290042346,1.0,0.17237903225806453
17,32701818,30.0,23.0,48.0,7.5,7.84,22.0,32.0,375,10.1,3.1,561.2,38.69778196,-2.059507094,2015-07-31,2015-07-14,2015-08-17,1508,1349,1407,1705,1844,2073,2303,2264,2569,675,16,3756,2606,-3199195171.026155,860534124.6290803,2843511450.3816814,3518987341.7721515,6291208791.208776,5437352245.862884,-780000000.0000008,9561128526.645779,-23557213930.34826,-1538281979.4584496,15570358034.97087,-1953456769.1523697,8.168469407757008e+16,2.9421028571997056e+16,6445380643038840.0,7.018282150472468e+16,-2.3457597399612384e+16,-1.469823225972313e+17,2.068225705329158e+17,-1.0381925535107862e+18,2.738673128220125e+17,3.9936134487463384e+16,-7.29550991012625e+16,1.0,0.8261088941539908,0.7806193665134099,0.8253041739852369,0.8516469024365632,0.9185840629908294,0.9745732670786177,0.9096766447475849,1.0,0.25033226616666393,0.004740268940645614,1.0,0.14084152179390275
18,32641826,23.0,46.0,31.0,7.5,7.95,17.57,21.1,623,11.9,0.9,258.4,38.760690105,-2.140556934,2015-08-02,2015-07-16,2015-08-19,1584,1598,1875,2559,2879,3194,3462,3143,3694,1064,16,4328,3017,281690140.84507024,4109792284.86647,6526717557.251913,8101265822.784809,8653846153.846132,6335697399.527186,-6380000000.000007,17272727272.727295,-32711442786.06965,-2446311858.0765634,17951706910.90759,-2226940716.8337016,7.702418800847882e+16,3.5859425406312224e+16,1.5024315510810086e+16,1.3989375469906914e+16,-6.3685405338432424e+16,-3.006075035349218e+17,4.7305454545454656e+17,-1.5669018827209093e+18,3.7643197671633184e+17,4.761442289678839e+16,-8.40076920388897e+16,1.0,0.8598615626804629,0.8405753143618211,0.9108995730373629,0.9509728565939763,0.9893373945843429,1.0,0.8721746248701454,1.0,0.2828241073219495,0.0038790889527146044,1.0,0.1024202034373904
19,34082276,27.0,10.0,62.0,4.5,4.73,37.9,39.7,1,9.1,3.5,119.2,42.977042491000006,-1.206972701,2015-07-19,2015-07-02,2015-08-05,4144,3431,3231,3268,3295,4159,4688,4340,4991,1161,16,3525,2430,-14346076458.752506,-2967359050.4451046,353053435.11450404,683544303.7974683,23736263736.26368,12505910165.484632,-6960000000.000008,20407523510.971813,-47636815920.39801,-2672735760.9710546,14608659450.457962,-1860030575.8450825,2.2894803638445462e+17,4.9264280201181144e+16,3153538823310730.0,5.836131501890179e+17,-3.085261969994236e+17,-4.601870015481003e+17,5.47350470219437e+17,-2.1330513928329126e+18,5.5925472835108154e+17,4.0339391249834296e+16,-6.856240643756477e+16,1.0,0.808482431300335,0.7378342193683958,0.7120791454695015,0.7057702218961596,0.8771084284363964,0.9712805573084131,0.8808653515633811,1.0,0.24002104734024185,0.0039831586709546596,0.9909884927336117,0.14090431125131442
20,33762004,26.0,39.0,35.0,7.6,7.98,21.3,15.3,551,13.8,1.5,277.4,40.506457488,-1.140800054,2015-06-19,2015-06-02,2015-07-06,1778,1748,1927,2400,2641,3095,3347,3288,3671,1355,183,3903,2902,-603621730.3822935,2655786350.148369,4513358778.6259575,6101265822.78481,12472527472.527443,5957446808.510638,-1180000000.0000012,12006269592.476503,-28805970149.25373,-2735760971.055088,15487094088.259794,-1700356718.192628,6.55816515197316e+16,2.7560421787501324e+16,1.5151784772508146e+16,1.612977632846236e+17,-1.7898573252793376e+17,-1.6873396710427043e+17,2.637253918495304e+17,-1.2793805561670935e+18,3.2425633306217216e+17,4.253700994237833e+16,-7.155474940238316e+16,1.0,0.8708286831358485,0.8312400743910949,0.8566221084779709,0.8850745500940843,0.9819613114839739,1.0,0.9275552813746795,1.0,0.36662211596586675,0.04779816409465045,1.0,0.15611814345991562
21,33722000,23.0,41.0,36.0,7.6,8.02,22.0,12.9,562,10.7,1.7,266.9,40.465390911,-1.181057951,2015-06-19,2015-06-02,2015-07-06,1914,1782,1884,2328,2552,2947,3220,3058,3399,1330,281,3625,2858,-2655935613.682091,1513353115.7270033,4236641221.3740487,5670886075.949367,10851648351.648325,6453900709.219858,-3240000000.000004,10689655172.413807,-25733830845.77114,-2448646125.1167126,13921731890.0916,-1302870732.121624,8.388910924364371e+16,4.040486803630632e+16,1.3685542505489684e+16,1.3115853862529008e+17,-1.2081724292385869e+17,-2.2917022953238445e+17,2.785931034482765e+17,-1.1418020695355798e+18,2.896167253812739e+17,3.821283383568699e+16,-6.33830250716621e+16,1.0,0.8466160124136074,0.797065745804121,0.8416162035340208,0.8746350796370357,0.9638385533998115,1.0,0.9185170243666292,1.0,0.3885185981677064,0.07909871161728713,1.0,0.13553657630894916
22,32602088,38.0,15.0,48.0,7.4,7.74,21.5,23.2,111,15.8,1.4,774.6,41.091570777,-2.6399965880000003,2015-07-22,2015-07-05,2015-08-08,1464,1523,1728,2414,2609,2916,3162,3174,3527,1167,17,4277,3128,1187122736.4185104,3041543026.706232,6545801526.717562,4936708860.759493,8434065934.065914,5815602836.879433,240000000.00000027,11065830721.003149,-29353233830.845768,-2684407096.1718016,17735220649.458797,-1951758111.0922372,3.731227948265031e+16,5.199196587553903e+16,-1.535393765227166e+16,8.854068540016256e+16,-7.193579937325482e+16,-1.3181094177019934e+17,2.1651661442006323e+17,-1.2670553151049833e+18,3.317018250581339e+17,4.766486401874555e+16,-8.19607775210285e+16,1.0,0.889532832901423,0.8434867300990238,0.9386170638690666,0.9421906941402282,0.9882029249954263,1.0,0.9377125134100336,1.0,0.32349206501943173,0.004211591020873389,1.0,0.13600572655690765
23,28261904,6.0,82.0,12.0,4.7,5.3,6.54,7.3,0,8.6,0.9,75.4,38.691746351,-7.237126296,2015-07-21,2015-07-04,2015-08-07,1408,1358,1429,1946,2110,2358,2693,2773,3180,1021,16,4542,2876,-1006036217.3038224,1053412462.9080122,4933206106.870233,4151898734.177215,6813186813.186797,7919621749.408983,1600000000.0000017,12758620689.655188,-26853233830.845768,-2345938375.3501396,18842631140.716084,-2829964328.1807375,4.143759919943326e+16,5.756370391635343e+16,-7455223021879943.0,6.7374381747078024e+16,3.0396564181928116e+16,-1.494000413571863e+17,2.2317241379310397e+17,-1.2417509254075548e+18,3.0481710765541824e+17,4.945977944926755e+16,-9.02272917106446e+16,1.0,0.8399863743843116,0.7522204697850955,0.8317057983995672,0.8421028341079546,0.8869737661220797,0.9495441804254761,0.9103592469838182,1.0,0.30695676452945836,0.003897482169279254,1.0,0.1752489934308116
24,28361904,22.0,38.0,40.0,7.1,7.49,30.3,20.2,114,74.0,2.3,660.0,38.712051359,-7.124899532000001,2015-07-21,2015-07-04,2015-08-07,1271,1143,1273,1726,2044,2428,2672,2427,2958,857,16,3476,2804,-2575452716.2977853,1928783382.789318,4322519083.969468,8050632911.392405,10549450549.450523,5768321513.002364,-4900000000.000006,16645768025.07839,-26131840796.019897,-1963118580.765639,14404662781.015831,-1141498216.4090369,9.062849293937827e+16,3.5515366486352384e+16,3.5573605223501324e+16,6.3261206026787816e+16,-1.3134969880352054e+17,-2.5220618234048154e+17,4.309153605015684e+17,-1.3409908721347443e+18,3.0060599770216736e+17,3.8206772553178024e+16,-6.4721736042568184e+16,1.0,0.774530341695743,0.7260267149983181,0.7898989300934268,0.8706003906130145,0.9720747243417748,1.0,0.852595128696971,1.0,0.2843771359529808,0.004834011563226726,1.0,0.16879364314953044
25,32722080,40.0,17.0,43.0,7.5,8.0,14.48,33.8,164,7.6,1.0,243.7,41.038302082,-2.484773051,2015-07-22,2015-07-05,2015-08-08,1565,1726,2100,2898,3116,3389,3757,3736,4148,1495,18,4426,2844,3239436619.718308,5548961424.332346,7614503816.793898,5518987341.772152,7499999999.999982,8699763593.380615,-420000000.0000005,12915360501.567413,-32997512437.810944,-3447712418.300653,18351373855.120747,-2687277051.1296077,4.646931196406513e+16,3.06460295617441e+16,-1.9995386212039572e+16,5.015221919564126e+16,3.2960538279687652e+16,-2.155972480704637e+17,2.6670721003134858e+17,-1.439275013773618e+18,3.6753482611331206e+17,5.0884888593420616e+16,-8.758805539654608e+16,1.0,0.9154922131026737,0.9052783121447685,0.9675539848230222,0.9588383682789694,0.9726293108358653,1.0,0.9350037876438168,1.0,0.3578402962134258,0.0041504807563246034,1.0,0.12631896291829967
26,32421728,30.0,31.0,39.0,7.4,7.93,18.43,12.4,603,47.1,1.2,156.5,37.852690909,-2.228633609,2015-08-03,2015-07-17,2015-08-20,1986,2272,2909,3985,4371,4748,5131,5217,5512,1821,20,5435,3540,5754527162.977864,9451038575.667658,10267175572.51909,9772151898.734177,10357142857.142832,9054373522.458628,1720000000.000002,9247648902.821327,-45907960199.004974,-4204014939.309056,22543713572.02333,-3218957023.951079,7.437648717685698e+16,1.2108857520050936e+16,-4723508337642312.0,1.4809897681231776e+16,-3.579036633747805e+16,-1.7338944497538122e+17,1.505529780564267e+17,-1.729015959304902e+18,5.1870578681213824e+17,6.243634106286737e+16,-1.0725508158190853e+17,1.0,0.9285022057021373,0.9469200239162016,0.9853978839154357,0.9910662077316462,1.0,1.0,0.9726674784516169,1.0,0.3308662461309194,0.003663209327421073,1.0,0.1338839382742882
27,32341732,13.0,47.0,40.0,7.4,7.83,20.4,36.7,592,15.3,2.8,121.3,37.876862157,-2.32458574,2015-08-03,2015-07-17,2015-08-20,1622,1485,1543,1818,1926,2210,2412,2374,2667,818,20,3296,2311,-2756539235.412473,860534124.6290803,2624045801.526719,2734177215.189873,7802197802.197783,4775413711.583924,-760000000.0000008,9184952978.056437,-22997512437.810944,-1862745098.0392153,13638634471.273949,-1673178189.230508,7.277813601693262e+16,2.616486167503916e+16,1050872267778188.9,1.2830431865842808e+17,-8.315340908279813e+16,-1.3086084424548286e+17,1.9889905956112896e+17,-1.0088547152309535e+18,2.6287024054442448e+17,3.6184359405492904e+16,-6.374609767070969e+16,1.0,0.8509676197226993,0.8070188702162164,0.8372124999795387,0.8487177425502299,0.9366616952148521,0.9788203254483532,0.9173085648019915,1.0,0.2991385513574024,0.006463532259109804,1.0,0.13263358778625955
28,32001654,14.0,50.0,37.0,7.5,7.85,23.1,14.9,26,8.9,1.8,240.2,37.129104122,-2.575787236,2015-06-27,2015-06-10,2015-07-14,2118,1918,1874,2116,2218,2409,2499,2361,2566,1176,279,2185,1773,-4024144869.2152896,-652818991.097923,2309160305.343513,2582278481.012658,5247252747.252734,2127659574.468085,-2760000000.000003,6426332288.401261,-17288557213.930347,-2093837535.0140052,7935054121.565368,-699847120.7745881,6.7833518674393656e+16,4.394628036263259e+16,2606089462491844.5,6.746770294278673e+16,-8.57031091424352e+16,-1.1554750767064038e+17,1.8372664576802547e+17,-7.434134640229353e+17,1.889890507327903e+17,2.3410111243182468e+16,-3.594879784487911e+16,1.0,0.8823758652990967,0.8331916895146578,0.8941152031301229,0.9200129475225302,0.9826183602272792,1.0,0.9295628601549577,1.0,0.46572371112042615,0.1209266092357234,1.0,0.054724145633236534
29,31921632,35.0,19.0,47.0,7.5,7.88,14.25,44.5,27,5.0,2.9,356.6,36.920345144,-2.628363654,2015-06-19,2015-06-02,2015-07-06,3621,3397,3172,3304,3397,3569,3669,3611,3757,2737,1279,1862,1761,-4507042253.521124,-3338278931.750743,1259541984.7328253,2354430379.746835,4725274725.2747135,2364066193.853428,-1160000000.0000012,4576802507.836996,-12686567164.179104,-3403361344.537814,2427144046.627812,-171564464.07338205,2.3516364623146484e+16,6.821692754426661e+16,1.044740834937033e+16,6.002137583614882e+16,-6.486836624783736e+16,-8.331125753790611e+16,1.1473605015674006e+17,-5.4117146307260563e+17,1.1546275895076229e+17,1.3609956562011264e+16,-1.0818936347631956e+16,1.0,0.9340071664373675,0.8669655118991889,0.8947836290215554,0.9168090506317295,0.9601897992225751,0.9834864114920795,0.9637764626444769,1.0,0.7525362516560009,0.426644394316945,0.7054614607287565,0.04439624005784527
30,32041688,13.0,55.0,32.0,7.7,8.23,15.9,7.7,151,11.5,0.8,60.8,37.439195716,-2.587049516,2015-07-05,2015-06-18,2015-07-22,2023,1853,2014,2571,2915,3265,3441,3093,3660,1363,19,3929,3237,-3420523138.832996,2388724035.6083093,5314885496.183209,8708860759.49367,9615384615.384592,4160756501.182033,-6960000000.000008,17774294670.846416,-28569651741.29353,-3137254901.9607835,16278101582.015,-1175471377.6116867,1.1688626105515698e+17,4.3414858465502984e+16,3.2385260146092196e+16,2.2949971035213228e+16,-1.4985242071985014e+17,-2.6290204494520192e+17,4.94685893416929e+17,-1.4527882887818184e+18,3.163233437727953e+17,4.532062671329547e+16,-7.266266844141006e+16,1.0,0.8308381141888725,0.801950988357074,0.8719828000526623,0.9363383907077946,1.0,1.0,0.8652475220131716,1.0,0.369489312867802,0.00494439733178348,1.0,0.09216101694915256
31,31861634,34.0,17.0,49.0,7.2,7.56,13.39,40.8,1,8.4,3.6,459.0,36.929282171,-2.697802832,2015-06-19,2015-06-02,2015-07-06,1717,1392,1231,1208,1297,1455,1559,1482,1623,951,258,1212,985,-6539235412.474845,-2388724035.6083093,-219465648.85496196,2253164556.962025,4340659340.65933,2458628841.607565,-1540000000.0000017,4420062695.92477,-8358208955.22388,-1617647058.823529,3971690258.1182375,-385595379.65007645,8.351129530918578e+16,3.2184842533432464e+16,2.3593799673826228e+16,5.284796920752671e+16,-5.170413458933409e+16,-9.45302326621174e+16,1.1920125391849558e+17,-4.0057277903287354e+17,8.383783453234266e+16,1.3047005875214204e+16,-1.814023995740349e+16,1.0,0.8159775036109072,0.7280077290613097,0.7244064859174604,0.7819030334753138,0.8814627104278498,0.9498897350667321,0.9091435062361845,1.0,0.6001309373811647,0.18691129308329335,0.9575173436774591,0.10185873605947957
32,32701756,49.0,15.0,36.0,7.6,8.17,14.14,7.9,683,4.8,0.7,108.5,38.143255542,-1.959693989,2015-08-11,2015-07-25,2015-08-28,1944,2454,2922,3612,3652,4256,4553,4508,4812,1292,17,5407,4142,10261569416.49899,6943620178.041545,6583969465.648859,1012658227.8481011,16593406593.406553,7021276595.74468,-900000000.000001,9529780564.263334,-43781094527.36318,-2976190476.1904755,22439633638.634487,-2148802446.067607,-6.6759542021276504e+16,-5336063982087329.0,-5.316136677290803e+16,3.9444932571034054e+17,-2.629706043313695e+17,-1.8726422212162368e+17,2.0859561128526694e+17,-1.6711873069475418e+18,5.075236822285162e+17,5.932732052947002e+16,-1.0236651159326442e+17,1.0,1.0,0.9926823811071789,0.9749716529049166,0.9149168633032854,1.0,1.0,0.9568850564494622,1.0,0.2649783982917975,0.003259085664323135,1.0,0.1103448275862069
33,32541752,40.0,13.0,47.0,7.2,7.3,62.9,41.4,56,7.4,4.6,737.9,38.08467112,-2.132925033,2015-08-11,2015-07-25,2015-08-28,1345,1500,1606,1802,1748,2285,2571,2603,2832,923,15,3172,2375,3118712273.6418495,1572700296.7359054,1870229007.633589,-1367088607.5949366,14752747252.747217,6761229314.420803,640000000.0000007,7178683385.579946,-23743781094.527363,-2119514472.4556484,13143213988.343056,-1353830473.9255989,-3.110688082305721e+16,4414372565247532.5,-3.0890435259814196e+16,4.080971103884089e+17,-2.19547196107868e+17,-1.4470991287046813e+17,1.3077366771159904e+17,-9.693562532949011e+17,2.6895854007551885e+17,3.5627283988792484e+16,-6.03540568787205e+16,1.0,0.9841488660440572,0.9088209949066479,0.8401284798746073,0.7642196554901083,0.9447942360790202,1.0,0.9533608896366029,1.0,0.3217713348450829,0.004897217282142484,1.0,0.18183881952326905
34,32081660,6.0,55.0,39.0,6.2,6.53,5.54,14.1,0,5.2,1.1,20.0,37.194627106999995,-2.496986704,2015-06-30,2015-06-13,2015-07-17,1456,1336,1305,1407,1599,1886,2069,2044,2215,844,16,2040,1427,-2414486921.529174,-459940652.81899124,973282442.7480922,4860759493.670886,7884615384.615366,4326241134.751773,-500000000.00000054,5360501567.398126,-17052238805.970148,-1932773109.243697,8426311407.160706,-1041277390.8612196,3.932688669436985e+16,2.1264437619689668e+16,3.709424666911066e+16,7.655331369479696e+16,-9.775753433691166e+16,-1.1409553510051474e+17,1.1721003134796266e+17,-7.02593742111859e+17,1.8805305592943347e+17,2.4180869552764704e+16,-3.9415440458043016e+16,1.0,0.8644005146373539,0.7828141593201308,0.7581002718111539,0.8297225398284286,0.9464270063461195,1.0,0.9471148977290665,1.0,0.38429753824549456,0.007633145328488307,1.0,0.1845841784989858
35,32581742,41.0,15.0,44.0,7.6,8.1,25.6,28.1,400,16.4,1.6,453.5,38.000930673,-2.072006869,2015-08-08,2015-07-22,2015-08-25,1643,1622,1807,2392,2467,2781,3054,3113,3440,1119,21,4561,3618,-422535211.2676054,2744807121.6617217,5582061068.702293,1898734177.2151897,8626373626.373606,6453900709.219858,1180000000.0000012,10250783699.059574,-28868159203.9801,-2563025210.084033,18900915903.413834,-1601834550.7049432,6.372922199052968e+16,4.209575589080968e+16,-3.514624896457162e+16,1.7031998605464342e+17,-5.968332189982809e+16,-1.2467850376406282e+17,1.8141567398119165e+17,-1.2262991505655084e+18,3.271782835061699e+17,5.010257029294552e+16,-8.535699606210987e+16,1.0,0.8745645761252472,0.8437434683666183,0.9242960559574976,0.895099553616951,0.9553024576623415,0.9879512216772988,0.9421455371825136,1.0,0.3142965634830076,0.0049982128584705925,1.0,0.13097184377838328
36,32481738,33.0,33.0,34.0,7.7,8.1,17.52,10.1,409,10.0,0.8,203.8,37.950807294,-2.177620575,2015-08-08,2015-07-22,2015-08-25,1601,1659,1940,2760,2933,3172,3450,3375,3768,1157,18,4383,3321,1167002012.072434,4169139465.875372,7824427480.916036,4379746835.443038,6565934065.934051,6572104018.912529,-1500000000.0000017,12319749216.300955,-32475124378.10945,-2658730158.730158,18172356369.691936,-1803974859.8607101,6.040518015700073e+16,5.423275986707218e+16,-3.286909012855916e+16,5.534651216432943e+16,169504202705451.0,-1.9082988224379504e+17,2.7639498432601942e+17,-1.4042280123639644e+18,3.7085067437038925e+17,4.862531869379573e+16,-8.31654089490119e+16,1.0,0.8865964461716723,0.866988691463277,0.9831196954481871,0.9705053964731672,0.9850839026481093,1.0,0.926144644921345,1.0,0.30177234355662436,0.004300280944033192,1.0,0.10024449877750613
37,32341746,13.0,55.0,32.0,7.3,7.73,30.9,14.4,465,5.8,1.2,139.6,38.002061385,-2.34743645,2015-08-08,2015-07-22,2015-08-25,1721,1622,1744,2225,2513,2929,3245,3262,3611,1311,20,4379,3281,-1991951710.2615683,1810089020.771514,4589694656.488553,7291139240.506329,11428571428.571402,7470449172.576832,340000000.00000036,10940438871.473368,-28606965174.129353,-3013538748.8328657,18147377185.67861,-1865126550.02548,7.649981350167163e+16,4.124043969906587e+16,2.5777142977268868e+16,1.0474511868519171e+17,-1.0873962241743298e+17,-1.6856853835879034e+17,2.120087774294676e+17,-1.2397305343449144e+18,3.18326199319608e+17,4.939522860530222e+16,-8.33160022302419e+16,1.0,0.8344877256034255,0.7765851742501857,0.8194180604679414,0.8688459128764403,0.9586142374898632,1.0,0.9404795724929638,1.0,0.35495369373950747,0.004839443232717065,1.0,0.18899216329506105
38,32541738,34.0,20.0,45.0,7.6,8.09,22.4,10.1,670,11.6,1.1,215.3,37.959422007,-2.110420044,2015-08-08,2015-07-22,2015-08-25,1891,1819,2025,2700,2934,3165,3432,3298,3771,1334,22,4956,3717,-1448692152.9175043,3056379821.958458,6440839694.656492,5924050632.911392,6346153846.153831,6312056737.588653,-2680000000.000003,14827586206.89657,-30310945273.63184,-3062558356.676003,20541215653.621994,-2104637336.5041618,9.064531136571347e+16,5.021453817059399e+16,-4931193337262408.0,1.0686157297276918e+16,-936733751790599.9,-2.1257817346545283e+17,3.5015172413793184e+17,-1.4150009868504223e+18,3.389102850367641e+17,5.5097511695373464e+16,-9.427915482983419e+16,1.0,0.8595629558737546,0.8362300356419448,0.9321809361095629,0.9540195411524395,0.9767500040152848,1.0,0.9063029727128874,1.0,0.34220908412458173,0.004807716153932113,1.0,0.09969989996665556
39,32521732,13.0,48.0,39.0,7.3,7.88,15.67,24.2,676,5.5,1.9,102.2,37.902871588000004,-2.123195765,2015-08-06,2015-07-20,2015-08-23,1672,1615,1725,1960,2091,2367,2627,2535,2942,720,16,3647,2581,-1146881287.7263575,1632047477.7448075,2242366412.213742,3316455696.2025313,7582417582.417564,6146572104.018912,-1840000000.0000021,12758620689.655188,-27636815920.398006,-1643323996.2651722,15116569525.395514,-1810769492.1012402,5.591405966742783e+16,9055177069272024.0,1.0248943549511358e+16,1.0799903509405146e+17,-3.9446304351611224e+16,-1.8880785115883958e+17,2.919724137931041e+17,-1.2663146272743962e+18,3.233021383598611e+17,3.912206704402587e+16,-7.047185269565681e+16,1.0,0.8865972944036903,0.852100138007564,0.8376772463355672,0.850457129308899,0.9216490279482188,0.9745787073707419,0.8907245645543628,1.0,0.23859413159664455,0.004677117328360643,1.0,0.12791991101223582
