,Longitude,Latitude,Silt [%]
3208,-2.7667,36.8839,39.7
3209,-2.7167,36.8339,44.0
3210,-2.5833,36.9839,34.3
3211,-2.5166,36.8839,39.9
3212,-2.4833,36.9506,56.7
3213,-2.3333,37.0006,33.9
3214,-2.2166,36.9173,26.8
3215,-2.15,36.8673,15.3
3216,-2.0833,36.8506,16.8
3217,-1.9666,37.0006,50.4
3218,-2.0333,36.8839,29.8
3219,-3.1167,36.7673,62.7
3220,-2.95,36.7506,3.0
3221,-2.9333,36.8173,52.5
3222,-2.7333,36.7673,55.1
3223,-2.6833,36.7173,20.7
3224,-2.6333,36.7506,23.3
3225,-2.6166,36.7339,29.0
3226,-2.25,36.8339,10.7
3227,-2.2,36.7673,17.0
3228,-2.2333,36.7839,17.7
3229,-2.0666,36.8173,33.4
3230,-6.6835,43.5341,24.3
3231,-6.5169,43.5341,37.9
3232,-6.1335,43.5341,66.0
3233,-5.7668,43.5675,21.8
3234,-6.9169,43.3841,80.5
3235,-6.8502,43.4508,12.2
3236,-6.5002,43.4175,48.6
3237,-6.2669,43.4508,36.1
3238,-6.1169,43.4841,16.2
3239,-5.8835,43.4175,3.8
3240,-5.4335,43.4341,14.7
3241,-5.2668,43.4508,20.5
3242,-5.0334,43.4175,19.8
3243,-4.7001,43.3675,34.3
3244,-6.9336,43.1841,35.0
3245,-5.7335,43.2174,78.5
3246,-6.6335,43.3174,46.0
3247,-6.6335,43.2508,33.2
3248,-6.3669,43.3008,12.6
3249,-6.2835,43.2174,37.4
3250,-6.1002,43.2341,23.4
3251,-5.9168,43.2341,27.8
3252,-5.7835,43.2008,33.2
3253,-5.6502,43.2341,57.3
3254,-5.5335,43.2841,49.5
3255,-5.4835,43.3174,42.3
3256,-5.3668,43.2341,47.3
3257,-5.1001,43.3174,16.6
3258,-5.0835,43.3008,38.3
3259,-5.0001,43.2841,40.8
3260,-4.8001,43.2508,44.9
3261,-6.7502,43.1008,33.8
3262,-6.6335,43.0341,37.8
3263,-6.4502,43.0674,33.3
3264,-6.0502,43.1341,35.4
3265,-5.9668,43.0841,28.7
3266,-5.6835,43.1174,47.0
3267,-5.4335,43.0674,55.0
3268,-5.1335,43.1508,38.3
3269,-6.7002,42.9341,39.1
3270,-6.5835,42.9508,43.1
3271,-4.8334,41.0674,25.7
3272,-4.9501,41.1007,29.1
3273,-5.0501,40.884,28.3
3274,-4.9668,40.9507,12.3
3275,-4.9668,40.9674,45.4
3276,-5.1835,40.4174,14.4
3277,-5.0168,40.6507,12.4
3278,-5.0168,40.634,5.9
3279,-5.0168,40.6174,12.0
3280,-4.9168,40.634,3.8
3281,-5.0168,40.5174,5.6
3282,-4.8334,40.6007,10.3
3283,-4.7334,40.5174,12.8
3284,-4.5168,40.5507,36.0
3285,-4.4334,40.584,26.0
3286,-4.2167,40.634,30.0
3287,-5.2279,40.3604,17.8
3288,-5.3335,40.3396,10.9
3289,-5.2501,40.4007,17.9
3290,-5.0812,40.3576,8.4
3291,-4.9879,40.394,10.6
3292,-4.7668,40.5007,18.0
3293,-4.6001,40.5674,22.6
3294,-4.4654,40.3882,12.0
3295,-5.6668,40.3007,27.6
3296,-5.2301,40.279,8.9
3297,-5.1501,40.1799,25.6
3298,-5.1665,40.2262,8.7
3299,-5.1626,40.2382,10.1
3300,-5.1209,40.2187,23.2
3301,-5.0932,40.259,27.5
3302,-5.0334,40.284,16.5
3303,-5.0168,40.3007,13.1
3304,-5.0168,40.3174,17.5
3305,-4.8501,40.3007,9.2
3306,-4.8334,40.334,6.9
3307,-4.8001,40.3007,16.6
3308,-5.3321,40.1479,6.0
3309,-5.2501,40.134,13.0
3310,-5.2501,40.1174,15.0
3311,-5.0501,40.184,15.9
3312,-5.1001,40.2507,21.4
3313,-5.1001,40.2007,19.2
3314,-5.1334,40.184,17.9
3315,-5.0112,40.3285,5.4
3316,-4.7668,40.6507,7.7
3317,-4.7668,40.6507,13.0
3318,-4.7584,40.984,6.8
3319,-4.7668,41.1174,2.8
3320,-5.0834,39.3673,9.0
3321,-5.0668,39.2673,19.3
3322,-6.9502,39.084,18.5
3323,-6.9157,39.0507,17.8
3324,-6.853,39.0812,30.5
3325,-6.8669,39.1173,10.8
3326,-6.7169,39.184,17.0
3327,-6.0502,39.0507,10.0
3328,-5.9835,39.0673,10.4
3329,-5.8335,39.084,15.4
3330,-5.8002,39.1173,13.6
3331,-5.7001,39.034,15.0
3332,-5.6501,39.034,17.1
3333,-7.0502,38.8506,36.8
3334,-6.9835,38.9006,47.3
3335,-6.9669,38.8506,31.6
3336,-6.853,38.7912,31.5
3337,-6.8483,38.794,17.2
3338,-6.8463,38.7893,11.3
3339,-6.8424,38.794,27.5
3340,-6.7169,38.9673,15.6
3341,-6.5669,38.934,11.5
3342,-6.6169,38.8673,18.2
3343,-6.5835,38.834,23.8
3344,-6.4669,38.834,20.0
3345,-6.4669,38.8506,15.0
3346,-6.4169,38.884,9.8
3347,-6.3669,38.8673,40.0
3348,-6.3502,38.8506,10.3
3349,-6.1668,38.8506,23.8
3350,-6.0835,38.884,20.3
3351,-6.0668,38.984,11.6
3352,-5.9668,38.9507,1.0
3353,-5.8168,38.984,1.0
3354,-5.8168,38.9673,15.4
3355,-5.7668,38.984,1.1
3356,-5.7001,38.934,24.4
3357,-5.6501,39.0173,26.9
3358,-5.2668,38.984,24.0
3359,-7.0836,38.8173,26.0
3360,-7.0502,38.784,25.8
3361,-7.0335,38.7673,13.6
3362,-6.9669,38.7173,24.6
3363,-6.8335,38.8006,7.4
3364,-6.6835,38.8006,25.7
3365,-6.4335,38.8006,14.7
3366,-6.6835,38.684,31.2
3367,-6.5169,38.7673,23.5
3368,-6.4057,38.7212,26.0
3369,-6.3657,38.7029,36.8
3370,-6.2835,38.684,16.1
3371,-6.1141,38.8312,16.5
3372,-5.8502,38.784,28.9
3373,-5.8502,38.7006,12.3
3374,-5.7501,38.784,10.4
3375,-5.6335,38.734,8.2
3376,-5.5501,38.7506,24.1
3377,-6.9002,38.5506,23.4
3378,-6.8335,38.5465,25.9
3379,-6.8002,38.634,24.3
3380,-6.7002,38.6506,16.7
3381,-6.4835,38.6173,5.0
3382,-6.4169,38.584,25.1
3383,-6.3168,38.584,15.7
3384,-6.2835,38.5506,16.3
3385,-5.8668,38.584,27.5
3386,-5.7835,38.634,10.4
3387,-5.7335,38.6506,19.2
3388,-5.6501,38.634,7.9
3389,-5.6001,38.584,17.7
3390,-5.5168,38.6173,19.6
3391,-6.8169,38.4173,37.6
3392,-6.7669,38.6173,32.0
3393,-6.6002,38.434,44.6
3394,-6.5169,38.4006,24.0
3395,-6.3335,38.4673,52.0
3396,-6.3502,38.3673,18.5
3397,-6.2502,37.984,35.9
3398,-5.8502,38.484,12.7
3399,-7.0835,38.234,41.5
3400,-7.0002,38.284,39.2
3401,-6.7835,38.3173,28.5
3402,-6.6896,38.2251,52.5
3403,-6.6558,38.194,51.8
3404,-6.4835,38.2173,19.7
3405,-5.7168,38.284,18.0
3406,-6.5669,38.134,23.8
3407,-6.5335,38.034,59.8
3408,1.8003,42.1841,27.2
3409,1.8669,42.2341,49.7
3410,2.0336,42.2341,33.5
3411,2.167,41.8841,64.1
3412,2.1836,41.9341,52.2
3413,2.2003,41.9674,60.9
3414,2.3003,41.9507,56.2
3415,2.417,41.9674,11.8
3416,2.4336,41.9507,11.6
3417,2.467,41.9007,36.0
3418,2.3336,41.8841,19.0
3419,1.8003,41.7007,46.0
3420,2.0336,41.6674,21.3
3421,2.237,41.8213,45.5
3422,2.3253,41.8118,16.4
3423,2.3892,41.7785,27.7
3424,2.3336,41.7674,32.2
3425,2.3947,41.7285,32.5
3426,2.4392,41.7618,28.7
3427,1.5183,41.6202,40.0
3428,1.5169,41.5174,43.4
3429,2.0336,41.6174,49.7
3430,1.4336,41.5007,13.2
3431,2.367,41.534,11.8
3432,2.317,41.5007,18.3
3433,2.3586,41.5368,5.7
3434,2.3586,41.5229,29.9
3435,1.553,41.4515,34.5
3436,1.6749,41.428,39.8
3437,1.6269,41.3515,46.7
3438,1.9305,41.3889,67.6
3439,1.9503,41.334,68.3
3440,1.9169,41.3007,58.7
3441,1.967,41.284,31.4
3442,1.967,41.3174,43.8
3443,2.0108,41.3302,38.3
3444,1.9528,41.2882,55.5
3445,1.9455,41.2696,46.6
3446,2.367,41.6841,41.2
3447,-3.8167,42.9174,16.0
3448,-3.4,42.9674,25.5
3449,-3.45,42.7341,36.1
3450,-3.4334,42.7674,14.8
3451,-3.1667,42.8174,6.7
3452,-3.1,42.6508,24.0
3453,-3.0668,42.1341,24.2
3454,-3.0667,42.1341,24.3
3455,-3.0167,42.0424,22.0
3456,-3.2833,41.9507,8.5
3457,-3.0333,41.9841,7.3
3458,-3.0167,41.9841,23.5
3459,-3.15,41.8674,9.0
3460,-4.0167,41.7341,34.7
3461,-3.9334,41.7507,2.0
3462,-3.8834,41.7674,3.9
3463,-3.8667,41.7507,10.2
3464,-3.9167,41.7174,25.6
3465,-3.8834,41.7007,13.3
3466,-3.8,41.7674,40.0
3467,-3.7667,41.7341,13.8
3468,-3.6334,41.7841,38.9
3469,-3.7334,41.7007,48.6
3470,-3.6834,41.7174,1.1
3471,-3.6334,41.7341,28.4
3472,-3.6167,41.7841,16.5
3473,-3.55,41.7174,20.6
3474,-3.4834,41.8174,24.2
3475,-3.5,41.7507,36.4
3476,-3.5167,41.7007,26.4
3477,-3.45,41.7007,36.6
3478,-3.8167,41.6507,22.8
3479,-3.5834,41.6174,12.3
3480,-3.5667,41.6341,29.6
3481,-3.5167,41.6841,16.8
3482,-3.0333,41.9841,10.8
3483,-3.45,43.1174,15.6
3484,-3.9667,41.8174,22.9
3485,-3.9501,41.7507,13.7
3486,-3.55,41.7674,33.8
3487,-6.2502,40.3507,42.5
3488,-6.7001,40.1998,40.3
3489,-6.6919,40.2424,42.1
3490,-6.5835,40.2174,25.0
3491,-6.5002,40.2507,14.0
3492,-6.1502,40.2174,35.7
3493,-6.0502,40.2507,10.2
3494,-5.6168,40.0174,32.6
3495,-5.7001,40.2674,19.8
3496,-6.4669,40.034,6.3
3497,-6.3169,40.084,30.5
3498,-6.0335,40.0507,25.5
3499,-6.0002,40.034,10.2
3500,-5.8835,40.1507,10.0
3501,-5.8668,40.134,11.0
3502,-5.8335,40.134,16.5
3503,-5.5668,40.1507,13.5
3504,-5.5835,40.1174,10.2
3505,-5.8335,40.1146,10.5
3506,-5.6001,40.0174,8.0
3507,-5.3668,40.134,9.6
3508,-6.8669,39.8673,9.1
3509,-6.5169,39.9173,39.0
3510,-6.4002,39.8673,16.5
3511,-6.0502,39.884,26.6
3512,-5.9168,39.934,8.3
3513,-5.6835,39.9174,14.8
3514,-5.6001,39.934,21.3
3515,-5.5835,39.6673,22.9
3516,-6.3335,39.7173,11.7
3517,-5.5668,39.734,49.7
3518,-5.3501,39.8007,8.9
3519,-5.2168,39.7673,9.9
3520,-7.0836,39.6007,35.5
3521,-6.6502,39.6007,9.1
3522,-6.2668,39.6007,40.5
3523,-5.8668,39.5507,28.6
3524,-5.7835,39.584,18.2
3525,-5.6335,39.634,14.6
3526,-5.3335,39.5507,20.0
3527,-6.6835,39.384,18.1
3528,-6.4169,39.4507,21.0
3529,-6.2835,39.434,6.0
3530,-5.9168,39.3507,21.5
3531,-5.7001,39.384,40.9
3532,-5.3335,39.484,54.5
3533,-6.5946,39.2701,29.0
3534,-6.5002,39.284,18.3
3535,-6.2168,39.334,11.8
3536,-5.346,39.3312,6.0
3537,-6.0168,39.1507,5.4
3538,-5.9168,39.1173,9.4
3539,-5.7168,39.134,14.2
3540,-6.8072,40.1646,8.4
3541,-5.8502,40.2674,29.5
3542,-5.8835,40.2507,23.0
3543,-5.8668,40.234,23.5
3544,-6.8669,40.2174,45.1
3545,-6.7669,40.234,22.5
3546,-6.7835,40.2174,23.3
3547,-5.5668,40.1007,11.2
3548,-5.4668,39.884,13.5
3549,-6.7835,40.184,23.5
3550,-6.6335,40.2174,22.0
3551,-6.0668,40.234,53.0
3552,-6.5835,40.0174,34.1
3553,-6.5669,40.0174,30.3
3554,-6.5502,40.034,41.7
3555,-6.5502,40.0174,12.6
3556,-6.5502,40.0007,65.0
3557,-5.6835,40.0174,16.0
3558,-5.5668,40.034,5.0
3559,-5.5335,40.0674,3.0
3560,-5.4335,40.1007,13.0
3561,-5.4335,40.0507,7.0
3562,-5.4001,40.1174,14.0
3563,-6.5669,39.984,7.0
3564,-6.3169,39.984,22.0
3565,-6.3169,39.9173,28.0
3566,-6.4002,39.9507,43.0
3567,-6.3835,39.9007,24.0
3568,-5.7001,36.9006,33.8
3569,-5.1168,36.9673,35.7
3570,-5.1001,36.9173,11.2
3571,-5.1168,36.9506,27.3
3572,-6.1835,36.7506,45.5
3573,-6.0502,36.7006,14.8
3574,-6.0779,36.6841,5.2
3575,-5.7335,36.7339,67.0
3576,-5.6668,36.7673,37.5
3577,-5.6168,36.8006,28.5
3578,-5.5835,36.8173,58.4
3579,-6.0502,36.5173,58.6
3580,-5.7001,36.5006,0.1
3581,-6.0835,36.4839,74.5
3582,-5.8335,36.2339,24.7
3583,-5.4335,36.3006,30.3
3584,-5.3835,36.3173,3.0
3585,-5.4001,36.2506,4.5
3586,-5.4335,36.2006,14.5
3587,-5.3946,36.1837,24.8
3588,-4.3681,43.3936,2.1
3589,-4.3387,43.3519,13.9
3590,-4.2834,43.3675,18.0
3591,-4.1167,43.4008,8.8
3592,-4.0834,43.4008,9.0
3593,-4.0334,43.4175,16.5
3594,-4.0667,43.3508,25.9
3595,-3.7773,43.3966,30.6
3596,-3.775,43.3958,48.4
3597,-3.65,43.3841,23.2
3598,-3.6167,43.3841,15.4
3599,-3.45,43.3841,15.6
3600,-3.2667,43.3841,50.2
3601,-4.0923,43.3575,29.7
3602,-4.5334,43.3175,19.7
3603,-4.6668,43.2508,39.9
3604,-4.6168,43.2341,29.6
3605,-4.2667,43.2341,43.4
3606,-4.347,43.3338,6.0
3607,-4.2334,43.2841,12.7
3608,-4.2001,43.3008,22.9
3609,-4.3001,43.1841,16.8
3610,-4.1001,43.3008,21.5
3611,-4.0834,43.2008,31.9
3612,-3.9501,43.2008,30.2
3613,-3.8,43.1841,41.5
3614,-3.75,43.2675,51.5
3615,-3.6334,43.3008,42.1
3616,-3.6,43.2174,22.4
3617,-3.7909,43.1986,6.2
3618,-3.4667,43.3008,18.3
3619,-3.35,43.3175,64.2
3620,-4.7001,43.1508,36.9
3621,-4.7168,43.0841,30.1
3622,-4.6668,43.0674,47.5
3623,-4.5168,43.1341,46.6
3624,-4.3501,43.1008,42.1
3625,-4.2501,43.1341,48.8
3626,-4.2445,43.0897,24.5
3627,-4.0834,43.1174,45.8
3628,-4.1501,43.0341,19.8
3629,-3.9334,43.0841,36.7
3630,-3.75,43.1341,34.4
3631,-3.9328,43.1533,15.7
3632,-3.45,43.1508,9.2
3633,-4.1001,42.9508,43.1
3634,-4.0167,42.8841,41.8
3635,-3.9667,42.8508,41.0
3636,-0.1665,40.7507,40.6
3637,-0.1665,40.7174,33.2
3638,-0.2165,40.5507,22.0
3639,-0.1332,40.6174,25.0
3640,-0.0832,40.6507,37.0
3641,-0.0498,40.6007,27.0
3642,0.0002,40.584,50.0
3643,0.2168,40.584,34.0
3644,0.0668,40.3507,25.0
3645,0.3835,40.3674,31.0
3646,-0.2999,40.3007,17.0
3647,0.0668,40.284,19.0
3648,-0.1498,39.784,32.0
3649,-0.3999,40.1507,19.0
3650,-0.3165,40.1174,12.0
3651,-0.4665,40.0507,49.1
3652,-0.4332,40.0174,44.7
3653,0.0335,40.1507,13.0
3654,0.0668,40.134,41.6
3655,0.0668,40.1007,28.0
3656,0.1002,40.084,11.8
3657,-0.4499,39.9174,37.3
3658,-0.4165,39.9007,40.0
3659,-0.2165,39.884,26.3
3660,-0.2665,39.8507,35.2
3661,-0.0498,39.884,4.0
3662,-0.5665,39.8007,43.3
3663,-0.4332,39.7673,38.8
3664,-0.4499,39.8007,32.3
3665,-0.1998,39.7507,10.0
3666,-0.1637,39.7673,23.0
3667,-4.887,39.4451,12.0
3668,-4.7801,39.4465,10.5
3669,-4.6668,39.3673,23.9
3670,-3.2167,39.4007,29.0
3671,-2.9333,39.3507,6.0
3672,-3.7334,39.2673,28.1
3673,-3.5667,39.234,48.0
3674,-3.4334,39.2673,51.0
3675,-3.1833,39.3173,20.0
3676,-2.8667,39.284,36.0
3677,-4.1765,39.0523,48.9
3678,-4.157,39.0348,44.6
3679,-3.2417,39.1118,36.3
3680,-3.1167,39.1173,22.0
3681,-3.8334,38.834,8.8
3682,-3.6945,38.8687,11.8
3683,-3.6536,38.9257,30.5
3684,-3.3947,38.837,29.8
3685,-3.2667,38.884,40.0
3686,-3.0833,38.9173,36.0
3687,-4.0801,38.734,12.4
3688,-3.8956,38.722,35.7
3689,-3.4334,38.8006,24.0
3690,-3.0167,38.7006,32.0
3691,-2.9833,38.8173,30.0
3692,-2.8667,38.7673,37.0
3693,-2.7167,38.684,30.0
3694,-3.6,38.634,27.4
3695,-3.8903,38.5826,10.6
3696,-3.4667,38.6006,11.1
3697,-3.4834,38.6006,20.0
3698,-3.2833,38.584,26.0
3699,-3.4639,39.259,39.0
3700,-3.2333,39.309,37.0
3701,-3.3333,38.8173,17.0
3702,-3.4084,38.8006,23.0
3703,-3.0167,39.1895,21.0
3704,-3.1542,39.3173,0.1
3705,-4.9168,38.634,12.9
3706,-5.1668,38.384,30.4
3707,-4.9001,38.584,10.6
3708,-4.8834,38.4006,14.0
3709,-4.9334,38.3506,29.4
3710,-4.807,38.4409,8.3
3711,-4.8168,38.3979,5.7
3712,-4.8043,38.3562,10.7
3713,-4.7584,38.3812,4.0
3714,-4.7376,38.3451,3.0
3715,-4.6501,38.3506,11.9
3716,-4.5834,38.4006,11.2
3717,-4.5459,38.4534,20.2
3718,-4.5904,38.409,15.0
3719,-4.6001,38.3673,6.0
3720,-5.3335,38.2673,12.7
3721,-5.3501,38.234,19.9
3722,-4.8834,38.2006,28.5
3723,-4.7834,38.2506,30.7
3724,-4.8168,38.2006,30.7
3725,-5.3668,38.084,10.7
3726,-5.3501,38.1006,12.9
3727,-4.9001,38.0173,16.0
3728,-4.8334,38.0506,33.1
3729,-4.4001,38.0506,0.2
3730,-5.0668,37.934,30.6
3731,-4.8501,37.9673,12.6
3732,-4.8001,37.984,30.0
3733,-4.8001,37.8673,18.1
3734,-5.2501,37.7339,17.8
3735,-5.0987,37.7784,8.9
3736,-5.0765,37.8034,8.0
3737,-5.0168,37.784,21.5
3738,-4.9987,37.7312,13.5
3739,-4.7834,37.8173,50.5
3740,-4.7834,37.7673,35.3
3741,-4.9334,37.5173,13.3
3742,-4.6668,37.5173,39.8
3743,-4.2667,37.4673,46.2
3744,-4.4667,37.3673,18.1
3745,-4.1334,37.3839,13.6
3746,-4.3667,37.3173,40.2
3747,-7.9975,43.6994,27.9
3748,-8.117,43.6008,53.9
3749,-7.9836,43.5841,48.5
3750,-7.8336,43.5675,11.3
3751,-8.0503,43.4841,47.2
3752,-8.8337,43.2174,37.2
3753,-8.767,43.2174,51.2
3754,-8.3836,43.2841,45.4
3755,-8.2003,43.3008,31.7
3756,-8.2072,43.3105,16.1
3757,-8.1336,43.3174,45.3
3758,-8.0836,43.1841,31.2
3759,-7.967,43.1841,54.9
3760,-8.8337,43.1341,35.7
3761,-8.8003,43.1674,44.5
3762,-8.7003,43.1674,33.8
3763,-8.7337,43.1174,23.2
3764,-8.6837,43.0994,46.9
3765,-8.5837,43.1341,17.0
3766,-8.5003,43.1174,20.1
3767,-8.1336,43.1508,57.9
3768,-8.0836,43.1341,28.3
3769,-8.017,43.0674,39.2
3770,-8.0003,43.0841,44.7
3771,-9.0837,42.8508,19.2
3772,-9.0504,42.8841,26.3
3773,-9.017,42.9508,42.5
3774,-8.9503,42.9674,18.9
3775,-8.8003,42.9341,12.9
3776,-8.717,42.8841,24.9
3777,-8.6837,42.8841,4.8
3778,-8.4503,42.9008,14.0
3779,-8.367,42.8841,18.4
3780,-8.1336,42.9341,34.2
3781,-8.017,42.898,49.1
3782,-8.867,42.7508,30.5
3783,-8.7503,42.8008,19.6
3784,-8.7003,42.8174,30.7
3785,-8.7837,42.7841,28.9
3786,-8.7003,42.7341,5.7
3787,-8.4003,42.8008,24.0
3788,-8.217,43.3091,86.7
3789,-2.55,40.3507,29.3
3790,-2.2333,40.4674,21.0
3791,-2.2333,40.4674,23.0
3792,-1.8666,40.4007,39.7
3793,-1.8499,40.384,26.8
3794,-1.9166,40.384,69.7
3795,-2.8333,40.2007,22.0
3796,-2.55,40.2174,26.4
3797,-2.0333,40.2507,39.5
3798,-1.9166,40.2507,32.1
3799,-1.9166,40.2174,52.3
3800,-1.8333,40.2507,28.6
3801,-3.0667,40.0507,42.2
3802,-2.7,40.084,38.5
3803,-2.55,40.134,53.5
3804,-2.5166,40.1174,29.8
3805,-2.3666,40.084,17.8
3806,-2.1,40.1674,43.8
3807,-2.0333,40.1674,11.2
3808,-2.0333,40.1673,70.8
3809,-1.9499,40.034,48.1
3810,-1.8999,40.034,40.6
3811,-1.6666,40.1007,37.1
3812,-1.6666,40.0507,10.5
3813,-2.0333,39.884,70.1
3814,-1.9833,39.9674,65.1
3815,-1.9833,39.9507,64.8
3816,-1.9333,39.984,17.4
3817,-1.9333,39.9674,80.1
3818,-1.6833,39.984,19.7
3819,-2.9,39.8173,41.8
3820,-2.7167,39.4673,18.1
3821,-2.7333,39.4507,11.0
3822,-2.75,39.384,6.9
3823,-2.5166,40.5007,20.0
3824,-2.7833,40.284,19.3
3825,-2.4333,40.2007,35.0
3826,-1.7963,40.4118,33.2
3827,-1.7708,40.2124,9.0
3828,-1.7944,40.3813,22.4
3829,2.1336,42.2341,59.9
3830,2.1503,42.3007,40.4
3831,2.2003,42.3174,39.9
3832,2.1836,42.2841,44.3
3833,2.167,42.2507,41.2
3834,2.4892,42.2602,47.5
3835,2.4906,42.2144,40.2
3836,2.7003,42.2841,27.5
3837,2.6837,42.2674,30.0
3838,2.2003,42.3174,31.7
3839,2.5198,42.1521,70.5
3840,2.5503,42.1507,27.6
3841,2.7337,42.1341,53.8
3842,2.4281,41.8424,20.6
3843,2.4225,41.8396,19.0
3844,2.7837,41.9841,25.0
3845,2.7837,41.9507,19.0
3846,2.7503,41.9285,13.2
3847,2.7642,41.8368,25.0
3848,3.017,41.9507,16.0
3849,3.0337,41.9341,21.0
3850,3.1672,41.9201,20.9
3851,2.4378,41.8479,8.2
3852,2.7156,41.7696,62.1
3853,2.7503,42.1507,24.9
3854,-2.55,37.6506,80.8
3855,-2.45,37.7506,44.4
3856,-2.4333,37.8173,72.3
3857,-3.6,37.4228,29.4
3858,-3.5667,37.4006,18.7
3859,-3.3,37.4006,56.9
3860,-2.7667,37.4839,51.2
3861,-2.7667,37.3673,24.9
3862,-2.5833,37.4506,29.7
3863,-3.7334,37.2173,51.9
3864,-3.7334,37.1673,51.6
3865,-3.55,37.2506,34.1
3866,-3.55,37.2673,14.8
3867,-3.5167,37.2673,26.5
3868,-4.1001,37.3173,39.3
3869,-3.1833,37.3172,60.2
3870,-3.0667,37.3173,10.0
3871,-3.1833,37.2673,24.1
3872,-2.8833,37.2506,21.5
3873,-3.1167,37.2339,31.0
3874,-3.0167,37.1839,17.8
3875,-4.0834,37.1673,44.3
3876,-2.8167,37.3339,40.2
3877,-4.0834,37.0506,24.9
3878,-4.0334,37.0839,24.8
3879,-4.0334,37.0173,22.3
3880,-3.9167,37.084,45.7
3881,-3.4834,37.0506,25.5
3882,-3.4667,37.1006,31.0
3883,-3.3834,37.1006,30.4
3884,-3.25,37.1506,14.5
3885,-3.2833,37.0173,28.5
3886,-3.0833,37.0173,21.5
3887,-3.0667,37.1506,29.0
3888,-3.8,36.9839,23.4
3889,-3.5334,37.0006,42.4
3890,-3.35,36.9339,22.7
3891,-3.3,36.9006,17.4
3892,-3.2833,36.9839,36.7
3893,-3.0833,36.9506,19.9
3894,-3.15,36.8673,24.6
3895,-3.05,36.8839,42.0
3896,-3.7,36.7839,18.7
3897,-3.5167,36.7839,27.5
3898,-3.6,36.7839,26.8
3899,-3.55,36.7673,14.2
3900,-3.3653,36.7806,24.9
3901,-3.3686,36.7609,23.4
3902,-3.3661,36.7417,26.7
3903,-2.575,37.634,29.3
3904,-2.55,37.6339,83.0
3905,-2.55,37.6339,84.5
3906,-2.5499,37.6339,87.5
3907,-2.5847,37.6423,80.2
3908,-3.7166,37.1006,29.4
3909,-3.2833,41.084,23.7
3910,-3.2333,41.0507,42.0
3911,-3.1667,41.134,23.3
3912,-2.6833,41.1007,31.4
3913,-2.5166,41.134,15.0
3914,-2.3666,41.034,14.0
3915,-3.2722,40.8618,28.9
3916,-3.2167,40.9674,4.8
3917,-3.15,40.8507,40.0
3918,-3.1333,40.9007,22.2
3919,-3.1,40.9507,39.8
3920,-2.8667,40.8507,41.5
3921,-2.7167,40.884,23.0
3922,-1.8666,40.9674,37.0
3923,-3.4278,40.709,40.3
3924,-3.1167,40.7674,37.0
3925,-3.0833,40.7674,31.0
3926,-2.9833,40.784,56.0
3927,-2.9667,40.7674,42.0
3928,-2.6667,40.8007,24.0
3929,-1.6999,40.7507,21.0
3930,-1.6499,40.8007,12.0
3931,-1.5499,40.784,16.3
3932,-3.3167,40.6007,11.9
3933,-3.1708,40.5326,12.9
3934,-3.0833,40.3007,27.0
3935,-3.2458,40.9146,12.0
3936,-3.15,40.734,40.0
3937,-3.3167,40.6007,11.9
3938,-3.2917,41.059,23.7
3939,-3.1,40.934,39.8
3940,-1.5833,40.7757,16.3
3941,-2.95,40.9507,43.7
3942,-3.4167,40.7049,40.0
3943,-2.8667,40.7674,12.8
3944,-3.1667,40.5674,10.3
3945,-3.0667,40.9924,15.5
3946,-1.8333,43.3675,7.6
3947,-1.7833,43.0341,11.2
3948,-2.4166,43.2174,50.1
3949,-2.35,43.2841,61.1
3950,-2.2677,43.2107,29.4
3951,-2.2002,43.3008,4.3
3952,-2.15,43.2341,68.5
3953,-2.0833,43.2841,25.9
3954,-2.0999,43.2841,10.3
3955,-2.0666,43.3008,8.4
3956,-1.8994,43.2445,35.5
3957,-1.7833,43.2841,23.2
3958,-2.5,43.0341,64.3
3959,-2.8333,43.2675,66.9
3960,-2.7,43.3175,54.1
3961,-2.2166,43.1508,49.1
3962,-2.1166,43.0508,61.2
3963,-1.9333,43.1508,45.8
3964,-2.3,42.9674,71.2
3965,-6.6727,38.0728,29.0
3966,-7.1669,37.984,11.4
3967,-7.1169,37.9673,18.6
3968,-7.0569,37.8392,18.4
3969,-6.4059,36.9166,34.5
3970,-6.9224,37.9573,11.5
3971,-6.8685,37.9459,20.0
3972,-6.8685,37.9328,20.3
3973,-6.7335,37.8673,12.7
3974,-6.6269,37.949,38.0
3975,-6.6502,37.884,74.1
3976,-6.5835,37.8673,14.7
3977,-6.4724,37.8837,46.3
3978,-6.2002,37.9173,17.2
3979,-7.1419,37.7687,30.4
3980,-7.1419,37.7687,33.0
3981,-6.9155,37.6687,43.5
3982,-6.8935,37.7164,37.7
3983,-6.7155,37.7728,20.9
3984,-6.7127,37.7256,21.2
3985,-6.5835,37.7839,14.6
3986,-6.5669,37.5751,10.6
3987,-7.121,37.5751,33.8
3988,-7.121,37.5895,32.5
3989,-6.9169,37.5534,38.0
3990,-6.8919,37.6173,21.9
3991,-7.0002,37.3503,6.7
3992,-6.3502,37.4673,22.5
3993,-6.4669,37.4006,9.3
3994,-6.3724,37.3728,24.1
3995,-7.1699,37.2087,39.2
3996,-6.9335,37.2007,6.7
3997,-6.9332,37.2006,39.2
3998,-6.8502,37.2006,3.2
3999,-6.7335,37.2006,4.0
4000,-6.5835,37.1839,5.0
