,Longitude,Latitude,Clay min [%]
5590,-1.6666,41.8341,8.6
5591,-1.6166,43.0175,23.2
5592,-1.6165,43.0174,13.7
5593,-2.1666,42.8341,19.5
5594,-2.1666,42.8508,1.3
5595,-2.1666,42.8508,1.1
5596,-6.1835,40.5507,19.0
5597,-6.1168,40.5674,16.0
5598,-6.4502,40.4674,11.5
5599,-8.267,42.7008,8.2
5600,-3.8667,40.9007,17.4
5601,-3.75,40.6507,6.3
5602,-3.6667,38.834,6.4
5603,-5.3835,39.3673,17.5
5604,-5.7168,40.1175,12.4
5605,-2.5512,37.7506,15.3
5606,-2.7333,37.5506,11.0
5607,-2.5645,37.5833,8.1
5608,-2.5704,37.584,9.3
5609,-2.5666,37.5839,4.8
5610,-2.5666,37.584,3.1
5611,-2.5662,37.5841,19.5
5612,-2.7,37.6006,27.7
5613,-3.7167,37.1005,21.6
5614,-3.718,37.0997,36.1
5615,-3.9167,37.0839,33.4
5616,-3.4667,39.7673,49.8
5617,-1.9499,43.0008,23.0
5618,-2.0666,42.8175,39.0
5619,-2.3833,37.6173,51.0
5620,-2.2333,37.6506,62.0
5621,-2.3833,37.5506,11.6
5622,-2.4498,37.6006,20.4
5623,-2.4506,37.6006,17.8
5624,-2.45,37.5999,2.8
5625,-1.8666,37.0506,46.8
5626,-1.83,37.3808,15.3
5627,-1.8166,37.3006,21.9
5628,-1.8275,37.0504,19.4
5629,-1.8162,37.1673,18.6
5630,-1.8333,37.1339,13.7
5631,-1.8499,37.1339,13.0
5632,-1.8999,37.1673,7.4
5633,-1.7666,37.3173,25.2
5634,-1.816,37.1673,15.0
5635,-1.8333,37.1506,10.5
5636,-1.8499,37.1173,18.5
5637,-1.8333,37.1839,44.2
5638,-1.8333,37.2006,16.1
5639,-1.8999,37.0506,14.0
5640,-2.2166,36.7673,11.1
5641,-2.2,36.8173,8.7
5642,-2.05,36.8173,18.3
5643,-2.1,36.8173,14.8
5644,-2.1166,36.7839,26.4
5645,-2.233,36.7854,8.3
5646,-2.2189,36.7643,15.5
5647,-2.2166,36.7673,57.1
5648,-2.1189,37.3665,22.6
5649,-1.8999,37.4839,11.4
5650,-2.0666,37.4673,25.2
5651,-2.3666,37.0506,39.3
5652,-1.8666,37.4673,36.1
5653,-2.1166,37.3673,11.1
5654,-2.1,37.684,25.3
5655,-2.1361,37.5039,4.1
5656,-1.8502,38.1017,7.1
5657,-2.5666,37.4839,22.5
5658,-2.45,37.7003,21.8
5659,-2.45,37.7006,31.0
5660,-2.4553,37.7007,11.0
5661,-2.8833,37.3173,17.6
5662,-2.8667,37.2839,8.1
5663,-3.1333,37.3009,14.1
5664,-2.8333,37.2839,14.5
5665,-2.8333,37.2838,20.0
5666,-3.1167,37.2839,20.3
5667,-2.9833,37.3173,15.0
5668,-2.95,37.3339,8.5
5669,-2.9667,37.2673,8.0
5670,-3.0833,37.3173,22.8
5671,-2.8834,37.2504,13.6
5672,-2.9992,37.1673,9.4
5673,-3.15,37.3006,12.8
5674,-3.1831,37.3173,16.4
5675,-2.8667,37.2173,12.5
5676,-3.1333,37.3006,4.1
5677,-2.8333,37.3839,46.0
5678,-2.7167,37.4673,10.6
5679,-2.8333,37.4173,39.1
5680,-2.5833,37.3339,5.3
5681,-2.7649,37.483,7.8
5682,-2.7667,37.4673,12.9
5683,-2.5833,37.3673,14.7
5684,-2.5833,37.4499,26.6
5685,-2.75,37.4576,4.9
5686,-2.749,37.4704,24.9
5687,-2.7644,37.4666,28.7
5688,-2.7667,37.4673,16.6
5689,-2.8167,37.1006,45.1
5690,-2.7667,37.3506,16.1
5691,-2.7499,37.4673,13.2
5692,-5.4001,38.0506,7.9
5693,-6.5835,37.7506,7.5
5694,-4.6501,40.5174,3.0
5695,-4.6668,40.4674,15.8
5696,-4.5168,40.534,25.0
5697,-4.4001,40.5674,16.5
5698,-4.4237,40.5671,8.5
5699,-6.7002,40.2674,21.0
5700,-6.7002,40.2007,16.0
5701,-6.6002,40.2174,19.5
5702,-6.6669,40.1507,18.0
5703,-6.5002,40.1674,18.5
5704,-5.7502,40.1007,13.0
5705,-5.8335,40.034,11.0
5706,-5.7502,40.0507,12.5
5707,-5.6501,40.1174,8.9
5708,-5.4667,40.1007,10.8
5709,-5.4501,40.1174,13.0
5710,-6.3169,40.3007,16.7
5711,-6.4169,40.234,16.5
5712,-6.4669,40.4507,13.0
5713,-6.3502,40.5007,12.0
5714,-6.1835,40.5674,10.5
5715,-6.3502,40.5174,15.8
5716,-6.1843,40.5675,19.2
5717,-6.1169,40.5674,19.0
5718,-5.0168,40.3174,8.7
5719,-5.7001,40.4007,10.5
5720,-2.7,38.0006,57.1
5721,-2.7,38.0006,35.0
5722,-2.6998,37.9766,19.5
5723,-2.9266,37.9006,23.1
5724,-2.9,37.9006,66.1
5725,-3.0833,41.1507,14.3
5726,-3.1167,41.0674,5.9
5727,-3.1165,41.134,6.3
5728,-3.0833,41.1841,14.8
5729,-3.1001,41.5674,9.2
5730,-3.1,41.5674,10.3
5731,-3.1167,41.1345,8.0
5732,-3.0832,41.184,10.8
5733,-3.3333,41.084,13.8
5734,-2.25,40.7007,8.4
5735,-4.6001,41.2674,13.6
5736,-4.6334,41.5174,9.0
5737,-5.051,41.2674,6.2
5738,-3.4,41.2507,3.1
5739,-6.3524,37.0519,4.5
5740,-6.3519,37.0503,9.8
5741,-6.3402,37.0352,14.3
5742,-2.9594,38.0673,25.3
5743,-2.6166,42.5174,18.2
5744,-6.34,37.0404,2.5
5745,-6.3494,37.0541,2.5
5746,-6.3365,37.051,6.0
5747,-6.3505,37.0496,15.3
5748,-6.4085,37.0864,20.5
5749,-2.95,38.0674,71.3
5750,-2.9027,37.8923,26.2
5751,-3.1499,37.0673,12.8
5752,-3.15,37.0673,8.8
5753,-3.15,37.0673,13.5
5754,-4.2667,43.0674,45.9
5755,-3.9667,40.7674,11.1
5756,-3.9167,40.784,11.1
5757,-8.5337,42.8674,11.4
5758,-8.5336,42.8668,10.7
5759,-8.5338,42.8676,25.3
5760,-8.5336,42.8674,15.5
5761,-8.5336,42.8668,27.8
5762,-3.4334,40.1673,13.5
5763,-3.4,40.1174,14.1
5764,-3.4294,40.1674,18.1
5765,-3.4167,40.1507,27.6
5766,-2.1499,42.8174,11.0
5767,-2.15,42.8174,13.9
5768,-2.2333,42.8174,14.1
5769,-2.06,42.8174,11.0
5770,-1.7166,43.0008,33.0
5771,-4.5501,40.1674,14.1
5772,-4.3001,40.2674,6.5
5773,-4.5398,40.165,10.8
5774,-4.7501,40.1507,13.7
5775,-4.7168,40.134,9.8
5776,-4.8834,39.884,25.6
5777,-4.9334,39.634,19.0
5778,-4.8001,39.5673,17.8
5779,-3.9,39.9007,6.0
5780,-3.3167,39.8673,19.8
5781,-3.3333,39.834,15.8
5782,-1.8499,41.7674,15.5
5783,-1.8154,41.7999,13.7
5784,-1.8166,41.8006,16.9
5785,-1.8166,41.7507,19.1
5786,-1.8166,41.7507,16.2
5787,-1.7833,41.8341,21.0
5788,-1.6833,41.8174,31.4
5789,-1.5999,41.8841,49.5
5790,-1.6006,41.8841,38.5
5791,-6.0668,37.0839,60.8
5792,-6.0668,37.0839,70.2
5793,-0.1164,42.7015,11.4
5794,-0.1165,42.7008,9.8
5795,-0.1165,42.7008,12.3
5796,-0.4499,42.6507,9.3
5797,-0.4498,42.6508,6.3
5798,-0.8499,42.7841,10.6
5799,-0.8665,42.8008,10.7
5800,-0.9165,42.7841,9.6
5801,-0.9332,42.435,11.1
5802,-0.9329,42.4341,10.8
5803,-0.7666,42.6341,17.5
5804,-0.7665,42.6342,9.1
5805,-0.7332,42.8838,17.8
5806,-0.7332,42.8841,18.2
5807,-0.7305,42.884,21.3
5808,-0.1831,42.7016,9.5
5809,-0.1831,42.7008,12.7
5810,-0.1833,42.7008,11.3
5811,0.5836,42.5843,10.4
5812,0.5835,42.5841,12.1
5813,0.6335,42.6008,14.0
5814,0.6835,42.7174,7.5
5815,0.6834,42.7008,4.0
5816,0.6835,42.7008,16.9
5817,1.9832,42.3174,44.1
5818,1.9837,42.3175,29.0
5819,1.9836,42.3174,34.5
5820,1.9836,42.3174,37.1
5821,1.9834,42.3183,33.3
5822,-5.7335,40.2174,13.0
5823,-5.7335,40.2174,12.5
5824,-6.1837,40.5674,10.5
5825,-6.35,40.5176,15.8
5826,-6.1668,40.5674,19.2
5827,-6.1146,40.5671,19.0
5828,-4.9668,40.334,8.7
5829,-5.7001,40.4007,10.5
5830,-5.1001,40.5507,14.9
5831,-6.8169,40.3007,14.3
5832,-6.6669,40.3174,17.8
5833,-6.7171,40.2873,13.0
5834,-6.7232,40.2837,12.6
5835,-5.3168,40.4674,12.9
5836,-5.8335,40.1174,11.2
5837,-0.2659,39.0673,16.9
5838,-0.2666,39.0674,24.5
5839,-0.2664,39.0674,21.5
5840,-0.2665,39.0674,12.0
5841,-0.2667,39.0675,19.2
5842,-6.4083,37.0858,2.5
5843,-6.4107,37.0862,1.5
5844,-6.4015,37.0801,1.5
5845,-6.413,37.0863,2.5
5846,-6.4078,37.0856,2.0
5847,-6.4669,36.9673,2.0
5848,-6.4845,37.0456,1.2
5849,-6.478,37.0392,2.0
5850,-6.4798,37.0483,3.3
5851,-6.473,36.8147,3.1
5852,-6.4781,37.0456,3.2
5853,-6.4789,37.0432,2.5
5854,-6.478,36.967,9.3
5855,-6.4784,37.016,5.5
5856,-6.3668,37.1673,13.7
5857,-6.3835,37.1173,2.1
5858,-6.4003,37.0784,4.5
5859,-6.4004,37.0831,6.0
5860,-6.4028,37.0859,5.9
5861,-6.4011,37.0864,9.1
5862,-6.4691,36.9839,9.8
5863,-6.401,37.0855,6.0
5864,-6.4017,37.0833,2.0
5865,-6.3445,36.8179,56.1
5866,-6.3668,36.8173,53.6
5867,-6.3786,37.0768,11.8
5868,-6.3917,37.0857,12.5
5869,-6.467,36.9673,8.5
5870,-6.479,37.0457,19.5
5871,-6.4848,37.0335,18.0
5872,-6.4546,37.9472,20.5
5873,-6.4163,37.0854,15.3
5874,-6.3541,37.0425,0.7
5875,-6.3669,37.2839,31.1
5876,-6.2327,37.3003,53.1
5877,-6.2329,37.3043,63.1
5878,-6.235,37.3108,53.1
5879,-6.2322,37.3007,37.0
5880,-6.2335,37.3006,34.7
5881,-6.3668,37.2839,68.0
5882,-6.5019,37.2506,38.8
5883,-6.2337,37.3052,38.1
5884,-6.5002,37.2506,66.0
5885,-6.5502,37.2506,37.5
5886,-6.2322,37.3006,31.6
5887,-6.2321,37.3137,8.6
5888,-6.3668,37.284,2.8
5889,-6.3668,37.2837,61.2
5890,-6.4168,37.0672,69.0
5891,-6.4928,37.079,51.2
5892,0.0335,42.2841,29.0
5893,0.0335,42.2841,34.5
5894,0.0337,42.2842,33.3
5895,0.0335,42.2841,37.1
5896,0.0334,42.2841,44.1
5897,-6.8335,40.3007,14.3
5898,-6.6835,40.3174,17.8
5899,-6.7164,40.284,13.0
5900,-6.7158,40.2832,12.6
5901,-5.3335,40.4174,12.9
5902,-5.8335,40.134,11.2
5903,-5.9002,39.8673,15.0
5904,-5.1668,40.3007,23.2
5905,-5.2501,40.334,13.6
5906,2.6502,39.6831,39.2
5907,2.6501,39.6832,22.3
5908,2.6503,39.6842,25.0
5909,2.65,39.6826,45.5
5910,2.8003,39.5673,48.3
5911,3.0003,39.3507,35.2
5912,2.0003,41.3174,20.7
5913,0.0502,41.284,19.8
5914,0.0668,41.2674,23.0
5915,1.6336,41.6841,23.0
5916,1.2002,41.8341,6.0
5917,1.2502,42.1174,54.7
5918,0.9836,41.3674,5.8
5919,-1.0666,39.1173,31.1
5920,-1.1166,39.084,15.6
5921,-1.1499,39.134,10.8
5922,-1.0832,39.0673,30.5
5923,-1.1999,39.0173,20.0
5924,-0.9832,39.0507,20.6
5925,-0.9832,39.084,34.9
5926,-0.9832,39.1673,25.9
5927,-1.2166,39.0673,7.0
5928,-0.9666,39.1007,32.8
5929,-0.9332,39.0173,24.7
5930,-1.1666,39.134,22.5
5931,-1.1832,39.134,23.7
5932,-0.8999,39.1673,10.3
5933,-0.8999,39.1007,16.9
5934,-1.2166,39.084,31.5
5935,-1.0999,39.0673,32.0
5936,1.9003,41.4341,12.3
5937,1.9006,41.4345,3.7
5938,1.9003,41.434,3.9
5939,1.9008,41.4357,6.2
5940,1.8996,41.4355,11.4
5941,-8.017,42.9008,20.0
5942,-7.6503,42.8174,27.7
5943,-7.5003,42.5008,15.7
5944,-7.2992,42.2674,6.0
5945,-7.301,42.2674,10.0
5946,-7.3003,42.2682,16.1
5947,-7.2336,42.3007,16.0
5948,-7.5836,42.3008,16.6
5949,-7.5836,42.3007,8.0
5950,-7.6669,42.3007,11.4
5951,-7.7669,42.5841,12.8
5952,-7.8503,42.8508,17.5
5953,-7.8503,42.8508,20.5
5954,-7.8336,43.4342,1.7
5955,-7.8336,43.4341,14.1
5956,-8.0003,43.6841,34.5
5957,-8.0003,43.6841,30.8
5958,1.8836,41.434,12.3
5959,1.8837,41.4341,3.7
5960,1.8808,41.418,3.9
5961,1.8837,41.4175,6.2
5962,1.8836,41.4174,11.4
5963,-7.9453,41.8767,23.2
5964,1.7669,41.8841,13.2
5965,1.7169,41.8674,29.2
5966,1.717,41.8674,19.8
5967,1.7836,41.9507,22.3
5968,1.7837,41.9504,10.3
5969,0.9002,41.3507,41.8
5970,1.9169,41.3174,16.0
5971,1.9169,41.3165,10.1
5972,1.9166,41.3176,14.8
5973,1.9175,41.3153,3.4
5974,1.917,41.3186,1.4
5975,1.9169,41.3174,4.9
5976,-4.7334,40.234,5.8
5977,-4.7668,40.3007,9.4
5978,-4.8168,40.3007,6.7
5979,-4.8001,40.334,3.8
5980,-3.8834,40.2022,10.7
5981,-3.9167,40.6007,8.2
5982,-3.75,40.734,6.2
5983,-3.7167,40.984,6.6
5984,-3.75,40.734,12.8
5985,-3.8,40.984,6.9
5986,-4.0667,40.7507,12.0
5987,-3.9501,40.834,12.9
5988,-3.8334,40.0674,24.5
5989,-4.0168,39.884,11.1
5990,-4.0667,39.9007,18.6
5991,-4.0834,39.9007,16.9
5992,-7.3004,42.2521,10.0
5993,-7.3004,42.2508,6.0
5994,-7.2997,42.2506,5.0
5995,-7.2986,42.2504,16.1
5996,-7.3003,42.239,17.0
5997,-7.3002,42.2507,16.0
5998,-7.3,42.2494,6.0
5999,-7.6003,42.3341,1.7
6000,-7.6003,42.3341,8.0
6001,-7.867,42.8508,11.4
6002,-3.8667,43.1841,22.3
6003,-4.8168,43.1508,26.3
6004,-4.0167,40.8674,6.4
6005,-4.018,40.8682,6.8
6006,-4.0174,40.8674,9.6
6007,-5.05,41.8841,29.0
6008,-5.1501,42.0341,15.0
6009,-5.0501,41.883,35.1
6010,-4.3501,41.5007,18.2
6011,-4.2001,41.5007,13.5
6012,-5.0334,41.7674,22.9
6013,-4.5501,41.3999,27.0
6014,-4.4501,41.5173,12.4
6015,-4.9334,41.7841,22.9
6016,-5.1834,41.7841,13.3
6017,-4.6668,41.3674,6.0
6018,-4.6168,41.2674,5.0
6019,-4.8334,41.3174,5.0
6020,-4.8001,41.5507,7.5
6021,-4.9668,41.5007,4.0
6022,-4.8668,41.4507,9.5
6023,-4.6872,41.2831,38.9
6024,-4.9168,41.3007,18.2
6025,-4.9334,41.184,14.1
6026,-5.2168,41.3008,8.9
6027,-5.2168,41.3007,14.4
6028,-7.8177,43.1273,20.1
6029,-7.8172,43.1174,20.1
6030,-8.3394,43.0535,18.9
6031,-7.6505,43.2174,13.1
6032,-7.6503,43.2173,13.1
6033,-8.0336,43.0674,22.3
6034,3.9671,40.0507,23.8
6035,3.9005,39.9841,68.4
6036,3.9004,40.0506,38.6
6037,3.9007,40.0504,52.7
6038,3.8837,40.0507,28.7
6039,3.9003,39.984,36.5
6040,3.8504,39.934,34.9
6041,-5.3501,39.4673,20.9
6042,-2.1166,36.8006,25.6
6043,-2.05,36.8339,36.3
6044,-4.7668,40.8507,18.0
6045,-4.9501,40.934,38.0
6046,-4.9334,41.284,7.7
6047,-5.5001,41.084,8.7
6048,-3.1667,40.7674,12.0
6049,-2.55,41.1174,74.0
6050,-1.8666,40.984,17.0
6051,-3.0833,40.7507,17.0
6052,-3.15,40.734,27.0
6053,-2.6667,40.784,19.0
6054,-1.6333,40.784,16.0
6055,-1.6333,40.784,16.0
6056,-0.3999,41.5677,37.6
6057,-0.3999,41.5674,39.4
6058,-0.3665,41.5842,37.0
6059,-0.3665,41.5841,31.6
6060,-0.5665,41.5507,21.4
6061,-0.5665,41.5341,15.9
6062,-0.5156,41.534,23.3
6063,0.9669,41.3841,14.7
6064,0.9669,41.3674,7.5
6065,-0.6665,41.1174,17.2
6066,-0.6999,41.1174,17.5
6067,-0.6165,40.7507,12.9
6068,-0.5665,40.784,21.4
6069,0.0168,42.3007,42.7
6070,0.1168,42.3674,14.8
6071,0.1335,42.4508,16.1
6072,0.1669,42.6341,25.9
6073,0.3835,42.4341,17.6
6074,0.4169,42.4508,14.5
6075,0.4002,42.4174,24.6
6076,0.3502,42.4174,6.6
6077,0.3169,42.3841,10.4
6078,0.2002,42.3174,22.4
6079,0.1335,42.4174,25.3
6080,0.1002,42.4174,6.9
6081,0.1502,42.3841,8.6
6082,0.1335,42.3674,32.5
6083,-1.851,38.1008,24.9
6084,-1.851,38.1006,35.0
6085,-1.8495,38.1007,17.9
6086,-1.8499,38.1018,14.0
6087,-1.8511,38.1011,16.3
6088,-2.7666,37.4838,18.5
6089,-2.7647,37.4839,26.4
6090,-2.7665,37.4832,15.2
6091,-2.7667,37.4839,22.7
6092,-2.7667,37.4839,23.2
6093,-2.7671,37.4843,13.2
6094,-2.767,37.4837,17.8
6095,-2.7659,37.4872,20.6
6096,-2.7673,37.4861,21.0
6097,-1.7001,37.6669,46.1
6098,-1.7001,37.6648,11.0
6099,-1.8166,37.5673,5.2
6100,-1.7,37.6673,23.9
6101,-2.7671,37.4839,15.0
6102,-2.7678,37.4795,29.2
6103,-2.7649,37.4873,28.1
6104,-1.6998,37.6672,10.8
6105,-1.4298,37.6011,8.3
6106,-4.6501,37.5173,16.4
6107,-1.6999,37.6678,5.9
6108,-1.2344,37.7341,20.0
6109,-1.4331,37.6022,24.0
6110,-2.1833,37.3506,10.4
6111,-2.15,37.3839,12.1
6112,-2.4666,37.3339,23.4
6113,-2.3666,37.3506,13.2
6114,-2.5,37.3506,23.2
6115,-2.4055,37.8026,24.1
6116,-2.2666,37.5839,15.0
6117,-1.9833,37.0006,44.0
6118,-2.6333,37.2839,13.5
6119,-1.9499,36.9506,19.3
6120,-2.05,36.8673,26.8
6121,-2.1166,36.8673,14.6
6122,-2.1333,36.9673,5.5
6123,-2.1333,36.8506,53.5
6124,-2.1255,36.9407,54.1
6125,-2.0666,36.9339,16.1
6126,-2.1166,36.9339,10.0
6127,-2.0166,36.8506,21.1
6128,-2.1186,36.7612,14.7
6129,-1.9604,37.0005,13.6
6130,-1.8333,37.2339,12.5
6131,-2.0833,37.684,15.3
6132,-0.9999,38.134,13.2
6133,-1.6998,37.6673,4.6
6134,-1.8666,37.8506,31.2
6135,-2.1666,37.7173,16.1
6136,-2.0333,37.8006,21.5
6137,-2.15,38.234,21.0
6138,-2.1006,38.2173,13.9
6139,-1.8999,38.3006,26.9
6140,-2.0935,38.2172,27.9
6141,-2.1,38.2174,21.0
6142,-2.1031,38.2173,23.5
6143,-1.8999,38.3173,14.3
6144,-3.2167,36.8339,11.3
6145,-3.2833,36.9006,14.4
6146,-3.3833,36.8839,7.5
6147,-3.3834,36.8839,12.9
6148,-3.3,36.9006,19.3
6149,-3.2167,36.8339,19.9
6150,-3.0167,37.3339,20.4
6151,-3.0667,37.1839,19.7
6152,-3.0661,37.1839,11.2
6153,-3.0667,37.184,9.8
6154,-3.0667,37.1822,8.1
6155,-1.8999,39.9674,20.7
6156,-3.15,37.1839,17.9
6157,-3.1333,37.1673,8.8
6158,-2.05,36.9506,13.3
6159,-2.4333,36.8339,10.8
6160,-2.2166,36.8839,16.0
6161,-2.0666,37.1839,6.1
6162,-1.8666,37.2506,10.6
6163,-2.1833,37.2839,26.4
6164,-2.1833,37.284,11.3
6165,-1.9794,37.2516,16.3
6166,-2.1833,37.3173,21.3
6167,-1.8102,37.2497,11.3
6168,-2.4406,37.5344,13.9
6169,-2.7167,37.7173,26.3
6170,-2.4515,37.5941,19.7
6171,-2.4333,37.5839,15.0
6172,-2.2,37.8006,26.3
6173,-2.1833,37.7173,25.6
6174,-2.4518,37.534,13.4
6175,-2.45,37.5339,12.2
6176,-2.4527,37.5898,21.7
6177,-2.4166,37.6173,11.7
6178,-2.443,37.5348,17.4
6179,-2.4833,37.5839,20.7
6180,-2.4497,37.534,15.2
6181,-2.4388,37.5339,21.7
6182,-2.4459,37.5956,27.1
6183,-2.3665,37.8174,22.6
6184,-2.3666,37.8173,16.5
6185,-2.2833,37.8173,17.9
6186,-2.45,37.53,18.0
6187,-2.4833,37.5339,9.3
6188,-2.2838,37.5688,14.8
6189,-2.4,37.6006,21.2
6190,-2.25,37.5506,7.2
6191,-2.3833,37.6006,7.5
6192,-1.8999,37.9506,12.4
6193,-1.8499,38.1002,22.5
6194,-1.8499,38.1006,21.7
6195,-1.6992,37.6672,28.2
6196,-1.8505,38.1004,21.4
6197,-1.8505,38.1007,44.3
6198,-1.8504,38.1009,19.0
6199,-3.1991,36.7839,8.9
6200,-3.2,36.7835,4.0
6201,-3.2,36.7839,8.1
6202,-1.8333,41.4341,19.5
6203,-1.4666,41.7674,12.5
6204,-3.4167,36.7839,7.2
6205,-3.5167,36.7506,7.7
6206,-3.3167,36.7506,2.3
6207,-3.1999,36.7837,8.8
6208,-3.2,36.7847,19.1
6209,-1.4996,37.7673,27.2
6210,-1.4157,37.8506,18.0
6211,-1.4149,37.8503,15.0
6212,-1.4999,37.7683,22.7
6213,-1.4166,37.8506,22.8
6214,-1.1861,37.7335,21.5
6215,-1.2666,37.6839,19.7
6216,-6.0502,37.5339,19.8
6217,-3.5,38.2006,15.9
6218,-3.3667,38.0173,47.3
6219,-3.9501,37.7173,41.9
6220,-5.2168,41.3174,8.0
6221,-4.9501,40.8507,14.0
6222,-5.8002,41.6507,13.0
6223,-5.5335,41.034,22.5
6224,-0.9499,37.734,26.4
6225,-0.951,37.734,27.7
6226,-1.0332,37.5839,25.0
6227,-0.8166,37.6505,29.9
6228,-3.6334,37.1006,13.1
6229,-0.9832,37.7173,15.5
6230,-0.9666,37.7173,19.9
6231,-0.8163,37.6506,19.8
6232,-1.2332,37.7673,16.1
6233,-0.8173,37.6504,22.8
6234,-1.3888,37.8034,30.0
6235,-1.3888,37.7978,25.5
6236,-1.4082,37.7784,13.9
6237,-1.4096,37.7784,28.8
6238,-0.2012,40.2104,10.7
6239,-5.0334,41.8841,34.3
6240,-5.5501,41.0674,51.3
6241,-5.3335,41.5841,38.6
6242,-0.6329,39.0174,29.8
6243,-0.6426,39.017,25.4
6244,-0.9165,38.434,42.9
6245,-0.9166,38.434,39.4
6246,-0.6324,39.0174,31.6
6247,-0.5165,38.784,29.1
6248,-0.6332,39.0173,23.5
6249,-0.633,39.0173,36.8
6250,-0.633,39.0239,33.0
6251,-0.6332,39.0163,46.2
6252,-3.2,38.2506,33.0
6253,0.1343,41.434,13.1
6254,0.1335,41.4348,17.0
6255,0.1335,41.4341,9.3
6256,-0.5999,41.5674,16.4
6257,-0.5165,41.5352,17.9
6258,-0.5995,41.5675,27.8
6259,-0.533,41.5341,29.0
6260,-0.7196,41.5716,16.6
6261,-0.5331,41.5373,17.7
6262,-0.4665,41.4841,22.0
6263,-0.8396,41.5721,26.6
6264,-0.4665,41.4341,21.3
6265,2.1938,41.6363,26.5
6266,2.1804,41.6189,18.6
6267,-5.1001,41.2174,7.8
6268,-5.2168,41.3174,8.9
6269,-5.4835,43.3508,28.8
6270,-4.8501,41.284,10.0
6271,-5.2168,41.2174,16.9
6272,-5.1501,41.2007,14.4
6273,-4.6833,41.2775,9.4
6274,-0.9077,42.0007,4.9
6275,-0.8582,42.0007,6.9
6276,-2.4666,42.5674,19.4
6277,-1.0332,37.6673,28.4
6278,-1.2334,37.734,27.3
6279,-8.5332,42.8675,16.5
6280,-3.4167,40.184,19.8
6281,-3.4167,40.134,24.1
6282,-1.1305,38.3979,4.4
6283,-1.1193,38.4409,5.7
6284,-1.1166,38.3812,2.0
6285,-3.8501,42.0174,27.0
6286,-3.85,42.0174,32.5
6287,-8.667,43.2841,25.3
6288,-7.4003,43.2341,3.5
6289,-8.5503,42.9508,22.1
6290,-1.4996,42.2007,44.9
6291,-1.4999,42.2006,28.1
6292,-0.59,42.762,30.0
6293,-5.9698,42.6092,30.0
6294,-0.5841,42.6988,25.0
6295,-5.9723,42.6117,30.0
6296,-0.5662,42.7453,30.0
6297,-6.0518,42.6528,30.0
6298,-0.5677,42.7363,35.0
6299,-6.0602,42.6393,35.0
6300,-0.6005,42.7739,45.0
6301,-5.9848,42.6683,25.0
6302,-5.6834,41.4348,19.9
6303,-5.6794,41.4706,19.9
6304,-5.6903,41.4274,18.8
6305,-5.6278,41.296,23.8
6306,-5.6048,41.3874,17.1
6307,-5.6077,41.3958,27.4
6308,-5.6427,41.3466,10.6
6309,-5.6644,41.4114,13.8
6310,-5.6494,41.4499,1.2
6311,-5.6281,41.385,25.1
